time,v1,v2,i12,i34
0.0072,-3.15434145126668,-0.0683471364592901,-6.3742398974869,-3.21989844622022
0.0073,-3.43147558379161,-0.0254041932009643,-6.61311865323652,-3.18164306944491
0.0074,-3.70547463746088,0.0166787276933148,-6.84547105928689,-3.13999642182601
0.0075,-3.97601355738955,0.0578923415797422,-7.07106781186548,-3.09505425447593
0.0076,-4.24277496642636,0.0982292106561181,-7.28968627421412,-3.04691130778776
0.0077,-4.50544931250653,0.137683499155241,-7.5011106963046,-2.99566138379807
0.0078,-4.7637350045726,0.176250747438337,-7.70513242775789,-2.9413974231853
0.0079,-5.01733853808853,0.213927664365087,-7.9015501237569,-2.88421158566837
0.008,-5.26597461108443,0.250711937285864,-8.09016994374947,-2.82419533266505
0.0081,-5.50936623158471,0.286602058976874,-8.27080574274562,-2.7614395111609
0.0082,-5.74724481719163,0.321597170819433,-8.44327925502015,-2.69603443782853
0.0083,-5.97935028751825,0.35569692151029,-8.60742027003944,-2.62806998252118
0.0084,-6.20543115009182,0.38890134058013,-8.76306680043864,-2.55763565034682
0.0085,-6.42524458027747,0.421210725992127,-8.91006524188368,-2.48482066160621
0.0086,-6.63855649570679,0.452625545090787,-9.0482705246602,-2.40971402895341
0.0087,-6.84514162563223,0.4831463481734,-9.17754625683981,-2.33240463120759
0.0088,-7.04478357556996,0.512773693961676,-9.29776485888251,-2.25298128331256
0.0089,-7.23727488753826,0.541508086259198,-9.40880768954225,-2.17153280200399
0.009,-7.42241709614687,0.569349921091018,-9.51056516295153,-2.08814806680466
0.0091,-7.6000207807447,0.596299443634663,-9.60293685676943,-2.00291607602473
0.0092,-7.76990561378873,0.622356714266747,-9.68583161128631,-1.91592599749758
0.0093,-7.93190040555586,0.647521583066074,-9.75916761938747,-1.82726721383161
0.0094,-8.08584314528146,0.671793672132333,-9.82287250728689,-1.73702936200543
0.0095,-8.23158103877405,0.695172365098876,-9.87688340595138,-1.64530236717733
0.0096,-8.36897054252414,0.717656803238686,-9.92114701314478,-1.55217647062064
0.0097,-8.49787739429659,0.73924588758398,-9.9556196460308,-1.45774225173421
0.0098,-8.61817664017085,0.759938286502025,-9.98026728428272,-1.36209064411187
0.0099,-8.72975265797048,0.779732448192334,-9.99506560365732,-1.26531294568684
0.01,-8.83249917700354,0.79862661759343,-10,-1.16750082299645
0.0101,-8.92631929401819,0.816618857210563,-9.99506560365731,-1.06874630963912
0.0102,-9.01112548526262,0.833707071399101,-9.98026728428272,-0.969141799020102
0.0103,-9.08683961452629,0.849889033661655,-9.9556196460308,-0.86878003150451
0.0104,-9.15339293702884,0.865162416540135,-9.92114701314478,-0.76775407611594
0.0105,-9.21072609901463,0.879524823706975,-9.87688340595138,-0.666157306936744
0.0106,-9.25878913290509,0.892973823882448,-9.82287250728689,-0.5640833743818
0.0107,-9.29754144785595,0.905506986227246,-9.75916761938747,-0.461626171531518
0.0108,-9.32695181556442,0.917121916881445,-9.68583161128631,-0.358879795721885
0.0109,-9.34699835116962,0.927816296342332,-9.60293685676943,-0.255938505599808
0.011,-9.35766848909061,0.93758791739438,-9.51056516295154,-0.152896673860925
0.0111,-9.35895895364784,0.946434723324922,-9.40880768954226,-0.0498487358944177
0.0112,-9.35087572431706,0.954354846178698,-9.29776485888252,0.0531108654345397
0.0113,-9.33343399546916,0.9613466448234,-9.17754625683981,0.155887738629347
0.0114,-9.30665813045475,0.96740874261661,-9.0482705246602,0.258387605794557
0.0115,-9.27058160989873,0.972540064482158,-8.91006524188368,0.360516368015044
0.0116,-9.22524697407743,0.976739873220764,-8.76306680043863,0.462180173638796
0.0117,-9.17070575925928,0.980007804895979,-8.60742027003943,0.563285489219847
0.0118,-9.10701842789839,0.982343903151969,-8.44327925502015,0.663739172878236
0.0119,-9.03425429258045,0.983748652334252,-8.27080574274562,0.763448549834829
0.012,-8.95249143363031,0.984223009298611,-8.09016994374948,0.862321489880832
0.0121,-8.86181661030103,0.983768433806643,-7.9015501237569,0.960266486544126
0.0122,-8.76232516547562,0.982386917418962,-7.70513242775789,1.05719273771773
0.0123,-8.65412092382375,0.980081010808989,-7.5011106963046,1.15301022751915
0.0124,-8.53731608336769,0.976853849431404,-7.28968627421411,1.24762980915358
0.0125,-8.41203110042361,0.972709177489898,-7.07106781186547,1.34096328855814
0.0126,-8.27839456789635,0.967651370158783,-6.84547105928688,1.43292350860946
0.0127,-8.1365430869184,0.961685454022159,-6.61311865323652,1.52342443368189
0.0128,-7.98662113183595,0.954817125703065,-6.3742398974869,1.61238123434905
0.0129,-7.82878090855713,0.947052768663067,-6.12907053652977,1.69971037202736
0.013,-7.66318220629036,0.938399468160181,-5.87785252292472,1.78532968336564
0.0131,-7.48999224271273,0.928865024359963,-5.6208337785213,1.86915846419143
0.0132,-7.30938550262053,0.918457963601055,-5.35826794978996,1.95111755283057
0.0133,-7.12154357012665,0.90718754782226,-5.09041415750371,2.03112941262294
0.0134,-6.92665495448086,0.895063782163724,-4.81753674101715,2.1091182134637
0.0135,-6.72491490960136,0.88209742075974,-4.53990499739547,2.18500991220589
0.0136,-6.5165252474173,0.868299970745179,-4.25779291565072,2.25873233176658
0.0137,-6.30169414513321,0.853683694501667,-3.9714789063478,2.33021523878541
0.0138,-6.08063594653767,0.838261610173395,-3.68124552684678,2.39939041969089
0.0139,-5.85357095748904,0.822047490485675,-3.38737920245291,2.46619175503612
0.014,-5.62072523572181,0.805055859902478,-3.09016994374948,2.53055529197233
0.0141,-5.38233037512714,0.787301990161787,-2.78991106039229,2.59241931473486
0.0142,-5.13862328467113,0.76880189422993,-2.48689887164854,2.65172441302258
0.0143,-4.88984596212375,0.749572318718262,-2.18143241396542,2.70841354815833
0.0144,-4.63624526278075,0.729630734807174,-1.87381314585724,2.76243211692351
0.0145,-4.3780726633693,0.708995327724093,-1.56434465040231,2.81372801296699
0.0146,-4.11558402133684,0.687684984823515,-1.25333233564305,2.8622516856938
0.0147,-3.84903932973045,0.665719282317953,-0.941083133185141,2.90795619654531
0.0148,-3.57870246788179,0.643118470709911,-0.627905195293133,2.95079727258866
0.0149,-3.30484094811982,0.61990345897552,-0.314107590781284,2.99073335733854
0.015,-3.02772565874037,0.596095797551029,6.66133814775094e-15,3.02772565874038
0.0151,-2.7476306034681,0.571717660173804,0.314107590781287,3.06173819424939
0.0152,-2.4648326376524,0.546791824629766,0.627905195293137,3.09273783294553
0.0153,-2.17961120144424,0.521341652459173,0.941083133185145,3.12069433462939
0.0154,-1.89224805020662,0.495391067672845,1.25333233564304,3.14558038584966
0.0155,-1.60302698241539,0.468964534530705,1.56434465040231,3.1673716328177
0.0156,-1.31223356531236,0.442087034434368,1.87381314585725,3.18604671116961
0.0157,-1.02015485857599,0.414784041985192,2.18143241396543,3.20158727254142
0.0158,-0.727079136278811,0.38708150025893,2.48689887164855,3.21397800792736
0.0159,-0.43329560740401,0.359005795347547,2.78991106039229,3.2232066677963
0.016,-0.139094135196024,0.330583730218443,3.09016994374947,3.2292640789455
0.0161,0.155235044377246,0.301842497940655,3.38737920245291,3.23214415807566
0.0162,0.449401604771263,0.272809654327114,3.68124552684677,3.23184392207551
0.0163,0.743115411339664,0.243513090041332,3.97147890634781,3.22836349500815
0.0164,1.03608680385479,0.213981002216249,4.25779291565073,3.22170611179595
0.0165,1.32802687879095,0.184241865632391,4.53990499739547,3.21187811860452
0.0166,1.61864777108682,0.154324403501514,4.81753674101716,3.19888896993034
0.0167,1.90766293510329,0.124257557901451,5.09041415750372,3.18275122240042
0.0168,2.19478742449363,0.0940704599069505,5.35826794978997,3.16348052529634
0.0169,2.47973817070298,0.0637923994605653,5.62083377852131,3.14109560781833
0.017,2.76223425981569,0.0334527950269057,5.87785252292474,3.11561826310905
0.0171,3.04199720746994,0.00308116307270991,6.12907053652977,3.08707332905983
0.0172,3.31875123156097,-0.0272929125855471,6.3742398974869,3.05548866592593
0.0173,3.59222352245621,-0.0576398115256147,6.61311865323652,3.02089513078031
0.0174,3.86214451044789,-0.087929907514898,6.84547105928689,2.983326548839
0.0175,4.12824813017134,-0.118133599318107,7.07106781186548,2.94281968169414
0.0176,4.39027208172028,-0.148221341478571,7.28968627421412,2.89941419249384
0.0177,4.6479580881935,-0.178163675035601,7.5011106963046,2.8531526081111
0.0178,4.90105214941101,-0.207931258140988,7.70513242775789,2.80408027834689
0.0179,5.14930479154156,-0.237494896538551,7.9015501237569,2.75224533221534
0.018,5.39247131238753,-0.266825573871445,8.09016994374948,2.69769863136195
0.0181,5.6303120220777,-0.295894481782766,8.27080574274562,2.64049372066792
0.0182,5.86259247892305,-0.324673049775665,8.44327925502015,2.5806867760971
0.0183,6.08908372019561,-0.353132974800149,8.60742027003944,2.51833654984382
0.0184,6.30956248759574,-0.381246250534355,8.76306680043864,2.45350431284289
0.0185,6.52381144717855,-0.408985196328951,8.91006524188368,2.38625379470513
0.0186,6.73161940351587,-0.436322485784103,9.0482705246602,2.31665112114433
0.0187,6.93278150787621,-0.463231174929162,9.17754625683981,2.2447647489636
0.0188,7.12709946021107,-0.489684729976057,9.29776485888251,2.17066539867145
0.0189,7.31438170474257,-0.515657054618111,9.40880768954225,2.09442598479969
0.019,7.49444361895377,-0.541122516846785,9.51056516295153,2.01612154399777
0.0191,7.66710769578981,-0.56605597525961,9.60293685676943,1.93582916097962
0.0192,7.83220371888509,-0.590432804833368,9.68583161128631,1.85362789240122
0.0193,7.98956893063869,-0.61422892213727,9.75916761938747,1.76959868874878
0.0194,8.13904819296758,-0.637420809961789,9.82287250728689,1.68382431431931
0.0195,8.28049414057475,-0.659985541339412,9.87688340595138,1.59638926537663
0.0196,8.41376732657691,-0.681900802934477,9.92114701314478,1.50737968656787
0.0197,8.53873636034414,-0.703144917779969,9.9556196460308,1.41688328568666
0.0198,8.65527803741203,-0.723696867339946,9.98026728428271,1.32498924687068
0.0199,8.76327746133459,-0.743536312877055,9.99506560365731,1.23178814232272
0.02,8.8626281573547,-0.762643616105353,10,1.1373718426453
0.0201,8.95323217777687,-0.780999859109468,9.99506560365732,1.04183342588045
0.0202,9.03500019893579,-0.798586863511919,9.98026728428272,0.945267085346928
0.0203,9.10785160966229,-0.815387208871185,9.9556196460308,0.847768036368507
0.0204,9.17171459115731,-0.831384250293966,9.92114701314478,0.749432421987468
0.0205,9.22652618819276,-0.846562135245823,9.87688340595138,0.650357217758622
0.0206,9.27223237156725,-0.860905819545249,9.82287250728689,0.550640135719642
0.0207,9.30878809175319,-0.874401082526998,9.75916761938747,0.450379527634281
0.0208,9.33615732368082,-0.887034541361365,9.68583161128631,0.349674287605495
0.0209,9.35431310261337,-0.898793664516889,9.60293685676942,0.248623754156059
0.021,9.36323755107698,-0.909666784354807,9.51056516295154,0.147327611874556
0.0211,9.36292189681731,-0.919643108844456,9.40880768954225,0.0458857927249435
0.0212,9.35336648176437,-0.92871273238955,9.29776485888252,-0.0556016228818507
0.0213,9.33458076199572,-0.936866645756315,9.17754625683981,-0.157034505155908
0.0214,9.30658329869736,-0.944096745095011,9.04827052466019,-0.258312774037171
0.0215,9.26940174013057,-0.950395840047603,8.91006524188368,-0.359336498246894
0.0216,9.22307279462185,-0.955757660934811,8.76306680043863,-0.460005994183223
0.0217,9.1676421946024,-0.96017686501696,8.60742027003944,-0.56022192456296
0.0218,9.1031646517319,-0.963649041823717,8.44327925502015,-0.659885396711751
0.0219,9.02970380315102,-0.966170717548743,8.27080574274562,-0.7588980604054
0.022,8.94733214891504,-0.967739358506172,8.09016994374947,-0.857162205165575
0.0221,8.8561309806706,-0.96835337364665,7.90155012375691,-0.954580856913693
0.0222,8.75619030164551,-0.968012116131669,7.70513242775789,-1.05105787388763
0.0223,8.64760873803095,-0.966715883965532,7.5011106963046,-1.14649804172635
0.0224,8.5304934418431,-0.964465919685615,7.28968627421411,-1.24080716762899
0.0225,8.40495998536062,-0.961264409111892,7.07106781186547,-1.33389217349514
0.0226,8.27113224724182,-0.957114479158182,6.84547105928688,-1.42566118795494
0.0227,8.12914229043447,-0.952020194707892,6.61311865323652,-1.51602363719795
0.0228,7.97913023199857,-0.945986554558306,6.3742398974869,-1.60489033451168
0.0229,7.82124410497109,-0.939019486438136,6.12907053652977,-1.69217356844133
0.023,7.65563971240899,-0.931125841103959,5.87785252292473,-1.77778718948426
0.0231,7.48248047375497,-0.92231338552208,5.62083377852129,-1.86164669523368
0.0232,7.3019372636779,-0.912590795143073,5.35826794978997,-1.94366931388793
0.0233,7.114188243547,-0.901967645277414,5.09041415750371,-2.02377408604329
0.0234,6.91941868570686,-0.890454401580903,4.81753674101716,-2.1018819446897
0.0235,6.71782079072652,-0.878062409660206,4.53990499739546,-2.17791579333106
0.0236,6.50959349780378,-0.864803883808741,4.25779291565074,-2.25180058215304
0.0237,6.29494228851173,-0.850691894884942,3.97147890634781,-2.32346338216393
0.0238,6.07407898408197,-0.835740357344743,3.68124552684676,-2.39283345723521
0.0239,5.84722153642454,-0.819964015441832,3.38737920245292,-2.45984233397163
0.024,5.61459381309126,-0.803378428609441,3.09016994374946,-2.5244238693418
0.0241,5.37642537639525,-0.785999956038212,2.7899110603923,-2.58651431600295
0.0242,5.13295125690451,-0.767845740466014,2.48689887164854,-2.64605238525597
0.0243,4.88441172153387,-0.748933691195427,2.18143241396542,-2.70297930756845
0.0244,4.63105203646419,-0.729282466356337,1.87381314585724,-2.75723889060695
0.0245,4.37312222512321,-0.708911454430926,1.5643446504023,-2.8087775747209
0.0246,4.11087682146721,-0.687840755059666,1.25333233564304,-2.85754448582417
0.0247,3.84457461880728,-0.666091159147283,0.941083133185141,-2.90349148562214
0.0248,3.57447841442824,-0.643684128288462,0.627905195293134,-2.9465732191351
0.0249,3.30085475025269,-0.620641773533679,0.314107590781267,-2.98674715947143
0.025,3.02397364980636,-0.596986833516121,3.5527136788005e-15,-3.02397364980636
0.0251,2.74410835174435,-0.572742651961529,-0.314107590781295,-3.05821594252565
0.0252,2.46153504020203,-0.547933154602816,-0.627905195293126,-3.08944023549515
0.0253,2.17653257223624,-0.522582825522775,-0.941083133185152,-3.11761570542139
0.0254,1.88938220262677,-0.496716682947682,-1.25333233564305,-3.14271453826982
0.0255,1.6003673063092,-0.470360254516184,-1.56434465040231,-3.16471195671152
0.0256,1.30977309871377,-0.443539552047497,-1.87381314585725,-3.18358624457102
0.0257,1.01788635428615,-0.416281045833984,-2.18143241396543,-3.19931876825158
0.0258,0.724995123468312,-0.388611638483399,-2.48689887164855,-3.21189399511686
0.0259,0.431388448418734,-0.360558638336582,-2.78991106039231,-3.22129950881104
0.026,0.137356077752892,-0.332149732486753,-3.09016994374949,-3.22752602150238
0.0261,-0.156811819414501,-0.303412959427105,-3.38737920245293,-3.23056738303842
0.0262,-0.450824939842974,-0.274376681353467,-3.68124552684679,-3.23042058700381
0.0263,-0.744393132672883,-0.245069556149438,-3.97147890634781,-3.22708577367493
0.0264,-1.03722668578216,-0.215520509081535,-4.25779291565073,-3.22056622986858
0.0265,-1.32903661171052,-0.185758704232223,-4.53990499739547,-3.21086838568495
0.0266,-1.61953493286891,-0.155813515698955,-4.81753674101715,-3.19800180814824
0.0267,-1.90843496575251,-0.125714498587585,-5.09041415750371,-3.1819791917512
0.0268,-2.19545160387684,-0.0954913598286951,-5.35826794978997,-3.16281634591313
0.0269,-2.48030159915757,-0.0651739288455865,-5.6208337785213,-3.14053217936373
0.027,-2.76270384145638,-0.0347921281027875,-5.87785252292473,-3.11514868146835
0.0271,-3.04237963601676,-0.00437594356410422,-6.12907053652977,-3.08669090051301
0.0272,-3.31905297851609,0.0260446049107596,-6.37423989748691,-3.05518691897081
0.0273,-3.59245082746234,0.0564394932017623,-6.61311865323652,-3.02066782577419
0.0274,-3.86230337366661,0.0867787225672157,-6.84547105928689,-2.98316768562028
0.0275,-4.1283443065255,0.11703234925634,-7.07106781186548,-2.94272350533998
0.0276,-4.39031107685048,0.147170514066539,-7.28968627421412,-2.89937519736364
0.0277,-4.64794515598487,0.177163471816312,-7.5011106963046,-2.85316554031972
0.0278,-4.90099229095267,0.206981620704762,-7.70513242775789,-2.80414013680522
0.0279,-5.14920275538738,0.236595531528786,-7.9015501237569,-2.75234736836952
0.028,-5.39233159599326,0.265975976729194,-8.09016994374947,-2.69783834775621
0.0281,-5.63013887429565,0.295093959237119,-8.27080574274562,-2.64066686844997
0.0282,-5.86238990344186,0.32392074109232,-8.44327925502016,-2.5808893515783
0.0283,-6.08885547981891,0.35242787180521,-8.60742027003944,-2.51856479022053
0.0284,-6.3093121092595,0.380587216434607,-8.76306680043864,-2.45375469117914
0.0285,-6.52354222761297,0.408370983353627,-8.91006524188368,-2.38652301427071
0.0286,-6.73133441546366,0.435751751676301,-9.0482705246602,-2.31693610919654
0.0287,-6.93248360678461,0.462702498317932,-9.17754625683981,-2.2450626500552
0.0288,-7.1267912913209,0.489196624662487,-9.29776485888252,-2.17097356756162
0.0289,-7.31406571050263,0.515207982810818,-9.40880768954225,-2.09474197903962
0.029,-7.49412204669455,0.54071090138373,-9.51056516295153,-2.01644311625699
0.0291,-7.66678260559523,0.565680210854603,-9.60293685676943,-1.9361542511742
0.0292,-7.83187699160606,0.590091268386498,-9.68583161128631,-1.85395461968025
0.0293,-7.98924227599681,0.613919982149291,-9.75916761938747,-1.76992534339066
0.0294,-8.13872315770196,0.637142835092919,-9.82287250728689,-1.68414934958493
0.0295,-8.28017211658904,0.659736908153203,-9.87688340595138,-1.59671128936234
0.0296,-8.41344955904774,0.681679902867471,-9.92114701314478,-1.50769745409703
0.0297,-8.53842395575617,0.702950163377624,-9.9556196460308,-1.41719569027463
0.0298,-8.65497197148827,0.723526697798977,-9.98026728428272,-1.32529531279444
0.0299,-8.76297858683433,0.743389198933794,-9.99506560365732,-1.23208701682299
0.03,-8.86233721171446,0.762518064309094,-10,-1.13766278828554
0.0301,-8.95294979057306,0.78089441551898,-9.99506560365731,-1.04211581308425
0.0302,-9.03472689915046,0.798500116852408,-9.98026728428271,-0.945540385132258
0.0303,-9.10758783273618,0.815317793188026,-9.9556196460308,-0.848031813294617
0.0304,-9.17146068581689,0.831330847138438,-9.92114701314478,-0.749686327327883
