          time,        P_elec,   delta_r_gen
  2.432600e+01, 119678536.928561,      0.292546
  2.432700e+01, 119672114.958640,      0.292530
  2.432800e+01, 119665719.341972,      0.292514
  2.432900e+01, 119659350.574634,      0.292498
  2.433000e+01, 119653009.150552,      0.292482
  2.433100e+01, 119646695.561465,      0.292466
  2.433200e+01, 119640410.296887,      0.292450
  2.433300e+01, 119634153.844067,      0.292434
  2.433400e+01, 119627926.687953,      0.292419
  2.433500e+01, 119621729.311153,      0.292403
  2.433600e+01, 119615562.193896,      0.292388
  2.433700e+01, 119609425.814001,      0.292373
  2.433800e+01, 119603320.646832,      0.292357
  2.433900e+01, 119597247.165264,      0.292342
  2.434000e+01, 119591205.839650,      0.292327
  2.434100e+01, 119585197.137778,      0.292312
  2.434200e+01, 119579221.524840,      0.292297
  2.434300e+01, 119573279.463392,      0.292282
  2.434400e+01, 119567371.413320,      0.292267
  2.434500e+01, 119561497.831805,      0.292253
  2.434600e+01, 119555659.173285,      0.292238
  2.434700e+01, 119549855.889423,      0.292223
  2.434800e+01, 119544088.429069,      0.292209
  2.434900e+01, 119538357.238226,      0.292195
  2.435000e+01, 119532662.760015,      0.292180
  2.435100e+01, 119527005.434643,      0.292166
  2.435200e+01, 119521385.699366,      0.292152
  2.435300e+01, 119515803.988456,      0.292138
  2.435400e+01, 119510260.733167,      0.292124
  2.435500e+01, 119504756.361704,      0.292111
  2.435600e+01, 119499291.299185,      0.292097
  2.435700e+01, 119493865.967613,      0.292084
  2.435800e+01, 119488480.785839,      0.292070
  2.435900e+01, 119483136.169532,      0.292057
  2.436000e+01, 119477832.531149,      0.292043
  2.436100e+01, 119472570.279895,      0.292030
  2.436200e+01, 119467349.821702,      0.292017
  2.436300e+01, 119462171.559189,      0.292004
  2.436400e+01, 119457035.891635,      0.291992
  2.436500e+01, 119451943.214946,      0.291979
  2.436600e+01, 119446893.921627,      0.291966
  2.436700e+01, 119441888.400748,      0.291954
  2.436800e+01, 119436927.037918,      0.291941
  2.436900e+01, 119432010.215251,      0.291929
  2.437000e+01, 119427138.311340,      0.291917
  2.437100e+01, 119422311.701225,      0.291905
  2.437200e+01, 119417530.756365,      0.291893
  2.437300e+01, 119412795.844610,      0.291881
  2.437400e+01, 119408107.330173,      0.291870
  2.437500e+01, 119403465.573598,      0.291858
  2.437600e+01, 119398870.931738,      0.291847
  2.437700e+01, 119394323.757721,      0.291835
  2.437800e+01, 119389824.400928,      0.291824
  2.437900e+01, 119385373.206965,      0.291813
  2.438000e+01, 119380970.517634,      0.291802
  2.438100e+01, 119376616.670908,      0.291791
  2.438200e+01, 119372312.000905,      0.291780
  2.438300e+01, 119368056.837862,      0.291770
  2.438400e+01, 119363851.508111,      0.291759
  2.438500e+01, 119359696.334051,      0.291749
  2.438600e+01, 119355591.634124,      0.291739
  2.438700e+01, 119351537.722795,      0.291729
  2.438800e+01, 119347534.910519,      0.291719
  2.438900e+01, 119343583.503725,      0.291709
  2.439000e+01, 119339683.804788,      0.291699
  2.439100e+01, 119335836.112009,      0.291690
  2.439200e+01, 119332040.719588,      0.291680
  2.439300e+01, 119328297.917605,      0.291671
  2.439400e+01, 119324607.991997,      0.291662
  2.439500e+01, 119320971.224533,      0.291653
  2.439600e+01, 119317387.892796,      0.291644
  2.439700e+01, 119313858.270161,      0.291635
  2.439800e+01, 119310382.625773,      0.291627
  2.439900e+01, 119306961.224526,      0.291618
  2.440000e+01, 119303594.327045,      0.291610
  2.440100e+01, 119300282.189663,      0.291602
  2.440200e+01, 119297025.064405,      0.291594
  2.440300e+01, 119293823.198964,      0.291586
  2.440400e+01, 119290676.836686,      0.291578
  2.440500e+01, 119287586.216551,      0.291570
  2.440600e+01, 119284551.573153,      0.291563
  2.440700e+01, 119281573.136682,      0.291556
  2.440800e+01, 119278651.132909,      0.291548
  2.440900e+01, 119275785.783167,      0.291541
  2.441000e+01, 119272977.304333,      0.291534
  2.441100e+01, 119270225.908814,      0.291528
  2.441200e+01, 119267531.804530,      0.291521
  2.441300e+01, 119264895.194897,      0.291514
  2.441400e+01, 119262316.278812,      0.291508
  2.441500e+01, 119259795.250641,      0.291502
  2.441600e+01, 119257332.300197,      0.291496
  2.441700e+01, 119254927.612736,      0.291490
  2.441800e+01, 119252581.368933,      0.291484
  2.441900e+01, 119250293.744874,      0.291479
  2.442000e+01, 119248064.912041,      0.291473
  2.442100e+01, 119245895.037301,      0.291468
  2.442200e+01, 119243784.282890,      0.291463
  2.442300e+01, 119241732.806403,      0.291458
  2.442400e+01, 119239740.760783,      0.291453
  2.442500e+01, 119237808.294308,      0.291448
  2.442600e+01, 119235935.550580,      0.291444
  2.442700e+01, 119234122.668514,      0.291439
  2.442800e+01, 119232369.782329,      0.291435
  2.442900e+01, 119230677.021539,      0.291431
  2.443000e+01, 119229044.510939,      0.291427
  2.443100e+01, 119227472.370599,      0.291423
  2.443200e+01, 119225960.715857,      0.291419
  2.443300e+01, 119224509.657305,      0.291416
  2.443400e+01, 119223119.300787,      0.291412
  2.443500e+01, 119221789.747385,      0.291409
  2.443600e+01, 119220521.093417,      0.291406
  2.443700e+01, 119219313.430430,      0.291403
  2.443800e+01, 119218166.845187,      0.291401
  2.443900e+01, 119217081.419667,      0.291398
  2.444000e+01, 119216057.231060,      0.291396
  2.444100e+01, 119215094.351754,      0.291393
  2.444200e+01, 119214192.849339,      0.291391
  2.444300e+01, 119213352.786595,      0.291389
  2.444400e+01, 119212574.221493,      0.291387
  2.444500e+01, 119211857.207187,      0.291386
  2.444600e+01, 119211201.792012,      0.291384
  2.444700e+01, 119210608.019484,      0.291383
  2.444800e+01, 119210075.928289,      0.291382
  2.444900e+01, 119209605.552291,      0.291381
  2.445000e+01, 119209196.920522,      0.291380
  2.445100e+01, 119208850.057182,      0.291379
  2.445200e+01, 119208564.981641,      0.291379
  2.445300e+01, 119208341.708434,      0.291378
  2.445400e+01, 119208180.247263,      0.291378
  2.445500e+01, 119208080.602996,      0.291378
  2.445600e+01, 119208042.775668,      0.291378
  2.445700e+01, 119208066.760480,      0.291378
  2.445800e+01, 119208152.547800,      0.291379
  2.445900e+01, 119208300.123168,      0.291379
  2.446000e+01, 119208509.467292,      0.291380
  2.446100e+01, 119208780.556056,      0.291381
  2.446200e+01, 119209113.360517,      0.291382
  2.446300e+01, 119209507.846912,      0.291383
  2.446400e+01, 119209963.976660,      0.291384
  2.446500e+01, 119210481.706364,      0.291385
  2.446600e+01, 119211060.987819,      0.291387
  2.446700e+01, 119211701.768012,      0.291389
  2.446800e+01, 119212403.989129,      0.291391
  2.446900e+01, 119213167.588559,      0.291393
  2.447000e+01, 119213992.498902,      0.291395
  2.447100e+01, 119214878.647973,      0.291397
  2.447200e+01, 119215825.958808,      0.291400
  2.447300e+01, 119216834.349670,      0.291403
  2.447400e+01, 119217903.734060,      0.291406
  2.447500e+01, 119219034.020720,      0.291409
  2.447600e+01, 119220225.113643,      0.291412
  2.447700e+01, 119221476.912080,      0.291415
  2.447800e+01, 119222789.310549,      0.291418
  2.447900e+01, 119224162.198846,      0.291422
  2.448000e+01, 119225595.462049,      0.291426
  2.448100e+01, 119227088.980534,      0.291430
  2.448200e+01, 119228642.629981,      0.291434
  2.448300e+01, 119230256.281385,      0.291438
  2.448400e+01, 119231929.801066,      0.291442
  2.448500e+01, 119233663.050685,      0.291447
  2.448600e+01, 119235455.887247,      0.291452
  2.448700e+01, 119237308.163121,      0.291456
  2.448800e+01, 119239219.726047,      0.291461
  2.448900e+01, 119241190.419150,      0.291466
  2.449000e+01, 119243220.080955,      0.291472
  2.449100e+01, 119245308.545398,      0.291477
  2.449200e+01, 119247455.641838,      0.291483
  2.449300e+01, 119249661.195076,      0.291488
  2.449400e+01, 119251925.025366,      0.291494
  2.449500e+01, 119254246.948429,      0.291500
  2.449600e+01, 119256626.775469,      0.291506
  2.449700e+01, 119259064.313192,      0.291513
  2.449800e+01, 119261559.363814,      0.291519
  2.449900e+01, 119264111.725085,      0.291526
  2.450000e+01, 119266721.190302,      0.291532
  2.450100e+01, 119269387.548324,      0.291539
  2.450200e+01, 119272110.583593,      0.291546
  2.450300e+01, 119274890.076148,      0.291553
  2.450400e+01, 119277725.801645,      0.291560
  2.450500e+01, 119280617.531377,      0.291568
  2.450600e+01, 119283565.032287,      0.291575
  2.450700e+01, 119286568.066992,      0.291583
  2.450800e+01, 119289626.393800,      0.291591
  2.450900e+01, 119292739.766730,      0.291599
  2.451000e+01, 119295907.935530,      0.291607
  2.451100e+01, 119299130.645703,      0.291615
  2.451200e+01, 119302407.638520,      0.291624
  2.451300e+01, 119305738.651045,      0.291632
  2.451400e+01, 119309123.416157,      0.291641
  2.451500e+01, 119312561.662570,      0.291650
  2.451600e+01, 119316053.114854,      0.291659
  2.451700e+01, 119319597.493459,      0.291668
  2.451800e+01, 119323194.514737,      0.291677
  2.451900e+01, 119326843.890963,      0.291686
  2.452000e+01, 119330545.330362,      0.291696
  2.452100e+01, 119334298.537127,      0.291705
  2.452200e+01, 119338103.211450,      0.291715
  2.452300e+01, 119341959.049539,      0.291725
  2.452400e+01, 119345865.743645,      0.291735
  2.452500e+01, 119349822.982090,      0.291745
  2.452600e+01, 119353830.449286,      0.291755
  2.452700e+01, 119357887.825766,      0.291765
  2.452800e+01, 119361994.788203,      0.291776
  2.452900e+01, 119366151.009444,      0.291786
  2.453000e+01, 119370356.158530,      0.291797
  2.453100e+01, 119374609.900725,      0.291808
  2.453200e+01, 119378911.897542,      0.291819
  2.453300e+01, 119383261.806770,      0.291830
  2.453400e+01, 119387659.282502,      0.291841
  2.453500e+01, 119392103.975164,      0.291852
  2.453600e+01, 119396595.531537,      0.291864
  2.453700e+01, 119401133.594794,      0.291875
  2.453800e+01, 119405717.804522,      0.291887
  2.453900e+01, 119410347.796753,      0.291899
  2.454000e+01, 119415023.203992,      0.291911
  2.454100e+01, 119419743.655247,      0.291923
  2.454200e+01, 119424508.776061,      0.291935
  2.454300e+01, 119429318.188536,      0.291947
  2.454400e+01, 119434171.511370,      0.291959
  2.454500e+01, 119439068.359881,      0.291972
  2.454600e+01, 119444008.346042,      0.291984
  2.454700e+01, 119448991.078510,      0.291997
  2.454800e+01, 119454016.162658,      0.292010
  2.454900e+01, 119459083.200607,      0.292022
  2.455000e+01, 119464191.791254,      0.292035
  2.455100e+01, 119469341.530309,      0.292048
  2.455200e+01, 119474532.010322,      0.292062
  2.455300e+01, 119479762.820722,      0.292075
  2.455400e+01, 119485033.547841,      0.292088
  2.455500e+01, 119490343.774955,      0.292102
  2.455600e+01, 119495693.082312,      0.292115
  2.455700e+01, 119501081.047167,      0.292129
  2.455800e+01, 119506507.243816,      0.292143
  2.455900e+01, 119511971.243629,      0.292156
  2.456000e+01, 119517472.615083,      0.292170
  2.456100e+01, 119523010.923799,      0.292184
  2.456200e+01, 119528585.732574,      0.292199
  2.456300e+01, 119534196.601416,      0.292213
  2.456400e+01, 119539843.087581,      0.292227
  2.456500e+01, 119545524.745605,      0.292241
  2.456600e+01, 119551241.127341,      0.292256
  2.456700e+01, 119556991.781994,      0.292270
  2.456800e+01, 119562776.256157,      0.292285
  2.456900e+01, 119568594.093846,      0.292300
  2.457000e+01, 119574444.836539,      0.292315
  2.457100e+01, 119580328.023206,      0.292330
  2.457200e+01, 119586243.190354,      0.292345
  2.457300e+01, 119592189.872056,      0.292360
  2.457400e+01, 119598167.599991,      0.292375
  2.457500e+01, 119604175.903484,      0.292390
  2.457600e+01, 119610214.309535,      0.292405
  2.457700e+01, 119616282.342866,      0.292420
  2.457800e+01, 119622379.525953,      0.292436
  2.457900e+01, 119628505.379062,      0.292451
  2.458000e+01, 119634659.420292,      0.292467
  2.458100e+01, 119640841.165611,      0.292483
  2.458200e+01, 119647050.128891,      0.292498
  2.458300e+01, 119653285.821952,      0.292514
  2.458400e+01, 119659547.754595,      0.292530
  2.458500e+01, 119665835.434646,      0.292546
  2.458600e+01, 119672148.367989,      0.292562
  2.458700e+01, 119678486.058610,      0.292578
  2.458800e+01, 119684848.008632,      0.292594
  2.458900e+01, 119691233.718359,      0.292610
  2.459000e+01, 119697642.686310,      0.292626
  2.459100e+01, 119704074.409261,      0.292642
  2.459200e+01, 119710528.382287,      0.292659
  2.459300e+01, 119717004.098796,      0.292675
  2.459400e+01, 119723501.050575,      0.292691
  2.459500e+01, 119730018.727826,      0.292708
  2.459600e+01, 119736556.619206,      0.292724
  2.459700e+01, 119743114.211871,      0.292741
  2.459800e+01, 119749690.991511,      0.292757
  2.459900e+01, 119756286.442395,      0.292774
  2.460000e+01, 119762900.047410,      0.292791
  2.460100e+01, 119769531.288098,      0.292808
  2.460200e+01, 119776179.644704,      0.292824
  2.460300e+01, 119782844.596210,      0.292841
  2.460400e+01, 119789525.620381,      0.292858
  2.460500e+01, 119796222.193801,      0.292875
  2.460600e+01, 119802933.791918,      0.292892
  2.460700e+01, 119809659.889085,      0.292909
  2.460800e+01, 119816399.958598,      0.292926
  2.460900e+01, 119823153.472740,      0.292943
  2.461000e+01, 119829919.902824,      0.292960
  2.461100e+01, 119836698.719228,      0.292977
  2.461200e+01, 119843489.391443,      0.292994
  2.461300e+01, 119850291.388114,      0.293011
  2.461400e+01, 119857104.177077,      0.293028
  2.461500e+01, 119863927.225405,      0.293046
  2.461600e+01, 119870759.999446,      0.293063
  2.461700e+01, 119877601.964871,      0.293080
  2.461800e+01, 119884452.586708,      0.293097
  2.461900e+01, 119891311.329391,      0.293115
  2.462000e+01, 119898177.656796,      0.293132
  2.462100e+01, 119905051.032286,      0.293149
  2.462200e+01, 119911930.918753,      0.293167
  2.462300e+01, 119918816.778661,      0.293184
  2.462400e+01, 119925708.074083,      0.293201
  2.462500e+01, 119932604.266749,      0.293219
  2.462600e+01, 119939504.818085,      0.293236
  2.462700e+01, 119946409.189256,      0.293253
  2.462800e+01, 119953316.841206,      0.293271
  2.462900e+01, 119960227.234705,      0.293288
  2.463000e+01, 119967139.830385,      0.293306
  2.463100e+01, 119974054.088786,      0.293323
  2.463200e+01, 119980969.470397,      0.293340
  2.463300e+01, 119987885.435699,      0.293358
  2.463400e+01, 119994801.445204,      0.293375
  2.463500e+01, 120001716.959502,      0.293393
  2.463600e+01, 120008631.439300,      0.293410
  2.463700e+01, 120015544.345461,      0.293427
  2.463800e+01, 120022455.139055,      0.293445
  2.463900e+01, 120029363.281390,      0.293462
  2.464000e+01, 120036268.234064,      0.293480
  2.464100e+01, 120043169.458998,      0.293497
  2.464200e+01, 120050066.418486,      0.293514
  2.464300e+01, 120056958.575231,      0.293532
  2.464400e+01, 120063845.392389,      0.293549
  2.464500e+01, 120070726.333611,      0.293566
  2.464600e+01, 120077600.863084,      0.293584
  2.464700e+01, 120084468.445575,      0.293601
  2.464800e+01, 120091328.546468,      0.293618
  2.464900e+01, 120098180.631809,      0.293635
  2.465000e+01, 120105024.168347,      0.293653
  2.465100e+01, 120111858.623577,      0.293670
  2.465200e+01, 120118683.465776,      0.293687
  2.465300e+01, 120125498.164051,      0.293704
  2.465400e+01, 120132302.188376,      0.293721
  2.465500e+01, 120139095.009634,      0.293738
  2.465600e+01, 120145876.099658,      0.293755
  2.465700e+01, 120152644.931274,      0.293772
  2.465800e+01, 120159400.978338,      0.293789
  2.465900e+01, 120166143.715781,      0.293806
  2.466000e+01, 120172872.619647,      0.293823
  2.466100e+01, 120179587.167135,      0.293840
  2.466200e+01, 120186286.836637,      0.293857
  2.466300e+01, 120192971.107784,      0.293874
  2.466400e+01, 120199639.461480,      0.293890
  2.466500e+01, 120206291.379946,      0.293907
  2.466600e+01, 120212926.346758,      0.293924
  2.466700e+01, 120219543.846889,      0.293940
  2.466800e+01, 120226143.366748,      0.293957
  2.466900e+01, 120232724.394219,      0.293973
  2.467000e+01, 120239286.418703,      0.293990
  2.467100e+01, 120245828.931155,      0.294006
  2.467200e+01, 120252351.424122,      0.294023
  2.467300e+01, 120258853.391789,      0.294039
  2.467400e+01, 120265334.330010,      0.294055
  2.467500e+01, 120271793.736352,      0.294071
  2.467600e+01, 120278231.110132,      0.294088
  2.467700e+01, 120284645.952457,      0.294104
  2.467800e+01, 120291037.766261,      0.294120
  2.467900e+01, 120297406.056343,      0.294136
  2.468000e+01, 120303750.329410,      0.294152
  2.468100e+01, 120310070.094106,      0.294167
  2.468200e+01, 120316364.861060,      0.294183
  2.468300e+01, 120322634.142917,      0.294199
  2.468400e+01, 120328877.454379,      0.294215
  2.468500e+01, 120335094.312239,      0.294230
  2.468600e+01, 120341284.235422,      0.294246
  2.468700e+01, 120347446.745020,      0.294261
  2.468800e+01, 120353581.364330,      0.294277
  2.468900e+01, 120359687.618891,      0.294292
  2.469000e+01, 120365765.036516,      0.294307
  2.469100e+01, 120371813.147337,      0.294322
  2.469200e+01, 120377831.483833,      0.294337
  2.469300e+01, 120383819.580871,      0.294352
  2.469400e+01, 120389776.975738,      0.294367
  2.469500e+01, 120395703.208181,      0.294382
  2.469600e+01, 120401597.820439,      0.294397
  2.469700e+01, 120407460.357280,      0.294412
  2.469800e+01, 120413290.366034,      0.294426
  2.469900e+01, 120419087.396631,      0.294441
  2.470000e+01, 120424851.001632,      0.294455
  2.470100e+01, 120430580.736266,      0.294469
  2.470200e+01, 120436276.158464,      0.294484
  2.470300e+01, 120441936.828891,      0.294498
  2.470400e+01, 120447562.310982,      0.294512
  2.470500e+01, 120453152.170973,      0.294526
  2.470600e+01, 120458705.977937,      0.294540
  2.470700e+01, 120464223.303815,      0.294554
  2.470800e+01, 120469703.723452,      0.294567
  2.470900e+01, 120475146.814625,      0.294581
  2.471000e+01, 120480552.158078,      0.294594
  2.471100e+01, 120485919.337554,      0.294608
  2.471200e+01, 120491247.939827,      0.294621
  2.471300e+01, 120496537.554733,      0.294634
  2.471400e+01, 120501787.775202,      0.294648
  2.471500e+01, 120506998.197289,      0.294661
  2.471600e+01, 120512168.420204,      0.294673
  2.471700e+01, 120517298.046345,      0.294686
  2.471800e+01, 120522386.681326,      0.294699
  2.471900e+01, 120527433.934008,      0.294712
  2.472000e+01, 120532439.416530,      0.294724
  2.472100e+01, 120537402.744335,      0.294736
  2.472200e+01, 120542323.536206,      0.294749
  2.472300e+01, 120547201.414288,      0.294761
  2.472400e+01, 120552036.004121,      0.294773
  2.472500e+01, 120556826.934668,      0.294785
  2.472600e+01, 120561573.838342,      0.294797
  2.472700e+01, 120566276.351035,      0.294809
  2.472800e+01, 120570934.112147,      0.294820
  2.472900e+01, 120575546.764612,      0.294832
  2.473000e+01, 120580113.954922,      0.294843
  2.473100e+01, 120584635.333163,      0.294854
  2.473200e+01, 120589110.553031,      0.294865
  2.473300e+01, 120593539.271865,      0.294877
  2.473400e+01, 120597921.150673,      0.294887
  2.473500e+01, 120602255.854155,      0.294898
  2.473600e+01, 120606543.050729,      0.294909
  2.473700e+01, 120610782.412557,      0.294919
  2.473800e+01, 120614973.615571,      0.294930
  2.473900e+01, 120619116.339495,      0.294940
  2.474000e+01, 120623210.267873,      0.294950
  2.474100e+01, 120627255.088088,      0.294960
  2.474200e+01, 120631250.491389,      0.294970
  2.474300e+01, 120635196.172917,      0.294980
  2.474400e+01, 120639091.831720,      0.294990
  2.474500e+01, 120642937.170785,      0.294999
  2.474600e+01, 120646731.897055,      0.295009
  2.474700e+01, 120650475.721451,      0.295018
  2.474800e+01, 120654168.358897,      0.295027
  2.474900e+01, 120657809.528339,      0.295036
  2.475000e+01, 120661398.952768,      0.295045
  2.475100e+01, 120664936.359240,      0.295054
  2.475200e+01, 120668421.478895,      0.295063
  2.475300e+01, 120671854.046982,      0.295071
  2.475400e+01, 120675233.802874,      0.295080
  2.475500e+01, 120678560.490088,      0.295088
  2.475600e+01, 120681833.856310,      0.295096
  2.475700e+01, 120685053.653406,      0.295104
  2.475800e+01, 120688219.637447,      0.295112
  2.475900e+01, 120691331.568725,      0.295119
  2.476000e+01, 120694389.211768,      0.295127
  2.476100e+01, 120697392.335363,      0.295134
  2.476200e+01, 120700340.712573,      0.295142
  2.476300e+01, 120703234.120747,      0.295149
  2.476400e+01, 120706072.341545,      0.295156
  2.476500e+01, 120708855.160951,      0.295163
  2.476600e+01, 120711582.369288,      0.295170
  2.476700e+01, 120714253.761234,      0.295176
  2.476800e+01, 120716869.135841,      0.295183
  2.476900e+01, 120719428.296543,      0.295189
  2.477000e+01, 120721931.051179,      0.295195
  2.477100e+01, 120724377.211998,      0.295201
  2.477200e+01, 120726766.595683,      0.295207
  2.477300e+01, 120729099.023356,      0.295213
  2.477400e+01, 120731374.320596,      0.295218
  2.477500e+01, 120733592.317452,      0.295224
  2.477600e+01, 120735752.848451,      0.295229
  2.477700e+01, 120737855.752618,      0.295234
  2.477800e+01, 120739900.873481,      0.295239
  2.477900e+01, 120741888.059084,      0.295244
  2.478000e+01, 120743817.162001,      0.295249
  2.478100e+01, 120745688.039344,      0.295253
  2.478200e+01, 120747500.552776,      0.295258
  2.478300e+01, 120749254.568519,      0.295262
  2.478400e+01, 120750949.957362,      0.295266
  2.478500e+01, 120752586.594677,      0.295270
  2.478600e+01, 120754164.360420,      0.295274
  2.478700e+01, 120755683.139146,      0.295278
  2.478800e+01, 120757142.820015,      0.295281
  2.478900e+01, 120758543.296798,      0.295284
  2.479000e+01, 120759884.467889,      0.295288
  2.479100e+01, 120761166.236307,      0.295291
  2.479200e+01, 120762388.509709,      0.295294
  2.479300e+01, 120763551.200391,      0.295296
  2.479400e+01, 120764654.225297,      0.295299
  2.479500e+01, 120765697.506026,      0.295302
  2.479600e+01, 120766680.968833,      0.295304
  2.479700e+01, 120767604.544640,      0.295306
  2.479800e+01, 120768468.169035,      0.295308
  2.479900e+01, 120769271.782281,      0.295310
  2.480000e+01, 120770015.329317,      0.295312
  2.480100e+01, 120770698.759765,      0.295313
  2.480200e+01, 120771322.027928,      0.295315
  2.480300e+01, 120771885.092799,      0.295316
  2.480400e+01, 120772387.918058,      0.295317
  2.480500e+01, 120772830.472080,      0.295318
  2.480600e+01, 120773212.727932,      0.295319
  2.480700e+01, 120773534.663375,      0.295319
  2.480800e+01, 120773796.260870,      0.295320
  2.480900e+01, 120773997.507571,      0.295320
  2.481000e+01, 120774138.395334,      0.295321
  2.481100e+01, 120774218.920709,      0.295321
  2.481200e+01, 120774239.084945,      0.295321
  2.481300e+01, 120774198.893987,      0.295320
  2.481400e+01, 120774098.358478,      0.295320
  2.481500e+01, 120773937.493751,      0.295319
  2.481600e+01, 120773716.319836,      0.295319
  2.481700e+01, 120773434.861450,      0.295318
  2.481800e+01, 120773093.147999,      0.295317
  2.481900e+01, 120772691.213574,      0.295316
  2.482000e+01, 120772229.096948,      0.295314
  2.482100e+01, 120771706.841572,      0.295313
  2.482200e+01, 120771124.495572,      0.295311
  2.482300e+01, 120770482.111743,      0.295309
  2.482400e+01, 120769779.747544,      0.295307
  2.482500e+01, 120769017.465099,      0.295305
  2.482600e+01, 120768195.331181,      0.295303
  2.482700e+01, 120767313.417216,      0.295301
  2.482800e+01, 120766371.799274,      0.295298
  2.482900e+01, 120765370.558057,      0.295296
  2.483000e+01, 120764309.778902,      0.295293
  2.483100e+01, 120763189.551765,      0.295290
  2.483200e+01, 120762009.971218,      0.295287
  2.483300e+01, 120760771.136443,      0.295283
  2.483400e+01, 120759473.151218,      0.295280
  2.483500e+01, 120758116.123911,      0.295276
  2.483600e+01, 120756700.167475,      0.295273
  2.483700e+01, 120755225.399431,      0.295269
  2.483800e+01, 120753691.941867,      0.295265
  2.483900e+01, 120752099.921419,      0.295261
  2.484000e+01, 120750449.469268,      0.295256
  2.484100e+01, 120748740.721127,      0.295252
  2.484200e+01, 120746973.817228,      0.295247
  2.484300e+01, 120745148.902313,      0.295243
  2.484400e+01, 120743266.125620,      0.295238
  2.484500e+01, 120741325.640873,      0.295233
  2.484600e+01, 120739327.606271,      0.295227
  2.484700e+01, 120737272.184469,      0.295222
  2.484800e+01, 120735159.542571,      0.295217
  2.484900e+01, 120732989.852116,      0.295211
  2.485000e+01, 120730763.289059,      0.295205
  2.485100e+01, 120728480.033765,      0.295199
  2.485200e+01, 120726140.270985,      0.295193
  2.485300e+01, 120723744.189850,      0.295187
  2.485400e+01, 120721291.983850,      0.295181
  2.485500e+01, 120718783.850823,      0.295174
  2.485600e+01, 120716219.992932,      0.295168
  2.485700e+01, 120713600.616659,      0.295161
  2.485800e+01, 120710925.932780,      0.295154
  2.485900e+01, 120708196.156350,      0.295147
  2.486000e+01, 120705411.506691,      0.295140
  2.486100e+01, 120702572.207366,      0.295133
  2.486200e+01, 120699678.486169,      0.295125
  2.486300e+01, 120696730.575103,      0.295118
  2.486400e+01, 120693728.710360,      0.295110
  2.486500e+01, 120690673.132308,      0.295102
  2.486600e+01, 120687564.085465,      0.295094
  2.486700e+01, 120684401.818484,      0.295086
  2.486800e+01, 120681186.584133,      0.295078
  2.486900e+01, 120677918.639273,      0.295070
  2.487000e+01, 120674598.244837,      0.295061
  2.487100e+01, 120671225.665815,      0.295053
  2.487200e+01, 120667801.171225,      0.295044
  2.487300e+01, 120664325.034098,      0.295035
  2.487400e+01, 120660797.531452,      0.295026
  2.487500e+01, 120657218.944275,      0.295017
  2.487600e+01, 120653589.557498,      0.295007
  2.487700e+01, 120649909.659973,      0.294998
  2.487800e+01, 120646179.544455,      0.294989
  2.487900e+01, 120642399.507571,      0.294979
  2.488000e+01, 120638569.849804,      0.294969
  2.488100e+01, 120634690.875467,      0.294959
  2.488200e+01, 120630762.892674,      0.294949
  2.488300e+01, 120626786.213323,      0.294939
  2.488400e+01, 120622761.153068,      0.294929
  2.488500e+01, 120618688.031293,      0.294918
  2.488600e+01, 120614567.171089,      0.294908
  2.488700e+01, 120610398.899229,      0.294897
  2.488800e+01, 120606183.546137,      0.294887
  2.488900e+01, 120601921.445870,      0.294876
  2.489000e+01, 120597612.936085,      0.294865
  2.489100e+01, 120593258.358016,      0.294854
  2.489200e+01, 120588858.056446,      0.294842
  2.489300e+01, 120584412.379679,      0.294831
  2.489400e+01, 120579921.679515,      0.294820
  2.489500e+01, 120575386.311220,      0.294808
  2.489600e+01, 120570806.633498,      0.294797
  2.489700e+01, 120566183.008466,      0.294785
  2.489800e+01, 120561515.801620,      0.294773
  2.489900e+01, 120556805.381813,      0.294761
  2.490000e+01, 120552052.121221,      0.294749
  2.490100e+01, 120547256.395313,      0.294737
  2.490200e+01, 120542418.582827,      0.294724
  2.490300e+01, 120537539.065736,      0.294712
  2.490400e+01, 120532618.229218,      0.294700
  2.490500e+01, 120527656.461628,      0.294687
  2.490600e+01, 120522654.154464,      0.294674
  2.490700e+01, 120517611.702342,      0.294661
  2.490800e+01, 120512529.502958,      0.294649
  2.490900e+01, 120507407.957064,      0.294636
  2.491000e+01, 120502247.468428,      0.294622
  2.491100e+01, 120497048.443811,      0.294609
  2.491200e+01, 120491811.292931,      0.294596
  2.491300e+01, 120486536.428430,      0.294583
  2.491400e+01, 120481224.265842,      0.294569
  2.491500e+01, 120475875.223563,      0.294556
  2.491600e+01, 120470489.722815,      0.294542
  2.491700e+01, 120465068.187615,      0.294528
  2.491800e+01, 120459611.044742,      0.294514
  2.491900e+01, 120454118.723701,      0.294500
  2.492000e+01, 120448591.656692,      0.294486
  2.492100e+01, 120443030.278574,      0.294472
  2.492200e+01, 120437435.026834,      0.294458
  2.492300e+01, 120431806.341549,      0.294444
  2.492400e+01, 120426144.665354,      0.294430
  2.492500e+01, 120420450.443408,      0.294415
  2.492600e+01, 120414724.123354,      0.294401
  2.492700e+01, 120408966.155293,      0.294386
  2.492800e+01, 120403176.991739,      0.294371
  2.492900e+01, 120397357.087590,      0.294357
  2.493000e+01, 120391506.900090,      0.294342
  2.493100e+01, 120385626.888795,      0.294327
  2.493200e+01, 120379717.515533,      0.294312
