          time,        P_elec,   delta_r_gen
  1.837400e+01, 120000000.000140,      0.293371
  1.837500e+01, 120000000.000140,      0.293371
  1.837600e+01, 120000000.000140,      0.293371
  1.837700e+01, 120000000.000140,      0.293371
  1.837800e+01, 120000000.000140,      0.293371
  1.837900e+01, 120000000.000140,      0.293371
  1.838000e+01, 120000000.000140,      0.293371
  1.838100e+01, 120000000.000140,      0.293371
  1.838200e+01, 120000000.000140,      0.293371
  1.838300e+01, 120000000.000140,      0.293371
  1.838400e+01, 120000000.000140,      0.293371
  1.838500e+01, 120000000.000140,      0.293371
  1.838600e+01, 120000000.000140,      0.293371
  1.838700e+01, 120000000.000140,      0.293371
  1.838800e+01, 120000000.000140,      0.293371
  1.838900e+01, 120000000.000140,      0.293371
  1.839000e+01, 120000000.000140,      0.293371
  1.839100e+01, 120000000.000140,      0.293371
  1.839200e+01, 120000000.000140,      0.293371
  1.839300e+01, 120000000.000140,      0.293371
  1.839400e+01, 120000000.000140,      0.293371
  1.839500e+01, 120000000.000140,      0.293371
  1.839600e+01, 120000000.000140,      0.293371
  1.839700e+01, 120000000.000140,      0.293371
  1.839800e+01, 120000000.000140,      0.293371
  1.839900e+01, 120000000.000140,      0.293371
  1.840000e+01, 120000000.000140,      0.293371
  1.840100e+01, 120000000.000140,      0.293371
  1.840200e+01, 120000000.000140,      0.293371
  1.840300e+01, 120000000.000140,      0.293371
  1.840400e+01, 120000000.000140,      0.293371
  1.840500e+01, 120000000.000140,      0.293371
  1.840600e+01, 120000000.000140,      0.293371
  1.840700e+01, 120000000.000140,      0.293371
  1.840800e+01, 120000000.000140,      0.293371
  1.840900e+01, 120000000.000140,      0.293371
  1.841000e+01, 120000000.000140,      0.293371
  1.841100e+01, 120000000.000140,      0.293371
  1.841200e+01, 120000000.000140,      0.293371
  1.841300e+01, 120000000.000140,      0.293371
  1.841400e+01, 120000000.000140,      0.293371
  1.841500e+01, 120000000.000140,      0.293371
  1.841600e+01, 120000000.000140,      0.293371
  1.841700e+01, 120000000.000140,      0.293371
  1.841800e+01, 120000000.000140,      0.293371
  1.841900e+01, 120000000.000140,      0.293371
  1.842000e+01, 120000000.000140,      0.293371
  1.842100e+01, 120000000.000140,      0.293371
  1.842200e+01, 120000000.000140,      0.293371
  1.842300e+01, 120000000.000140,      0.293371
  1.842400e+01, 120000000.000140,      0.293371
  1.842500e+01, 120000000.000140,      0.293371
  1.842600e+01, 120000000.000140,      0.293371
  1.842700e+01, 120000000.000140,      0.293371
  1.842800e+01, 120000000.000140,      0.293371
  1.842900e+01, 120000000.000140,      0.293371
  1.843000e+01, 120000000.000140,      0.293371
  1.843100e+01, 120000000.000140,      0.293371
  1.843200e+01, 120000000.000140,      0.293371
  1.843300e+01, 120000000.000140,      0.293371
  1.843400e+01, 120000000.000140,      0.293371
  1.843500e+01, 120000000.000140,      0.293371
  1.843600e+01, 120000000.000140,      0.293371
  1.843700e+01, 120000000.000140,      0.293371
  1.843800e+01, 120000000.000140,      0.293371
  1.843900e+01, 120000000.000140,      0.293371
  1.844000e+01, 120000000.000140,      0.293371
  1.844100e+01, 120000000.000140,      0.293371
  1.844200e+01, 120000000.000140,      0.293371
  1.844300e+01, 120000000.000140,      0.293371
  1.844400e+01, 120000000.000140,      0.293371
  1.844500e+01, 120000000.000140,      0.293371
  1.844600e+01, 120000000.000140,      0.293371
  1.844700e+01, 120000000.000140,      0.293371
  1.844800e+01, 120000000.000140,      0.293371
  1.844900e+01, 120000000.000140,      0.293371
  1.845000e+01, 120000000.000140,      0.293371
  1.845100e+01, 120000000.000140,      0.293371
  1.845200e+01, 120000000.000140,      0.293371
  1.845300e+01, 120000000.000140,      0.293371
  1.845400e+01, 120000000.000140,      0.293371
  1.845500e+01, 120000000.000140,      0.293371
  1.845600e+01, 120000000.000140,      0.293371
  1.845700e+01, 120000000.000140,      0.293371
  1.845800e+01, 120000000.000140,      0.293371
  1.845900e+01, 120000000.000140,      0.293371
  1.846000e+01, 120000000.000140,      0.293371
  1.846100e+01, 120000000.000140,      0.293371
  1.846200e+01, 120000000.000140,      0.293371
  1.846300e+01, 120000000.000140,      0.293371
  1.846400e+01, 120000000.000140,      0.293371
  1.846500e+01, 120000000.000140,      0.293371
  1.846600e+01, 120000000.000140,      0.293371
  1.846700e+01, 120000000.000140,      0.293371
  1.846800e+01, 120000000.000140,      0.293371
  1.846900e+01, 120000000.000140,      0.293371
  1.847000e+01, 120000000.000140,      0.293371
  1.847100e+01, 120000000.000140,      0.293371
  1.847200e+01, 120000000.000140,      0.293371
  1.847300e+01, 120000000.000140,      0.293371
  1.847400e+01, 120000000.000140,      0.293371
  1.847500e+01, 120000000.000140,      0.293371
  1.847600e+01, 120000000.000140,      0.293371
  1.847700e+01, 120000000.000140,      0.293371
  1.847800e+01, 120000000.000140,      0.293371
  1.847900e+01, 120000000.000140,      0.293371
  1.848000e+01, 120000000.000140,      0.293371
  1.848100e+01, 120000000.000140,      0.293371
  1.848200e+01, 120000000.000140,      0.293371
  1.848300e+01, 120000000.000140,      0.293371
  1.848400e+01, 120000000.000140,      0.293371
  1.848500e+01, 120000000.000140,      0.293371
  1.848600e+01, 120000000.000140,      0.293371
  1.848700e+01, 120000000.000140,      0.293371
  1.848800e+01, 120000000.000140,      0.293371
  1.848900e+01, 120000000.000140,      0.293371
  1.849000e+01, 120000000.000140,      0.293371
  1.849100e+01, 120000000.000140,      0.293371
  1.849200e+01, 120000000.000140,      0.293371
  1.849300e+01, 120000000.000140,      0.293371
  1.849400e+01, 120000000.000140,      0.293371
  1.849500e+01, 120000000.000140,      0.293371
  1.849600e+01, 120000000.000140,      0.293371
  1.849700e+01, 120000000.000140,      0.293371
  1.849800e+01, 120000000.000140,      0.293371
  1.849900e+01, 120000000.000140,      0.293371
  1.850000e+01, 120000000.000140,      0.293371
  1.850100e+01, 120000000.000140,      0.293371
  1.850200e+01, 120000000.000140,      0.293371
  1.850300e+01, 120000000.000140,      0.293371
  1.850400e+01, 120000000.000140,      0.293371
  1.850500e+01, 120000000.000140,      0.293371
  1.850600e+01, 120000000.000140,      0.293371
  1.850700e+01, 120000000.000140,      0.293371
  1.850800e+01, 120000000.000140,      0.293371
  1.850900e+01, 120000000.000140,      0.293371
  1.851000e+01, 120000000.000140,      0.293371
  1.851100e+01, 120000000.000140,      0.293371
  1.851200e+01, 120000000.000140,      0.293371
  1.851300e+01, 120000000.000140,      0.293371
  1.851400e+01, 120000000.000140,      0.293371
  1.851500e+01, 120000000.000140,      0.293371
  1.851600e+01, 120000000.000140,      0.293371
  1.851700e+01, 120000000.000140,      0.293371
  1.851800e+01, 120000000.000140,      0.293371
  1.851900e+01, 120000000.000140,      0.293371
  1.852000e+01, 120000000.000140,      0.293371
  1.852100e+01, 120000000.000140,      0.293371
  1.852200e+01, 120000000.000140,      0.293371
  1.852300e+01, 120000000.000140,      0.293371
  1.852400e+01, 120000000.000140,      0.293371
  1.852500e+01, 120000000.000140,      0.293371
  1.852600e+01, 120000000.000140,      0.293371
  1.852700e+01, 120000000.000140,      0.293371
  1.852800e+01, 120000000.000140,      0.293371
  1.852900e+01, 120000000.000140,      0.293371
  1.853000e+01, 120000000.000140,      0.293371
  1.853100e+01, 120000000.000140,      0.293371
  1.853200e+01, 120000000.000140,      0.293371
  1.853300e+01, 120000000.000140,      0.293371
  1.853400e+01, 120000000.000140,      0.293371
  1.853500e+01, 120000000.000140,      0.293371
  1.853600e+01, 120000000.000140,      0.293371
  1.853700e+01, 120000000.000140,      0.293371
  1.853800e+01, 120000000.000140,      0.293371
  1.853900e+01, 120000000.000140,      0.293371
  1.854000e+01, 120000000.000140,      0.293371
  1.854100e+01, 120000000.000140,      0.293371
  1.854200e+01, 120000000.000140,      0.293371
  1.854300e+01, 120000000.000140,      0.293371
  1.854400e+01, 120000000.000140,      0.293371
  1.854500e+01, 120000000.000140,      0.293371
  1.854600e+01, 120000000.000140,      0.293371
  1.854700e+01, 120000000.000140,      0.293371
  1.854800e+01, 120000000.000140,      0.293371
  1.854900e+01, 120000000.000140,      0.293371
  1.855000e+01, 120000000.000140,      0.293371
  1.855100e+01, 120000000.000140,      0.293371
  1.855200e+01, 120000000.000140,      0.293371
  1.855300e+01, 120000000.000140,      0.293371
  1.855400e+01, 120000000.000140,      0.293371
  1.855500e+01, 120000000.000140,      0.293371
  1.855600e+01, 120000000.000140,      0.293371
  1.855700e+01, 120000000.000140,      0.293371
  1.855800e+01, 120000000.000140,      0.293371
  1.855900e+01, 120000000.000140,      0.293371
  1.856000e+01, 120000000.000140,      0.293371
  1.856100e+01, 120000000.000140,      0.293371
  1.856200e+01, 120000000.000140,      0.293371
  1.856300e+01, 120000000.000140,      0.293371
  1.856400e+01, 120000000.000140,      0.293371
  1.856500e+01, 120000000.000140,      0.293371
  1.856600e+01, 120000000.000140,      0.293371
  1.856700e+01, 120000000.000140,      0.293371
  1.856800e+01, 120000000.000140,      0.293371
  1.856900e+01, 120000000.000140,      0.293371
  1.857000e+01, 120000000.000140,      0.293371
  1.857100e+01, 120000000.000140,      0.293371
  1.857200e+01, 120000000.000140,      0.293371
  1.857300e+01, 120000000.000140,      0.293371
  1.857400e+01, 120000000.000140,      0.293371
  1.857500e+01, 120000000.000140,      0.293371
  1.857600e+01, 120000000.000140,      0.293371
  1.857700e+01, 120000000.000140,      0.293371
  1.857800e+01, 120000000.000140,      0.293371
  1.857900e+01, 120000000.000140,      0.293371
  1.858000e+01, 120000000.000140,      0.293371
  1.858100e+01, 120000000.000140,      0.293371
  1.858200e+01, 120000000.000140,      0.293371
  1.858300e+01, 120000000.000140,      0.293371
  1.858400e+01, 120000000.000140,      0.293371
  1.858500e+01, 120000000.000140,      0.293371
  1.858600e+01, 120000000.000140,      0.293371
  1.858700e+01, 120000000.000140,      0.293371
  1.858800e+01, 120000000.000140,      0.293371
  1.858900e+01, 120000000.000140,      0.293371
  1.859000e+01, 120000000.000140,      0.293371
  1.859100e+01, 120000000.000140,      0.293371
  1.859200e+01, 120000000.000140,      0.293371
  1.859300e+01, 120000000.000140,      0.293371
  1.859400e+01, 120000000.000140,      0.293371
  1.859500e+01, 120000000.000140,      0.293371
  1.859600e+01, 120000000.000140,      0.293371
  1.859700e+01, 120000000.000140,      0.293371
  1.859800e+01, 120000000.000140,      0.293371
  1.859900e+01, 120000000.000140,      0.293371
  1.860000e+01, 120000000.000140,      0.293371
  1.860100e+01, 120000000.000140,      0.293371
  1.860200e+01, 120000000.000140,      0.293371
  1.860300e+01, 120000000.000140,      0.293371
  1.860400e+01, 120000000.000140,      0.293371
  1.860500e+01, 120000000.000140,      0.293371
  1.860600e+01, 120000000.000140,      0.293371
  1.860700e+01, 120000000.000140,      0.293371
  1.860800e+01, 120000000.000140,      0.293371
  1.860900e+01, 120000000.000140,      0.293371
  1.861000e+01, 120000000.000140,      0.293371
  1.861100e+01, 120000000.000140,      0.293371
  1.861200e+01, 120000000.000140,      0.293371
  1.861300e+01, 120000000.000140,      0.293371
  1.861400e+01, 120000000.000140,      0.293371
  1.861500e+01, 120000000.000140,      0.293371
  1.861600e+01, 120000000.000140,      0.293371
  1.861700e+01, 120000000.000140,      0.293371
  1.861800e+01, 120000000.000140,      0.293371
  1.861900e+01, 120000000.000140,      0.293371
  1.862000e+01, 120000000.000140,      0.293371
  1.862100e+01, 120000000.000140,      0.293371
  1.862200e+01, 120000000.000140,      0.293371
  1.862300e+01, 120000000.000140,      0.293371
  1.862400e+01, 120000000.000140,      0.293371
  1.862500e+01, 120000000.000140,      0.293371
  1.862600e+01, 120000000.000140,      0.293371
  1.862700e+01, 120000000.000140,      0.293371
  1.862800e+01, 120000000.000140,      0.293371
  1.862900e+01, 120000000.000140,      0.293371
  1.863000e+01, 120000000.000140,      0.293371
  1.863100e+01, 120000000.000140,      0.293371
  1.863200e+01, 120000000.000140,      0.293371
  1.863300e+01, 120000000.000140,      0.293371
  1.863400e+01, 120000000.000140,      0.293371
  1.863500e+01, 120000000.000140,      0.293371
  1.863600e+01, 120000000.000140,      0.293371
  1.863700e+01, 120000000.000140,      0.293371
  1.863800e+01, 120000000.000140,      0.293371
  1.863900e+01, 120000000.000140,      0.293371
  1.864000e+01, 120000000.000140,      0.293371
  1.864100e+01, 120000000.000140,      0.293371
  1.864200e+01, 120000000.000140,      0.293371
  1.864300e+01, 120000000.000140,      0.293371
  1.864400e+01, 120000000.000140,      0.293371
  1.864500e+01, 120000000.000140,      0.293371
  1.864600e+01, 120000000.000140,      0.293371
  1.864700e+01, 120000000.000140,      0.293371
  1.864800e+01, 120000000.000140,      0.293371
  1.864900e+01, 120000000.000140,      0.293371
  1.865000e+01, 120000000.000140,      0.293371
  1.865100e+01, 120000000.000140,      0.293371
  1.865200e+01, 120000000.000140,      0.293371
  1.865300e+01, 120000000.000140,      0.293371
  1.865400e+01, 120000000.000140,      0.293371
  1.865500e+01, 120000000.000140,      0.293371
  1.865600e+01, 120000000.000140,      0.293371
  1.865700e+01, 120000000.000140,      0.293371
  1.865800e+01, 120000000.000140,      0.293371
  1.865900e+01, 120000000.000140,      0.293371
  1.866000e+01, 120000000.000140,      0.293371
  1.866100e+01, 120000000.000140,      0.293371
  1.866200e+01, 120000000.000140,      0.293371
  1.866300e+01, 120000000.000140,      0.293371
  1.866400e+01, 120000000.000140,      0.293371
  1.866500e+01, 120000000.000140,      0.293371
  1.866600e+01, 120000000.000140,      0.293371
  1.866700e+01, 120000000.000140,      0.293371
  1.866800e+01, 120000000.000140,      0.293371
  1.866900e+01, 120000000.000140,      0.293371
  1.867000e+01, 120000000.000140,      0.293371
  1.867100e+01, 120000000.000140,      0.293371
  1.867200e+01, 120000000.000140,      0.293371
  1.867300e+01, 120000000.000140,      0.293371
  1.867400e+01, 120000000.000140,      0.293371
  1.867500e+01, 120000000.000140,      0.293371
  1.867600e+01, 120000000.000140,      0.293371
  1.867700e+01, 120000000.000140,      0.293371
  1.867800e+01, 120000000.000140,      0.293371
  1.867900e+01, 120000000.000140,      0.293371
  1.868000e+01, 120000000.000140,      0.293371
  1.868100e+01, 120000000.000140,      0.293371
  1.868200e+01, 120000000.000140,      0.293371
  1.868300e+01, 120000000.000140,      0.293371
  1.868400e+01, 120000000.000140,      0.293371
  1.868500e+01, 120000000.000140,      0.293371
  1.868600e+01, 120000000.000140,      0.293371
  1.868700e+01, 120000000.000140,      0.293371
  1.868800e+01, 120000000.000140,      0.293371
  1.868900e+01, 120000000.000140,      0.293371
  1.869000e+01, 120000000.000140,      0.293371
  1.869100e+01, 120000000.000140,      0.293371
  1.869200e+01, 120000000.000140,      0.293371
  1.869300e+01, 120000000.000140,      0.293371
  1.869400e+01, 120000000.000140,      0.293371
  1.869500e+01, 120000000.000140,      0.293371
  1.869600e+01, 120000000.000140,      0.293371
  1.869700e+01, 120000000.000140,      0.293371
  1.869800e+01, 120000000.000140,      0.293371
  1.869900e+01, 120000000.000140,      0.293371
  1.870000e+01, 120000000.000140,      0.293371
  1.870100e+01, 120000000.000140,      0.293371
  1.870200e+01, 120000000.000140,      0.293371
  1.870300e+01, 120000000.000140,      0.293371
  1.870400e+01, 120000000.000140,      0.293371
  1.870500e+01, 120000000.000140,      0.293371
  1.870600e+01, 120000000.000140,      0.293371
  1.870700e+01, 120000000.000140,      0.293371
  1.870800e+01, 120000000.000140,      0.293371
  1.870900e+01, 120000000.000140,      0.293371
  1.871000e+01, 120000000.000140,      0.293371
  1.871100e+01, 120000000.000140,      0.293371
  1.871200e+01, 120000000.000140,      0.293371
  1.871300e+01, 120000000.000140,      0.293371
  1.871400e+01, 120000000.000140,      0.293371
  1.871500e+01, 120000000.000140,      0.293371
  1.871600e+01, 120000000.000140,      0.293371
  1.871700e+01, 120000000.000140,      0.293371
  1.871800e+01, 120000000.000140,      0.293371
  1.871900e+01, 120000000.000140,      0.293371
  1.872000e+01, 120000000.000140,      0.293371
  1.872100e+01, 120000000.000140,      0.293371
  1.872200e+01, 120000000.000140,      0.293371
  1.872300e+01, 120000000.000140,      0.293371
  1.872400e+01, 120000000.000140,      0.293371
  1.872500e+01, 120000000.000140,      0.293371
  1.872600e+01, 120000000.000140,      0.293371
  1.872700e+01, 120000000.000140,      0.293371
  1.872800e+01, 120000000.000140,      0.293371
  1.872900e+01, 120000000.000140,      0.293371
  1.873000e+01, 120000000.000140,      0.293371
  1.873100e+01, 120000000.000140,      0.293371
  1.873200e+01, 120000000.000140,      0.293371
  1.873300e+01, 120000000.000140,      0.293371
  1.873400e+01, 120000000.000140,      0.293371
  1.873500e+01, 120000000.000140,      0.293371
  1.873600e+01, 120000000.000140,      0.293371
  1.873700e+01, 120000000.000140,      0.293371
  1.873800e+01, 120000000.000140,      0.293371
  1.873900e+01, 120000000.000140,      0.293371
  1.874000e+01, 120000000.000140,      0.293371
  1.874100e+01, 120000000.000140,      0.293371
  1.874200e+01, 120000000.000140,      0.293371
  1.874300e+01, 120000000.000140,      0.293371
  1.874400e+01, 120000000.000140,      0.293371
  1.874500e+01, 120000000.000140,      0.293371
  1.874600e+01, 120000000.000140,      0.293371
  1.874700e+01, 120000000.000140,      0.293371
  1.874800e+01, 120000000.000140,      0.293371
  1.874900e+01, 120000000.000140,      0.293371
  1.875000e+01, 120000000.000140,      0.293371
  1.875100e+01, 120000000.000140,      0.293371
  1.875200e+01, 120000000.000140,      0.293371
  1.875300e+01, 120000000.000140,      0.293371
  1.875400e+01, 120000000.000140,      0.293371
  1.875500e+01, 120000000.000140,      0.293371
  1.875600e+01, 120000000.000140,      0.293371
  1.875700e+01, 120000000.000140,      0.293371
  1.875800e+01, 120000000.000140,      0.293371
  1.875900e+01, 120000000.000140,      0.293371
  1.876000e+01, 120000000.000140,      0.293371
  1.876100e+01, 120000000.000140,      0.293371
  1.876200e+01, 120000000.000140,      0.293371
  1.876300e+01, 120000000.000140,      0.293371
  1.876400e+01, 120000000.000140,      0.293371
  1.876500e+01, 120000000.000140,      0.293371
  1.876600e+01, 120000000.000140,      0.293371
  1.876700e+01, 120000000.000140,      0.293371
  1.876800e+01, 120000000.000140,      0.293371
  1.876900e+01, 120000000.000140,      0.293371
  1.877000e+01, 120000000.000140,      0.293371
  1.877100e+01, 120000000.000140,      0.293371
  1.877200e+01, 120000000.000140,      0.293371
  1.877300e+01, 120000000.000140,      0.293371
  1.877400e+01, 120000000.000140,      0.293371
  1.877500e+01, 120000000.000140,      0.293371
  1.877600e+01, 120000000.000140,      0.293371
  1.877700e+01, 120000000.000140,      0.293371
  1.877800e+01, 120000000.000140,      0.293371
  1.877900e+01, 120000000.000140,      0.293371
  1.878000e+01, 120000000.000140,      0.293371
  1.878100e+01, 120000000.000140,      0.293371
  1.878200e+01, 120000000.000140,      0.293371
  1.878300e+01, 120000000.000140,      0.293371
  1.878400e+01, 120000000.000140,      0.293371
  1.878500e+01, 120000000.000140,      0.293371
  1.878600e+01, 120000000.000140,      0.293371
  1.878700e+01, 120000000.000140,      0.293371
  1.878800e+01, 120000000.000140,      0.293371
  1.878900e+01, 120000000.000140,      0.293371
  1.879000e+01, 120000000.000140,      0.293371
  1.879100e+01, 120000000.000140,      0.293371
  1.879200e+01, 120000000.000140,      0.293371
  1.879300e+01, 120000000.000140,      0.293371
  1.879400e+01, 120000000.000140,      0.293371
  1.879500e+01, 120000000.000140,      0.293371
  1.879600e+01, 120000000.000140,      0.293371
  1.879700e+01, 120000000.000140,      0.293371
  1.879800e+01, 120000000.000140,      0.293371
  1.879900e+01, 120000000.000140,      0.293371
  1.880000e+01, 120000000.000140,      0.293371
  1.880100e+01, 120000000.000140,      0.293371
  1.880200e+01, 120000000.000140,      0.293371
  1.880300e+01, 120000000.000140,      0.293371
  1.880400e+01, 120000000.000140,      0.293371
  1.880500e+01, 120000000.000140,      0.293371
  1.880600e+01, 120000000.000140,      0.293371
  1.880700e+01, 120000000.000140,      0.293371
  1.880800e+01, 120000000.000140,      0.293371
  1.880900e+01, 120000000.000140,      0.293371
  1.881000e+01, 120000000.000140,      0.293371
  1.881100e+01, 120000000.000140,      0.293371
  1.881200e+01, 120000000.000140,      0.293371
  1.881300e+01, 120000000.000140,      0.293371
  1.881400e+01, 120000000.000140,      0.293371
  1.881500e+01, 120000000.000140,      0.293371
  1.881600e+01, 120000000.000140,      0.293371
  1.881700e+01, 120000000.000140,      0.293371
  1.881800e+01, 120000000.000140,      0.293371
  1.881900e+01, 120000000.000140,      0.293371
  1.882000e+01, 120000000.000140,      0.293371
  1.882100e+01, 120000000.000140,      0.293371
  1.882200e+01, 120000000.000140,      0.293371
  1.882300e+01, 120000000.000140,      0.293371
  1.882400e+01, 120000000.000140,      0.293371
  1.882500e+01, 120000000.000140,      0.293371
  1.882600e+01, 120000000.000140,      0.293371
  1.882700e+01, 120000000.000140,      0.293371
  1.882800e+01, 120000000.000140,      0.293371
  1.882900e+01, 120000000.000140,      0.293371
  1.883000e+01, 120000000.000140,      0.293371
  1.883100e+01, 120000000.000140,      0.293371
  1.883200e+01, 120000000.000140,      0.293371
  1.883300e+01, 120000000.000140,      0.293371
  1.883400e+01, 120000000.000140,      0.293371
  1.883500e+01, 120000000.000140,      0.293371
  1.883600e+01, 120000000.000140,      0.293371
  1.883700e+01, 120000000.000140,      0.293371
  1.883800e+01, 120000000.000140,      0.293371
  1.883900e+01, 120000000.000140,      0.293371
  1.884000e+01, 120000000.000140,      0.293371
  1.884100e+01, 120000000.000140,      0.293371
  1.884200e+01, 120000000.000140,      0.293371
  1.884300e+01, 120000000.000140,      0.293371
  1.884400e+01, 120000000.000140,      0.293371
  1.884500e+01, 120000000.000140,      0.293371
  1.884600e+01, 120000000.000140,      0.293371
  1.884700e+01, 120000000.000140,      0.293371
  1.884800e+01, 120000000.000140,      0.293371
  1.884900e+01, 120000000.000140,      0.293371
  1.885000e+01, 120000000.000140,      0.293371
  1.885100e+01, 120000000.000140,      0.293371
  1.885200e+01, 120000000.000140,      0.293371
  1.885300e+01, 120000000.000140,      0.293371
  1.885400e+01, 120000000.000140,      0.293371
  1.885500e+01, 120000000.000140,      0.293371
  1.885600e+01, 120000000.000140,      0.293371
  1.885700e+01, 120000000.000140,      0.293371
  1.885800e+01, 120000000.000140,      0.293371
  1.885900e+01, 120000000.000140,      0.293371
  1.886000e+01, 120000000.000140,      0.293371
  1.886100e+01, 120000000.000140,      0.293371
  1.886200e+01, 120000000.000140,      0.293371
  1.886300e+01, 120000000.000140,      0.293371
  1.886400e+01, 120000000.000140,      0.293371
  1.886500e+01, 120000000.000140,      0.293371
  1.886600e+01, 120000000.000140,      0.293371
  1.886700e+01, 120000000.000140,      0.293371
  1.886800e+01, 120000000.000140,      0.293371
  1.886900e+01, 120000000.000140,      0.293371
  1.887000e+01, 120000000.000140,      0.293371
  1.887100e+01, 120000000.000140,      0.293371
  1.887200e+01, 120000000.000140,      0.293371
  1.887300e+01, 120000000.000140,      0.293371
  1.887400e+01, 120000000.000140,      0.293371
  1.887500e+01, 120000000.000140,      0.293371
  1.887600e+01, 120000000.000140,      0.293371
  1.887700e+01, 120000000.000140,      0.293371
  1.887800e+01, 120000000.000140,      0.293371
  1.887900e+01, 120000000.000140,      0.293371
  1.888000e+01, 120000000.000140,      0.293371
  1.888100e+01, 120000000.000140,      0.293371
  1.888200e+01, 120000000.000140,      0.293371
  1.888300e+01, 120000000.000140,      0.293371
  1.888400e+01, 120000000.000140,      0.293371
  1.888500e+01, 120000000.000140,      0.293371
  1.888600e+01, 120000000.000140,      0.293371
  1.888700e+01, 120000000.000140,      0.293371
  1.888800e+01, 120000000.000140,      0.293371
  1.888900e+01, 120000000.000140,      0.293371
  1.889000e+01, 120000000.000140,      0.293371
  1.889100e+01, 120000000.000140,      0.293371
  1.889200e+01, 120000000.000140,      0.293371
  1.889300e+01, 120000000.000140,      0.293371
  1.889400e+01, 120000000.000140,      0.293371
  1.889500e+01, 120000000.000140,      0.293371
  1.889600e+01, 120000000.000140,      0.293371
  1.889700e+01, 120000000.000140,      0.293371
  1.889800e+01, 120000000.000140,      0.293371
  1.889900e+01, 120000000.000140,      0.293371
  1.890000e+01, 120000000.000140,      0.293371
  1.890100e+01, 120000000.000140,      0.293371
  1.890200e+01, 120000000.000140,      0.293371
  1.890300e+01, 120000000.000140,      0.293371
  1.890400e+01, 120000000.000140,      0.293371
  1.890500e+01, 120000000.000140,      0.293371
  1.890600e+01, 120000000.000140,      0.293371
  1.890700e+01, 120000000.000140,      0.293371
  1.890800e+01, 120000000.000140,      0.293371
  1.890900e+01, 120000000.000140,      0.293371
  1.891000e+01, 120000000.000140,      0.293371
  1.891100e+01, 120000000.000140,      0.293371
  1.891200e+01, 120000000.000140,      0.293371
  1.891300e+01, 120000000.000140,      0.293371
  1.891400e+01, 120000000.000140,      0.293371
  1.891500e+01, 120000000.000140,      0.293371
  1.891600e+01, 120000000.000140,      0.293371
  1.891700e+01, 120000000.000140,      0.293371
  1.891800e+01, 120000000.000140,      0.293371
  1.891900e+01, 120000000.000140,      0.293371
  1.892000e+01, 120000000.000140,      0.293371
  1.892100e+01, 120000000.000140,      0.293371
  1.892200e+01, 120000000.000140,      0.293371
  1.892300e+01, 120000000.000140,      0.293371
  1.892400e+01, 120000000.000140,      0.293371
  1.892500e+01, 120000000.000140,      0.293371
  1.892600e+01, 120000000.000140,      0.293371
  1.892700e+01, 120000000.000140,      0.293371
  1.892800e+01, 120000000.000140,      0.293371
  1.892900e+01, 120000000.000140,      0.293371
  1.893000e+01, 120000000.000140,      0.293371
  1.893100e+01, 120000000.000140,      0.293371
  1.893200e+01, 120000000.000140,      0.293371
  1.893300e+01, 120000000.000140,      0.293371
  1.893400e+01, 120000000.000140,      0.293371
  1.893500e+01, 120000000.000140,      0.293371
  1.893600e+01, 120000000.000140,      0.293371
  1.893700e+01, 120000000.000140,      0.293371
  1.893800e+01, 120000000.000140,      0.293371
  1.893900e+01, 120000000.000140,      0.293371
  1.894000e+01, 120000000.000140,      0.293371
  1.894100e+01, 120000000.000140,      0.293371
  1.894200e+01, 120000000.000140,      0.293371
  1.894300e+01, 120000000.000140,      0.293371
  1.894400e+01, 120000000.000140,      0.293371
  1.894500e+01, 120000000.000140,      0.293371
  1.894600e+01, 120000000.000140,      0.293371
  1.894700e+01, 120000000.000140,      0.293371
  1.894800e+01, 120000000.000140,      0.293371
  1.894900e+01, 120000000.000140,      0.293371
  1.895000e+01, 120000000.000140,      0.293371
  1.895100e+01, 120000000.000140,      0.293371
  1.895200e+01, 120000000.000140,      0.293371
  1.895300e+01, 120000000.000140,      0.293371
  1.895400e+01, 120000000.000140,      0.293371
  1.895500e+01, 120000000.000140,      0.293371
  1.895600e+01, 120000000.000140,      0.293371
  1.895700e+01, 120000000.000140,      0.293371
  1.895800e+01, 120000000.000140,      0.293371
  1.895900e+01, 120000000.000140,      0.293371
  1.896000e+01, 120000000.000140,      0.293371
  1.896100e+01, 120000000.000140,      0.293371
  1.896200e+01, 120000000.000140,      0.293371
  1.896300e+01, 120000000.000140,      0.293371
  1.896400e+01, 120000000.000140,      0.293371
  1.896500e+01, 120000000.000140,      0.293371
  1.896600e+01, 120000000.000140,      0.293371
  1.896700e+01, 120000000.000140,      0.293371
  1.896800e+01, 120000000.000140,      0.293371
  1.896900e+01, 120000000.000140,      0.293371
  1.897000e+01, 120000000.000140,      0.293371
  1.897100e+01, 120000000.000140,      0.293371
  1.897200e+01, 120000000.000140,      0.293371
  1.897300e+01, 120000000.000140,      0.293371
  1.897400e+01, 120000000.000140,      0.293371
  1.897500e+01, 120000000.000140,      0.293371
  1.897600e+01, 120000000.000140,      0.293371
  1.897700e+01, 120000000.000140,      0.293371
  1.897800e+01, 120000000.000140,      0.293371
  1.897900e+01, 120000000.000140,      0.293371
  1.898000e+01, 120000000.000140,      0.293371
