time, delta, omega, eq_t, ed_t, vm, vr, vr2, vf, v_1(PSS), v_2 (PSS), v_3(PSS), theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref, v_s(PSS)
 5.02900, 0.89624, 0.99861, 0.82014, 0.43861, 0.99465, 1.00000, -0.12826, 1.31051, -14.99980, 0.21584, -0.04947, 0.19193, 0.00000, 0.99385, 1.00000, 1.31051, 0.54054, 0.37346, -0.04435, 1.11928, 0.05814  
 5.03000, 0.89572, 0.99863, 0.82016, 0.43852, 0.99461, 1.00000, -0.12826, 1.31173, -14.99980, 0.21287, -0.05439, 0.19170, 0.00000, 0.99381, 1.00000, 1.31173, 0.54054, 0.37299, -0.04444, 1.11967, 0.05852  
 5.03100, 0.89521, 0.99865, 0.82018, 0.43843, 0.99457, 1.00000, -0.12826, 1.31296, -14.99980, 0.20989, -0.05930, 0.19147, 0.00000, 0.99378, 1.00000, 1.31296, 0.54054, 0.37252, -0.04453, 1.12005, 0.05890  
 5.03200, 0.89470, 0.99868, 0.82021, 0.43834, 0.99453, 1.00000, -0.12827, 1.31418, -14.99980, 0.20690, -0.06420, 0.19125, 0.00000, 0.99375, 1.00000, 1.31418, 0.54054, 0.37206, -0.04462, 1.12043, 0.05928  
 5.03300, 0.89421, 0.99870, 0.82023, 0.43825, 0.99449, 1.00000, -0.12827, 1.31540, -14.99979, 0.20390, -0.06910, 0.19103, 0.00000, 0.99371, 1.00000, 1.31540, 0.54054, 0.37162, -0.04470, 1.12080, 0.05966  
 5.03400, 0.89372, 0.99872, 0.82025, 0.43816, 0.99446, 1.00000, -0.12827, 1.31662, -14.99979, 0.20089, -0.07398, 0.19082, 0.00000, 0.99368, 1.00000, 1.31662, 0.54054, 0.37118, -0.04478, 1.12117, 0.06003  
 5.03500, 0.89325, 0.99874, 0.82027, 0.43808, 0.99442, 1.00000, -0.12828, 1.31785, -14.99979, 0.19787, -0.07887, 0.19061, 0.00000, 0.99365, 1.00000, 1.31785, 0.54054, 0.37075, -0.04486, 1.12154, 0.06039  
 5.03600, 0.89278, 0.99877, 0.82030, 0.43799, 0.99438, 1.00000, -0.12828, 1.31906, -14.99979, 0.19485, -0.08374, 0.19041, 0.00000, 0.99362, 1.00000, 1.31906, 0.54054, 0.37033, -0.04495, 1.12190, 0.06076  
 5.03700, 0.89232, 0.99879, 0.82032, 0.43790, 0.99434, 1.00000, -0.12828, 1.32028, -14.99979, 0.19181, -0.08861, 0.19021, 0.00000, 0.99358, 1.00000, 1.32028, 0.54054, 0.36993, -0.04502, 1.12226, 0.06112  
 5.03800, 0.89186, 0.99881, 0.82034, 0.43781, 0.99430, 1.00000, -0.12829, 1.32150, -14.99978, 0.18876, -0.09347, 0.19001, 0.00000, 0.99355, 1.00000, 1.32150, 0.54054, 0.36953, -0.04510, 1.12262, 0.06148  
 5.03900, 0.89142, 0.99884, 0.82037, 0.43772, 0.99427, 1.00000, -0.12829, 1.32272, -14.99978, 0.18571, -0.09832, 0.18983, 0.00000, 0.99352, 1.00000, 1.32272, 0.54054, 0.36914, -0.04518, 1.12298, 0.06183  
 5.04000, 0.89099, 0.99886, 0.82039, 0.43763, 0.99423, 1.00000, -0.12830, 1.32393, -14.99978, 0.18265, -0.10317, 0.18964, 0.00000, 0.99349, 1.00000, 1.32393, 0.54054, 0.36876, -0.04525, 1.12333, 0.06218  
 5.04100, 0.89056, 0.99888, 0.82042, 0.43753, 0.99419, 1.00000, -0.12830, 1.32515, -14.99978, 0.17958, -0.10800, 0.18946, 0.00000, 0.99346, 1.00000, 1.32515, 0.54054, 0.36839, -0.04533, 1.12367, 0.06253  
 5.04200, 0.89014, 0.99891, 0.82044, 0.43744, 0.99416, 1.00000, -0.12830, 1.32636, -14.99978, 0.17650, -0.11283, 0.18929, 0.00000, 0.99343, 1.00000, 1.32636, 0.54054, 0.36802, -0.04540, 1.12402, 0.06287  
 5.04300, 0.88974, 0.99893, 0.82046, 0.43735, 0.99412, 1.00000, -0.12831, 1.32757, -14.99978, 0.17341, -0.11765, 0.18912, 0.00000, 0.99340, 1.00000, 1.32757, 0.54054, 0.36767, -0.04547, 1.12436, 0.06321  
 5.04400, 0.88934, 0.99895, 0.82049, 0.43726, 0.99408, 1.00000, -0.12831, 1.32878, -14.99977, 0.17032, -0.12246, 0.18895, 0.00000, 0.99338, 1.00000, 1.32878, 0.54054, 0.36733, -0.04554, 1.12469, 0.06355  
 5.04500, 0.88895, 0.99898, 0.82051, 0.43717, 0.99405, 1.00000, -0.12832, 1.32999, -14.99977, 0.16722, -0.12726, 0.18879, 0.00000, 0.99335, 1.00000, 1.32999, 0.54054, 0.36700, -0.04561, 1.12503, 0.06388  
 5.04600, 0.88857, 0.99900, 0.82054, 0.43708, 0.99401, 1.00000, -0.12832, 1.33120, -14.99977, 0.16411, -0.13205, 0.18863, 0.00000, 0.99332, 1.00000, 1.33120, 0.54054, 0.36667, -0.04568, 1.12536, 0.06421  
 5.04700, 0.88819, 0.99902, 0.82057, 0.43699, 0.99398, 1.00000, -0.12833, 1.33241, -14.99977, 0.16099, -0.13683, 0.18848, 0.00000, 0.99329, 1.00000, 1.33241, 0.54054, 0.36636, -0.04574, 1.12568, 0.06454  
 5.04800, 0.88783, 0.99905, 0.82059, 0.43690, 0.99395, 1.00000, -0.12833, 1.33362, -14.99977, 0.15787, -0.14160, 0.18833, 0.00000, 0.99327, 1.00000, 1.33362, 0.54054, 0.36606, -0.04581, 1.12600, 0.06486  
 5.04900, 0.88747, 0.99907, 0.82062, 0.43681, 0.99391, 1.00000, -0.12834, 1.33483, -14.99977, 0.15474, -0.14636, 0.18819, 0.00000, 0.99324, 1.00000, 1.33483, 0.54054, 0.36576, -0.04587, 1.12632, 0.06518  
 5.05000, 0.88713, 0.99909, 0.82064, 0.43672, 0.99388, 1.00000, -0.12834, 1.33603, -14.99977, 0.15160, -0.15111, 0.18806, 0.00000, 0.99321, 1.00000, 1.33603, 0.54054, 0.36548, -0.04593, 1.12664, 0.06549  
 5.05100, 0.88679, 0.99912, 0.82067, 0.43663, 0.99385, 1.00000, -0.12835, 1.33724, -14.99976, 0.14845, -0.15585, 0.18792, 0.00000, 0.99319, 1.00000, 1.33724, 0.54054, 0.36520, -0.04599, 1.12695, 0.06580  
 5.05200, 0.88646, 0.99914, 0.82070, 0.43654, 0.99381, 1.00000, -0.12835, 1.33844, -14.99976, 0.14530, -0.16058, 0.18780, 0.00000, 0.99316, 1.00000, 1.33844, 0.54054, 0.36494, -0.04605, 1.12726, 0.06611  
 5.05300, 0.88614, 0.99917, 0.82072, 0.43644, 0.99378, 1.00000, -0.12836, 1.33964, -14.99976, 0.14215, -0.16529, 0.18767, 0.00000, 0.99314, 1.00000, 1.33964, 0.54054, 0.36468, -0.04611, 1.12756, 0.06642  
 5.05400, 0.88583, 0.99919, 0.82075, 0.43635, 0.99375, 1.00000, -0.12837, 1.34084, -14.99976, 0.13899, -0.17000, 0.18755, 0.00000, 0.99311, 1.00000, 1.34084, 0.54054, 0.36443, -0.04616, 1.12786, 0.06672  
 5.05500, 0.88553, 0.99921, 0.82078, 0.43626, 0.99372, 1.00000, -0.12837, 1.34204, -14.99976, 0.13582, -0.17469, 0.18744, 0.00000, 0.99309, 1.00000, 1.34204, 0.54054, 0.36420, -0.04622, 1.12816, 0.06701  
 5.05600, 0.88524, 0.99924, 0.82080, 0.43617, 0.99369, 1.00000, -0.12838, 1.34324, -14.99976, 0.13264, -0.17937, 0.18733, 0.00000, 0.99307, 1.00000, 1.34324, 0.54054, 0.36397, -0.04627, 1.12845, 0.06731  
 5.05700, 0.88496, 0.99926, 0.82083, 0.43608, 0.99366, 1.00000, -0.12838, 1.34444, -14.99976, 0.12947, -0.18404, 0.18723, 0.00000, 0.99305, 1.00000, 1.34444, 0.54054, 0.36375, -0.04632, 1.12874, 0.06760  
 5.05800, 0.88468, 0.99928, 0.82086, 0.43599, 0.99362, 1.00000, -0.12839, 1.34564, -14.99976, 0.12628, -0.18870, 0.18713, 0.00000, 0.99302, 1.00000, 1.34564, 0.54054, 0.36354, -0.04637, 1.12903, 0.06788  
 5.05900, 0.88442, 0.99931, 0.82089, 0.43590, 0.99359, 1.00000, -0.12840, 1.34683, -14.99976, 0.12309, -0.19334, 0.18703, 0.00000, 0.99300, 1.00000, 1.34683, 0.54054, 0.36334, -0.04642, 1.12931, 0.06816  
 5.06000, 0.88416, 0.99933, 0.82091, 0.43580, 0.99357, 1.00000, -0.12840, 1.34803, -14.99975, 0.11990, -0.19797, 0.18694, 0.00000, 0.99298, 1.00000, 1.34803, 0.54054, 0.36315, -0.04647, 1.12959, 0.06844  
 5.06100, 0.88391, 0.99936, 0.82094, 0.43571, 0.99354, 1.00000, -0.12841, 1.34922, -14.99975, 0.11670, -0.20259, 0.18686, 0.00000, 0.99296, 1.00000, 1.34922, 0.54054, 0.36297, -0.04652, 1.12986, 0.06872  
 5.06200, 0.88368, 0.99938, 0.82097, 0.43562, 0.99351, 1.00000, -0.12841, 1.35042, -14.99975, 0.11349, -0.20719, 0.18678, 0.00000, 0.99294, 1.00000, 1.35042, 0.54054, 0.36280, -0.04656, 1.13013, 0.06899  
 5.06300, 0.88345, 0.99940, 0.82100, 0.43553, 0.99348, 1.00000, -0.12842, 1.35161, -14.99975, 0.11028, -0.21178, 0.18670, 0.00000, 0.99292, 1.00000, 1.35161, 0.54054, 0.36264, -0.04661, 1.13040, 0.06925  
 5.06400, 0.88323, 0.99943, 0.82103, 0.43544, 0.99345, 1.00000, -0.12843, 1.35280, -14.99975, 0.10707, -0.21636, 0.18663, 0.00000, 0.99290, 1.00000, 1.35280, 0.54054, 0.36249, -0.04665, 1.13066, 0.06952  
 5.06500, 0.88302, 0.99945, 0.82106, 0.43535, 0.99342, 1.00000, -0.12843, 1.35399, -14.99975, 0.10385, -0.22092, 0.18657, 0.00000, 0.99288, 1.00000, 1.35399, 0.54054, 0.36235, -0.04669, 1.13092, 0.06978  
 5.06600, 0.88281, 0.99948, 0.82109, 0.43526, 0.99340, 1.00000, -0.12844, 1.35518, -14.99975, 0.10063, -0.22547, 0.18650, 0.00000, 0.99286, 1.00000, 1.35518, 0.54054, 0.36222, -0.04673, 1.13118, 0.07003  
 5.06700, 0.88262, 0.99950, 0.82112, 0.43517, 0.99337, 1.00000, -0.12845, 1.35637, -14.99975, 0.09741, -0.23000, 0.18645, 0.00000, 0.99285, 1.00000, 1.35637, 0.54054, 0.36210, -0.04677, 1.13143, 0.07029  
 5.06800, 0.88244, 0.99952, 0.82115, 0.43508, 0.99335, 1.00000, -0.12846, 1.35755, -14.99975, 0.09418, -0.23452, 0.18640, 0.00000, 0.99283, 1.00000, 1.35755, 0.54054, 0.36199, -0.04680, 1.13168, 0.07053  
 5.06900, 0.88226, 0.99955, 0.82117, 0.43498, 0.99332, 1.00000, -0.12846, 1.35874, -14.99975, 0.09095, -0.23902, 0.18635, 0.00000, 0.99281, 1.00000, 1.35874, 0.54054, 0.36189, -0.04684, 1.13192, 0.07078  
 5.07000, 0.88210, 0.99957, 0.82120, 0.43489, 0.99329, 1.00000, -0.12847, 1.35993, -14.99975, 0.08772, -0.24351, 0.18631, 0.00000, 0.99280, 1.00000, 1.35993, 0.54054, 0.36179, -0.04687, 1.13216, 0.07102  
 5.07100, 0.88194, 0.99960, 0.82123, 0.43480, 0.99327, 1.00000, -0.12848, 1.36111, -14.99975, 0.08448, -0.24799, 0.18627, 0.00000, 0.99278, 1.00000, 1.36111, 0.54054, 0.36171, -0.04691, 1.13240, 0.07125  
 5.07200, 0.88179, 0.99962, 0.82126, 0.43471, 0.99325, 1.00000, -0.12849, 1.36229, -14.99975, 0.08124, -0.25244, 0.18624, 0.00000, 0.99277, 1.00000, 1.36229, 0.54054, 0.36164, -0.04694, 1.13263, 0.07149  
 5.07300, 0.88166, 0.99965, 0.82129, 0.43462, 0.99322, 1.00000, -0.12849, 1.36348, -14.99974, 0.07799, -0.25688, 0.18621, 0.00000, 0.99275, 1.00000, 1.36348, 0.54054, 0.36157, -0.04697, 1.13286, 0.07172  
 5.07400, 0.88153, 0.99967, 0.82133, 0.43453, 0.99320, 1.00000, -0.12850, 1.36466, -14.99974, 0.07475, -0.26131, 0.18619, 0.00000, 0.99274, 1.00000, 1.36466, 0.54054, 0.36152, -0.04700, 1.13309, 0.07194  
 5.07500, 0.88141, 0.99969, 0.82136, 0.43444, 0.99318, 1.00000, -0.12851, 1.36584, -14.99974, 0.07150, -0.26572, 0.18617, 0.00000, 0.99272, 1.00000, 1.36584, 0.54054, 0.36147, -0.04702, 1.13331, 0.07216  
 5.07600, 0.88130, 0.99972, 0.82139, 0.43435, 0.99315, 1.00000, -0.12852, 1.36702, -14.99974, 0.06825, -0.27011, 0.18615, 0.00000, 0.99271, 1.00000, 1.36702, 0.54054, 0.36144, -0.04705, 1.13353, 0.07238  
 5.07700, 0.88119, 0.99974, 0.82142, 0.43426, 0.99313, 1.00000, -0.12853, 1.36820, -14.99974, 0.06500, -0.27449, 0.18614, 0.00000, 0.99270, 1.00000, 1.36820, 0.54054, 0.36141, -0.04707, 1.13374, 0.07259  
 5.07800, 0.88110, 0.99977, 0.82145, 0.43417, 0.99311, 1.00000, -0.12853, 1.36937, -14.99974, 0.06174, -0.27884, 0.18614, 0.00000, 0.99269, 1.00000, 1.36937, 0.54054, 0.36140, -0.04710, 1.13395, 0.07280  
 5.07900, 0.88102, 0.99979, 0.82148, 0.43408, 0.99309, 1.00000, -0.12854, 1.37055, -14.99974, 0.05849, -0.28319, 0.18614, 0.00000, 0.99268, 1.00000, 1.37055, 0.54054, 0.36139, -0.04712, 1.13415, 0.07301  
 5.08000, 0.88094, 0.99981, 0.82151, 0.43399, 0.99307, 1.00000, -0.12855, 1.37172, -14.99974, 0.05523, -0.28751, 0.18615, 0.00000, 0.99267, 1.00000, 1.37172, 0.54054, 0.36139, -0.04714, 1.13435, 0.07321  
 5.08100, 0.88088, 0.99984, 0.82154, 0.43390, 0.99305, 1.00000, -0.12856, 1.37290, -14.99974, 0.05197, -0.29182, 0.18616, 0.00000, 0.99265, 1.00000, 1.37290, 0.54054, 0.36141, -0.04716, 1.13455, 0.07341  
 5.08200, 0.88082, 0.99986, 0.82157, 0.43381, 0.99303, 1.00000, -0.12857, 1.37407, -14.99974, 0.04871, -0.29610, 0.18617, 0.00000, 0.99264, 1.00000, 1.37407, 0.54054, 0.36143, -0.04717, 1.13474, 0.07360  
 5.08300, 0.88078, 0.99989, 0.82161, 0.43372, 0.99301, 1.00000, -0.12858, 1.37524, -14.99974, 0.04545, -0.30037, 0.18619, 0.00000, 0.99264, 1.00000, 1.37524, 0.54054, 0.36146, -0.04719, 1.13493, 0.07379  
 5.08400, 0.88074, 0.99991, 0.82164, 0.43363, 0.99299, 1.00000, -0.12859, 1.37642, -14.99974, 0.04219, -0.30462, 0.18621, 0.00000, 0.99263, 1.00000, 1.37642, 0.54054, 0.36150, -0.04720, 1.13512, 0.07397  
 5.08500, 0.88071, 0.99994, 0.82167, 0.43354, 0.99297, 1.00000, -0.12860, 1.37759, -14.99974, 0.03893, -0.30886, 0.18624, 0.00000, 0.99262, 1.00000, 1.37759, 0.54054, 0.36155, -0.04722, 1.13530, 0.07416  
 5.08600, 0.88069, 0.99996, 0.82170, 0.43345, 0.99296, 1.00000, -0.12861, 1.37876, -14.99974, 0.03567, -0.31307, 0.18628, 0.00000, 0.99261, 1.00000, 1.37876, 0.54054, 0.36161, -0.04723, 1.13548, 0.07433  
 5.08700, 0.88068, 0.99998, 0.82173, 0.43336, 0.99294, 1.00000, -0.12861, 1.37992, -14.99974, 0.03241, -0.31727, 0.18631, 0.00000, 0.99260, 1.00000, 1.37992, 0.54054, 0.36168, -0.04724, 1.13565, 0.07451  
 5.08800, 0.88068, 1.00001, 0.82177, 0.43327, 0.99292, 1.00000, -0.12862, 1.38109, -14.99974, 0.02914, -0.32144, 0.18636, 0.00000, 0.99260, 1.00000, 1.38109, 0.54054, 0.36176, -0.04725, 1.13582, 0.07468  
 5.08900, 0.88069, 1.00003, 0.82180, 0.43319, 0.99291, 1.00000, -0.12863, 1.38226, -14.99974, 0.02588, -0.32560, 0.18640, 0.00000, 0.99259, 1.00000, 1.38226, 0.54054, 0.36185, -0.04725, 1.13599, 0.07484  
 5.09000, 0.88070, 1.00006, 0.82183, 0.43310, 0.99289, 1.00000, -0.12864, 1.38342, -14.99974, 0.02262, -0.32974, 0.18646, 0.00000, 0.99258, 1.00000, 1.38342, 0.54054, 0.36195, -0.04726, 1.13615, 0.07500  
 5.09100, 0.88073, 1.00008, 0.82187, 0.43301, 0.99288, 1.00000, -0.12865, 1.38459, -14.99974, 0.01936, -0.33386, 0.18651, 0.00000, 0.99258, 1.00000, 1.38459, 0.54054, 0.36206, -0.04727, 1.13631, 0.07516  
 5.09200, 0.88076, 1.00011, 0.82190, 0.43292, 0.99286, 1.00000, -0.12866, 1.38575, -14.99974, 0.01610, -0.33795, 0.18658, 0.00000, 0.99257, 1.00000, 1.38575, 0.54054, 0.36217, -0.04727, 1.13646, 0.07531  
 5.09300, 0.88081, 1.00013, 0.82193, 0.43283, 0.99285, 1.00000, -0.12867, 1.38691, -14.99974, 0.01284, -0.34203, 0.18664, 0.00000, 0.99257, 1.00000, 1.38691, 0.54054, 0.36230, -0.04727, 1.13661, 0.07546  
 5.09400, 0.88086, 1.00015, 0.82196, 0.43275, 0.99283, 1.00000, -0.12868, 1.38808, -14.99974, 0.00958, -0.34609, 0.18671, 0.00000, 0.99257, 1.00000, 1.38808, 0.54054, 0.36244, -0.04727, 1.13675, 0.07561  
 5.09500, 0.88092, 1.00018, 0.82200, 0.43266, 0.99282, 1.00000, -0.12869, 1.38924, -14.99974, 0.00632, -0.35012, 0.18679, 0.00000, 0.99256, 1.00000, 1.38924, 0.54054, 0.36258, -0.04727, 1.13689, 0.07575  
 5.09600, 0.88099, 1.00020, 0.82203, 0.43257, 0.99281, 1.00000, -0.12870, 1.39040, -14.99974, 0.00306, -0.35414, 0.18687, 0.00000, 0.99256, 1.00000, 1.39040, 0.54054, 0.36274, -0.04727, 1.13703, 0.07589  
 5.09700, 0.88107, 1.00023, 0.82206, 0.43248, 0.99280, 1.00000, -0.12871, 1.39156, -14.99974, -0.00019, -0.35813, 0.18695, 0.00000, 0.99256, 1.00000, 1.39156, 0.54054, 0.36290, -0.04726, 1.13716, 0.07602  
 5.09800, 0.88116, 1.00025, 0.82210, 0.43240, 0.99278, 1.00000, -0.12872, 1.39271, -14.99974, -0.00344, -0.36211, 0.18704, 0.00000, 0.99256, 1.00000, 1.39271, 0.54054, 0.36308, -0.04726, 1.13729, 0.07615  
 5.09900, 0.88126, 1.00027, 0.82213, 0.43231, 0.99277, 1.00000, -0.12874, 1.39387, -14.99974, -0.00670, -0.36606, 0.18714, 0.00000, 0.99256, 1.00000, 1.39387, 0.54054, 0.36326, -0.04725, 1.13742, 0.07627  
 5.10000, 0.88137, 1.00030, 0.82217, 0.43222, 0.99276, 1.00000, -0.12875, 1.39503, -14.99974, -0.00994, -0.36999, 0.18724, 0.00000, 0.99256, 1.00000, 1.39503, 0.54054, 0.36345, -0.04724, 1.13754, 0.07639  
 5.10100, 0.88149, 1.00032, 0.82220, 0.43214, 0.99275, 1.00000, -0.12876, 1.39618, -14.99974, -0.01319, -0.37390, 0.18734, 0.00000, 0.99256, 1.00000, 1.39618, 0.54054, 0.36365, -0.04723, 1.13765, 0.07651  
 5.10200, 0.88161, 1.00035, 0.82223, 0.43205, 0.99274, 1.00000, -0.12877, 1.39733, -14.99975, -0.01644, -0.37778, 0.18745, 0.00000, 0.99256, 1.00000, 1.39733, 0.54054, 0.36387, -0.04722, 1.13777, 0.07662  
 5.10300, 0.88175, 1.00037, 0.82227, 0.43197, 0.99273, 1.00000, -0.12878, 1.39849, -14.99975, -0.01968, -0.38165, 0.18756, 0.00000, 0.99256, 1.00000, 1.39849, 0.54054, 0.36409, -0.04721, 1.13788, 0.07673  
 5.10400, 0.88189, 1.00039, 0.82230, 0.43188, 0.99273, 1.00000, -0.12879, 1.39964, -14.99975, -0.02292, -0.38549, 0.18768, 0.00000, 0.99256, 1.00000, 1.39964, 0.54054, 0.36432, -0.04720, 1.13798, 0.07683  
 5.10500, 0.88204, 1.00042, 0.82234, 0.43180, 0.99272, 1.00000, -0.12880, 1.40079, -14.99975, -0.02616, -0.38931, 0.18780, 0.00000, 0.99256, 1.00000, 1.40079, 0.54054, 0.36456, -0.04718, 1.13808, 0.07693  
 5.10600, 0.88220, 1.00044, 0.82237, 0.43171, 0.99271, 1.00000, -0.12881, 1.40194, -14.99975, -0.02939, -0.39311, 0.18792, 0.00000, 0.99256, 1.00000, 1.40194, 0.54054, 0.36480, -0.04716, 1.13818, 0.07703  
 5.10700, 0.88237, 1.00046, 0.82241, 0.43163, 0.99270, 1.00000, -0.12882, 1.40309, -14.99975, -0.03262, -0.39688, 0.18806, 0.00000, 0.99257, 1.00000, 1.40309, 0.54054, 0.36506, -0.04715, 1.13827, 0.07712  
 5.10800, 0.88255, 1.00049, 0.82244, 0.43154, 0.99270, 1.00000, -0.12884, 1.40424, -14.99975, -0.03585, -0.40063, 0.18819, 0.00000, 0.99257, 1.00000, 1.40424, 0.54054, 0.36533, -0.04713, 1.13835, 0.07721  
 5.10900, 0.88274, 1.00051, 0.82248, 0.43146, 0.99269, 1.00000, -0.12885, 1.40538, -14.99975, -0.03907, -0.40436, 0.18833, 0.00000, 0.99257, 1.00000, 1.40538, 0.54054, 0.36561, -0.04711, 1.13844, 0.07729  
 5.11000, 0.88294, 1.00054, 0.82251, 0.43138, 0.99268, 1.00000, -0.12886, 1.40653, -14.99975, -0.04229, -0.40806, 0.18848, 0.00000, 0.99258, 1.00000, 1.40653, 0.54054, 0.36589, -0.04708, 1.13852, 0.07737  
 5.11100, 0.88315, 1.00056, 0.82255, 0.43129, 0.99268, 1.00000, -0.12887, 1.40767, -14.99975, -0.04551, -0.41174, 0.18862, 0.00000, 0.99258, 1.00000, 1.40767, 0.54054, 0.36619, -0.04706, 1.13859, 0.07745  
 5.11200, 0.88336, 1.00058, 0.82258, 0.43121, 0.99267, 1.00000, -0.12888, 1.40882, -14.99975, -0.04872, -0.41540, 0.18878, 0.00000, 0.99259, 1.00000, 1.40882, 0.54054, 0.36649, -0.04704, 1.13866, 0.07752  
 5.11300, 0.88358, 1.00061, 0.82262, 0.43113, 0.99267, 1.00000, -0.12889, 1.40996, -14.99975, -0.05193, -0.41903, 0.18894, 0.00000, 0.99259, 1.00000, 1.40996, 0.54054, 0.36680, -0.04701, 1.13873, 0.07758  
 5.11400, 0.88382, 1.00063, 0.82265, 0.43105, 0.99267, 1.00000, -0.12891, 1.41110, -14.99975, -0.05513, -0.42264, 0.18910, 0.00000, 0.99260, 1.00000, 1.41110, 0.54054, 0.36712, -0.04698, 1.13879, 0.07765  
 5.11500, 0.88406, 1.00065, 0.82269, 0.43096, 0.99266, 1.00000, -0.12892, 1.41224, -14.99976, -0.05833, -0.42622, 0.18927, 0.00000, 0.99261, 1.00000, 1.41224, 0.54054, 0.36746, -0.04695, 1.13885, 0.07770  
 5.11600, 0.88431, 1.00068, 0.82272, 0.43088, 0.99266, 1.00000, -0.12893, 1.41338, -14.99976, -0.06152, -0.42978, 0.18944, 0.00000, 0.99261, 1.00000, 1.41338, 0.54054, 0.36780, -0.04692, 1.13891, 0.07776  
 5.11700, 0.88457, 1.00070, 0.82276, 0.43080, 0.99266, 1.00000, -0.12894, 1.41452, -14.99976, -0.06471, -0.43331, 0.18961, 0.00000, 0.99262, 1.00000, 1.41452, 0.54054, 0.36814, -0.04689, 1.13896, 0.07781  
 5.11800, 0.88484, 1.00072, 0.82280, 0.43072, 0.99266, 1.00000, -0.12896, 1.41566, -14.99976, -0.06789, -0.43682, 0.18979, 0.00000, 0.99263, 1.00000, 1.41566, 0.54054, 0.36850, -0.04685, 1.13900, 0.07786  
 5.11900, 0.88511, 1.00075, 0.82283, 0.43064, 0.99266, 1.00000, -0.12897, 1.41680, -14.99976, -0.07107, -0.44031, 0.18998, 0.00000, 0.99264, 1.00000, 1.41680, 0.54054, 0.36887, -0.04682, 1.13904, 0.07790  
 5.12000, 0.88540, 1.00077, 0.82287, 0.43056, 0.99266, 1.00000, -0.12898, 1.41794, -14.99976, -0.07424, -0.44376, 0.19017, 0.00000, 0.99265, 1.00000, 1.41794, 0.54054, 0.36925, -0.04678, 1.13908, 0.07793  
 5.12100, 0.88569, 1.00079, 0.82290, 0.43048, 0.99266, 1.00000, -0.12899, 1.41907, -14.99976, -0.07741, -0.44720, 0.19036, 0.00000, 0.99266, 1.00000, 1.41907, 0.54054, 0.36963, -0.04675, 1.13911, 0.07797  
 5.12200, 0.88600, 1.00082, 0.82294, 0.43040, 0.99266, 1.00000, -0.12901, 1.42021, -14.99976, -0.08057, -0.45060, 0.19056, 0.00000, 0.99267, 1.00000, 1.42021, 0.54054, 0.37003, -0.04671, 1.13914, 0.07800  
 5.12300, 0.88631, 1.00084, 0.82298, 0.43032, 0.99266, 1.00000, -0.12902, 1.42134, -14.99976, -0.08373, -0.45399, 0.19076, 0.00000, 0.99268, 1.00000, 1.42134, 0.54054, 0.37043, -0.04667, 1.13917, 0.07802  
 5.12400, 0.88663, 1.00086, 0.82301, 0.43024, 0.99266, 1.00000, -0.12903, 1.42247, -14.99977, -0.08688, -0.45734, 0.19097, 0.00000, 0.99269, 1.00000, 1.42247, 0.54054, 0.37084, -0.04662, 1.13919, 0.07804  
 5.12500, 0.88696, 1.00088, 0.82305, 0.43016, 0.99266, 1.00000, -0.12905, 1.42360, -14.99977, -0.09002, -0.46067, 0.19118, 0.00000, 0.99270, 1.00000, 1.42360, 0.54054, 0.37126, -0.04658, 1.13920, 0.07806  
 5.12600, 0.88729, 1.00091, 0.82308, 0.43009, 0.99266, 1.00000, -0.12906, 1.42473, -14.99977, -0.09316, -0.46397, 0.19140, 0.00000, 0.99272, 1.00000, 1.42473, 0.54054, 0.37169, -0.04654, 1.13922, 0.07807  
 5.12700, 0.88764, 1.00093, 0.82312, 0.43001, 0.99267, 1.00000, -0.12907, 1.42586, -14.99977, -0.09629, -0.46725, 0.19162, 0.00000, 0.99273, 1.00000, 1.42586, 0.54054, 0.37213, -0.04649, 1.13923, 0.07808  
 5.12800, 0.88800, 1.00095, 0.82316, 0.42993, 0.99267, 1.00000, -0.12909, 1.42699, -14.99977, -0.09941, -0.47050, 0.19184, 0.00000, 0.99274, 1.00000, 1.42699, 0.54054, 0.37258, -0.04644, 1.13923, 0.07808  
 5.12900, 0.88836, 1.00097, 0.82319, 0.42985, 0.99267, 1.00000, -0.12910, 1.42812, -14.99977, -0.10253, -0.47372, 0.19207, 0.00000, 0.99275, 1.00000, 1.42812, 0.54054, 0.37303, -0.04639, 1.13923, 0.07808  
 5.13000, 0.88873, 1.00100, 0.82323, 0.42978, 0.99268, 1.00000, -0.12911, 1.42925, -14.99977, -0.10564, -0.47692, 0.19231, 0.00000, 0.99277, 1.00000, 1.42925, 0.54054, 0.37350, -0.04634, 1.13922, 0.07808  
 5.13100, 0.88911, 1.00102, 0.82327, 0.42970, 0.99268, 1.00000, -0.12913, 1.43037, -14.99978, -0.10874, -0.48009, 0.19254, 0.00000, 0.99278, 1.00000, 1.43037, 0.54054, 0.37397, -0.04629, 1.13922, 0.07807  
 5.13200, 0.88950, 1.00104, 0.82330, 0.42963, 0.99269, 1.00000, -0.12914, 1.43150, -14.99978, -0.11184, -0.48323, 0.19278, 0.00000, 0.99280, 1.00000, 1.43150, 0.54054, 0.37446, -0.04624, 1.13920, 0.07806  
