time,  		delta,  omega,  eq_t,     ed_t,   tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,    omega_ref_tg
 9.01000, 0.84633, 0.99855, 0.92163, 0.41332, 0.63087, 0.55313, 0.41103, 0.20987, 0.00000, 1.03881, 1.00000, 1.50719, 0.54378, 0.43983, 0.04632, 1.00000  
 9.01100, 0.84579, 0.99856, 0.92165, 0.41325, 0.63069, 0.55331, 0.41103, 0.20961, 0.00000, 1.03878, 1.00000, 1.50719, 0.54382, 0.43928, 0.04623, 1.00000  
 9.01200, 0.84525, 0.99857, 0.92167, 0.41319, 0.63050, 0.55348, 0.41103, 0.20935, 0.00000, 1.03876, 1.00000, 1.50719, 0.54386, 0.43874, 0.04615, 1.00000  
 9.01300, 0.84471, 0.99859, 0.92169, 0.41312, 0.63031, 0.55365, 0.41103, 0.20910, 0.00000, 1.03874, 1.00000, 1.50719, 0.54390, 0.43820, 0.04606, 1.00000  
 9.01400, 0.84418, 0.99860, 0.92171, 0.41306, 0.63012, 0.55382, 0.41103, 0.20885, 0.00000, 1.03871, 1.00000, 1.50719, 0.54394, 0.43767, 0.04598, 1.00000  
 9.01500, 0.84366, 0.99862, 0.92173, 0.41299, 0.62992, 0.55399, 0.41103, 0.20860, 0.00000, 1.03869, 1.00000, 1.50719, 0.54398, 0.43715, 0.04590, 1.00000  
 9.01600, 0.84314, 0.99863, 0.92175, 0.41292, 0.62971, 0.55415, 0.41103, 0.20835, 0.00000, 1.03867, 1.00000, 1.50719, 0.54403, 0.43663, 0.04582, 1.00000  
 9.01700, 0.84263, 0.99865, 0.92177, 0.41286, 0.62950, 0.55432, 0.41103, 0.20811, 0.00000, 1.03865, 1.00000, 1.50719, 0.54407, 0.43612, 0.04574, 1.00000  
 9.01800, 0.84212, 0.99866, 0.92179, 0.41279, 0.62929, 0.55449, 0.41103, 0.20787, 0.00000, 1.03862, 1.00000, 1.50719, 0.54411, 0.43562, 0.04566, 1.00000  
 9.01900, 0.84162, 0.99868, 0.92181, 0.41272, 0.62907, 0.55465, 0.41103, 0.20764, 0.00000, 1.03860, 1.00000, 1.50719, 0.54415, 0.43512, 0.04558, 1.00000  
 9.02000, 0.84112, 0.99869, 0.92183, 0.41266, 0.62884, 0.55482, 0.41103, 0.20740, 0.00000, 1.03858, 1.00000, 1.50719, 0.54419, 0.43463, 0.04551, 1.00000  
 9.02100, 0.84063, 0.99871, 0.92185, 0.41259, 0.62861, 0.55498, 0.41103, 0.20717, 0.00000, 1.03856, 1.00000, 1.50719, 0.54423, 0.43414, 0.04543, 1.00000  
 9.02200, 0.84014, 0.99872, 0.92187, 0.41252, 0.62838, 0.55515, 0.41103, 0.20695, 0.00000, 1.03854, 1.00000, 1.50719, 0.54426, 0.43367, 0.04535, 1.00000  
 9.02300, 0.83966, 0.99874, 0.92189, 0.41245, 0.62814, 0.55531, 0.41103, 0.20672, 0.00000, 1.03852, 1.00000, 1.50719, 0.54430, 0.43319, 0.04528, 1.00000  
 9.02400, 0.83919, 0.99875, 0.92190, 0.41239, 0.62789, 0.55547, 0.41103, 0.20650, 0.00000, 1.03849, 1.00000, 1.50719, 0.54434, 0.43273, 0.04520, 1.00000  
 9.02500, 0.83872, 0.99877, 0.92192, 0.41232, 0.62764, 0.55563, 0.41103, 0.20628, 0.00000, 1.03847, 1.00000, 1.50719, 0.54438, 0.43227, 0.04513, 1.00000  
 9.02600, 0.83826, 0.99878, 0.92194, 0.41225, 0.62738, 0.55579, 0.41103, 0.20607, 0.00000, 1.03845, 1.00000, 1.50719, 0.54442, 0.43182, 0.04506, 1.00000  
 9.02700, 0.83780, 0.99880, 0.92196, 0.41218, 0.62712, 0.55595, 0.41103, 0.20586, 0.00000, 1.03843, 1.00000, 1.50719, 0.54446, 0.43137, 0.04499, 1.00000  
 9.02800, 0.83735, 0.99881, 0.92198, 0.41211, 0.62685, 0.55611, 0.41103, 0.20565, 0.00000, 1.03841, 1.00000, 1.50719, 0.54450, 0.43093, 0.04492, 1.00000  
 9.02900, 0.83691, 0.99883, 0.92201, 0.41204, 0.62658, 0.55626, 0.41103, 0.20545, 0.00000, 1.03839, 1.00000, 1.50719, 0.54453, 0.43050, 0.04485, 1.00000  
 9.03000, 0.83647, 0.99884, 0.92203, 0.41197, 0.62631, 0.55642, 0.41103, 0.20525, 0.00000, 1.03837, 1.00000, 1.50719, 0.54457, 0.43007, 0.04478, 1.00000  
 9.03100, 0.83603, 0.99886, 0.92205, 0.41191, 0.62603, 0.55657, 0.41103, 0.20505, 0.00000, 1.03835, 1.00000, 1.50719, 0.54461, 0.42965, 0.04471, 1.00000  
 9.03200, 0.83561, 0.99887, 0.92207, 0.41184, 0.62574, 0.55673, 0.41103, 0.20485, 0.00000, 1.03833, 1.00000, 1.50719, 0.54465, 0.42924, 0.04464, 1.00000  
 9.03300, 0.83518, 0.99889, 0.92209, 0.41177, 0.62545, 0.55688, 0.41103, 0.20466, 0.00000, 1.03831, 1.00000, 1.50719, 0.54468, 0.42884, 0.04457, 1.00000  
 9.03400, 0.83477, 0.99890, 0.92211, 0.41170, 0.62515, 0.55703, 0.41103, 0.20447, 0.00000, 1.03829, 1.00000, 1.50719, 0.54472, 0.42844, 0.04451, 1.00000  
 9.03500, 0.83436, 0.99892, 0.92213, 0.41163, 0.62485, 0.55718, 0.41103, 0.20429, 0.00000, 1.03827, 1.00000, 1.50719, 0.54476, 0.42804, 0.04444, 1.00000  
 9.03600, 0.83395, 0.99894, 0.92215, 0.41156, 0.62455, 0.55733, 0.41103, 0.20410, 0.00000, 1.03825, 1.00000, 1.50719, 0.54479, 0.42766, 0.04438, 1.00000  
 9.03700, 0.83356, 0.99895, 0.92217, 0.41149, 0.62424, 0.55748, 0.41103, 0.20392, 0.00000, 1.03823, 1.00000, 1.50719, 0.54483, 0.42728, 0.04432, 1.00000  
 9.03800, 0.83316, 0.99897, 0.92219, 0.41142, 0.62392, 0.55763, 0.41103, 0.20375, 0.00000, 1.03821, 1.00000, 1.50719, 0.54486, 0.42691, 0.04425, 1.00000  
 9.03900, 0.83278, 0.99898, 0.92221, 0.41135, 0.62360, 0.55778, 0.41103, 0.20358, 0.00000, 1.03819, 1.00000, 1.50719, 0.54490, 0.42654, 0.04419, 1.00000  
 9.04000, 0.83240, 0.99900, 0.92223, 0.41128, 0.62328, 0.55792, 0.41103, 0.20341, 0.00000, 1.03817, 1.00000, 1.50719, 0.54494, 0.42618, 0.04413, 1.00000  
 9.04100, 0.83202, 0.99902, 0.92225, 0.41120, 0.62295, 0.55807, 0.41103, 0.20324, 0.00000, 1.03816, 1.00000, 1.50719, 0.54497, 0.42583, 0.04407, 1.00000  
 9.04200, 0.83165, 0.99903, 0.92227, 0.41113, 0.62261, 0.55821, 0.41103, 0.20308, 0.00000, 1.03814, 1.00000, 1.50719, 0.54500, 0.42549, 0.04401, 1.00000  
 9.04300, 0.83129, 0.99905, 0.92229, 0.41106, 0.62227, 0.55835, 0.41103, 0.20292, 0.00000, 1.03812, 1.00000, 1.50719, 0.54504, 0.42515, 0.04396, 1.00000  
 9.04400, 0.83094, 0.99906, 0.92232, 0.41099, 0.62193, 0.55850, 0.41103, 0.20276, 0.00000, 1.03810, 1.00000, 1.50719, 0.54507, 0.42482, 0.04390, 1.00000  
 9.04500, 0.83059, 0.99908, 0.92234, 0.41092, 0.62158, 0.55864, 0.41104, 0.20261, 0.00000, 1.03808, 1.00000, 1.50719, 0.54511, 0.42450, 0.04384, 1.00000  
 9.04600, 0.83024, 0.99910, 0.92236, 0.41085, 0.62123, 0.55878, 0.41104, 0.20246, 0.00000, 1.03807, 1.00000, 1.50719, 0.54514, 0.42418, 0.04379, 1.00000  
 9.04700, 0.82991, 0.99911, 0.92238, 0.41078, 0.62087, 0.55891, 0.41104, 0.20232, 0.00000, 1.03805, 1.00000, 1.50719, 0.54517, 0.42387, 0.04373, 1.00000  
 9.04800, 0.82957, 0.99913, 0.92240, 0.41071, 0.62051, 0.55905, 0.41104, 0.20217, 0.00000, 1.03803, 1.00000, 1.50719, 0.54521, 0.42357, 0.04368, 1.00000  
 9.04900, 0.82925, 0.99915, 0.92242, 0.41064, 0.62014, 0.55919, 0.41104, 0.20203, 0.00000, 1.03802, 1.00000, 1.50719, 0.54524, 0.42327, 0.04363, 1.00000  
 9.05000, 0.82893, 0.99916, 0.92244, 0.41056, 0.61977, 0.55932, 0.41104, 0.20190, 0.00000, 1.03800, 1.00000, 1.50719, 0.54527, 0.42298, 0.04358, 1.00000  
 9.05100, 0.82862, 0.99918, 0.92246, 0.41049, 0.61940, 0.55946, 0.41104, 0.20177, 0.00000, 1.03798, 1.00000, 1.50719, 0.54531, 0.42270, 0.04352, 1.00000  
 9.05200, 0.82831, 0.99920, 0.92249, 0.41042, 0.61902, 0.55959, 0.41104, 0.20164, 0.00000, 1.03797, 1.00000, 1.50719, 0.54534, 0.42242, 0.04347, 1.00000  
 9.05300, 0.82801, 0.99921, 0.92251, 0.41035, 0.61863, 0.55972, 0.41104, 0.20151, 0.00000, 1.03795, 1.00000, 1.50719, 0.54537, 0.42215, 0.04343, 1.00000  
 9.05400, 0.82772, 0.99923, 0.92253, 0.41028, 0.61824, 0.55985, 0.41104, 0.20139, 0.00000, 1.03793, 1.00000, 1.50719, 0.54540, 0.42189, 0.04338, 1.00000  
 9.05500, 0.82743, 0.99925, 0.92255, 0.41020, 0.61785, 0.55998, 0.41104, 0.20127, 0.00000, 1.03792, 1.00000, 1.50719, 0.54543, 0.42164, 0.04333, 1.00000  
 9.05600, 0.82715, 0.99926, 0.92257, 0.41013, 0.61745, 0.56011, 0.41104, 0.20115, 0.00000, 1.03790, 1.00000, 1.50719, 0.54546, 0.42139, 0.04328, 1.00000  
 9.05700, 0.82687, 0.99928, 0.92259, 0.41006, 0.61705, 0.56023, 0.41104, 0.20104, 0.00000, 1.03789, 1.00000, 1.50719, 0.54549, 0.42115, 0.04324, 1.00000  
 9.05800, 0.82661, 0.99930, 0.92261, 0.40999, 0.61664, 0.56036, 0.41104, 0.20093, 0.00000, 1.03787, 1.00000, 1.50719, 0.54552, 0.42092, 0.04319, 1.00000  
 9.05900, 0.82634, 0.99931, 0.92264, 0.40992, 0.61623, 0.56048, 0.41104, 0.20083, 0.00000, 1.03786, 1.00000, 1.50719, 0.54556, 0.42069, 0.04315, 1.00000  
 9.06000, 0.82609, 0.99933, 0.92266, 0.40984, 0.61581, 0.56061, 0.41104, 0.20073, 0.00000, 1.03784, 1.00000, 1.50719, 0.54559, 0.42048, 0.04311, 1.00000  
 9.06100, 0.82584, 0.99935, 0.92268, 0.40977, 0.61539, 0.56073, 0.41104, 0.20063, 0.00000, 1.03783, 1.00000, 1.50719, 0.54561, 0.42026, 0.04307, 1.00000  
 9.06200, 0.82560, 0.99936, 0.92270, 0.40970, 0.61497, 0.56085, 0.41104, 0.20053, 0.00000, 1.03781, 1.00000, 1.50719, 0.54564, 0.42006, 0.04303, 1.00000  
 9.06300, 0.82536, 0.99938, 0.92272, 0.40963, 0.61454, 0.56097, 0.41104, 0.20044, 0.00000, 1.03780, 1.00000, 1.50719, 0.54567, 0.41986, 0.04299, 1.00000  
 9.06400, 0.82513, 0.99940, 0.92275, 0.40955, 0.61411, 0.56109, 0.41104, 0.20035, 0.00000, 1.03779, 1.00000, 1.50719, 0.54570, 0.41967, 0.04295, 1.00000  
 9.06500, 0.82490, 0.99941, 0.92277, 0.40948, 0.61367, 0.56121, 0.41104, 0.20027, 0.00000, 1.03777, 1.00000, 1.50719, 0.54573, 0.41949, 0.04291, 1.00000  
 9.06600, 0.82469, 0.99943, 0.92279, 0.40941, 0.61323, 0.56132, 0.41104, 0.20018, 0.00000, 1.03776, 1.00000, 1.50719, 0.54576, 0.41931, 0.04287, 1.00000  
 9.06700, 0.82448, 0.99945, 0.92281, 0.40934, 0.61279, 0.56144, 0.41104, 0.20011, 0.00000, 1.03775, 1.00000, 1.50719, 0.54579, 0.41914, 0.04284, 1.00000  
 9.06800, 0.82427, 0.99947, 0.92283, 0.40926, 0.61234, 0.56155, 0.41104, 0.20003, 0.00000, 1.03774, 1.00000, 1.50719, 0.54581, 0.41898, 0.04280, 1.00000  
 9.06900, 0.82407, 0.99948, 0.92286, 0.40919, 0.61188, 0.56166, 0.41104, 0.19996, 0.00000, 1.03772, 1.00000, 1.50719, 0.54584, 0.41883, 0.04277, 1.00000  
 9.07000, 0.82388, 0.99950, 0.92288, 0.40912, 0.61143, 0.56177, 0.41104, 0.19989, 0.00000, 1.03771, 1.00000, 1.50719, 0.54587, 0.41868, 0.04273, 1.00000  
 9.07100, 0.82370, 0.99952, 0.92290, 0.40905, 0.61097, 0.56188, 0.41104, 0.19983, 0.00000, 1.03770, 1.00000, 1.50719, 0.54589, 0.41854, 0.04270, 1.00000  
 9.07200, 0.82352, 0.99953, 0.92292, 0.40897, 0.61050, 0.56199, 0.41104, 0.19977, 0.00000, 1.03769, 1.00000, 1.50719, 0.54592, 0.41841, 0.04267, 1.00000  
 9.07300, 0.82335, 0.99955, 0.92294, 0.40890, 0.61003, 0.56210, 0.41104, 0.19971, 0.00000, 1.03768, 1.00000, 1.50719, 0.54595, 0.41828, 0.04264, 1.00000  
 9.07400, 0.82318, 0.99957, 0.92297, 0.40883, 0.60956, 0.56220, 0.41104, 0.19965, 0.00000, 1.03766, 1.00000, 1.50719, 0.54597, 0.41816, 0.04261, 1.00000  
 9.07500, 0.82302, 0.99959, 0.92299, 0.40876, 0.60908, 0.56231, 0.41104, 0.19960, 0.00000, 1.03765, 1.00000, 1.50719, 0.54600, 0.41805, 0.04258, 1.00000  
 9.07600, 0.82287, 0.99960, 0.92301, 0.40868, 0.60860, 0.56241, 0.41104, 0.19955, 0.00000, 1.03764, 1.00000, 1.50719, 0.54602, 0.41795, 0.04255, 1.00000  
 9.07700, 0.82272, 0.99962, 0.92303, 0.40861, 0.60812, 0.56251, 0.41104, 0.19951, 0.00000, 1.03763, 1.00000, 1.50719, 0.54605, 0.41785, 0.04252, 1.00000  
 9.07800, 0.82258, 0.99964, 0.92305, 0.40854, 0.60763, 0.56261, 0.41104, 0.19947, 0.00000, 1.03762, 1.00000, 1.50719, 0.54607, 0.41776, 0.04250, 1.00000  
 9.07900, 0.82245, 0.99966, 0.92308, 0.40847, 0.60714, 0.56271, 0.41105, 0.19943, 0.00000, 1.03761, 1.00000, 1.50719, 0.54610, 0.41768, 0.04247, 1.00000  
 9.08000, 0.82232, 0.99967, 0.92310, 0.40840, 0.60664, 0.56281, 0.41105, 0.19940, 0.00000, 1.03760, 1.00000, 1.50719, 0.54612, 0.41760, 0.04245, 1.00000  
 9.08100, 0.82220, 0.99969, 0.92312, 0.40832, 0.60614, 0.56291, 0.41105, 0.19937, 0.00000, 1.03759, 1.00000, 1.50719, 0.54614, 0.41753, 0.04243, 1.00000  
 9.08200, 0.82209, 0.99971, 0.92314, 0.40825, 0.60564, 0.56300, 0.41105, 0.19934, 0.00000, 1.03758, 1.00000, 1.50719, 0.54617, 0.41747, 0.04240, 1.00000  
 9.08300, 0.82198, 0.99973, 0.92317, 0.40818, 0.60513, 0.56310, 0.41105, 0.19932, 0.00000, 1.03758, 1.00000, 1.50719, 0.54619, 0.41742, 0.04238, 1.00000  
 9.08400, 0.82188, 0.99974, 0.92319, 0.40811, 0.60462, 0.56319, 0.41105, 0.19930, 0.00000, 1.03757, 1.00000, 1.50719, 0.54621, 0.41737, 0.04236, 1.00000  
 9.08500, 0.82179, 0.99976, 0.92321, 0.40804, 0.60411, 0.56328, 0.41105, 0.19928, 0.00000, 1.03756, 1.00000, 1.50719, 0.54624, 0.41733, 0.04234, 1.00000  
 9.08600, 0.82170, 0.99978, 0.92323, 0.40796, 0.60359, 0.56337, 0.41105, 0.19927, 0.00000, 1.03755, 1.00000, 1.50719, 0.54626, 0.41730, 0.04233, 1.00000  
 9.08700, 0.82162, 0.99980, 0.92325, 0.40789, 0.60307, 0.56346, 0.41105, 0.19926, 0.00000, 1.03754, 1.00000, 1.50719, 0.54628, 0.41727, 0.04231, 1.00000  
 9.08800, 0.82155, 0.99981, 0.92328, 0.40782, 0.60255, 0.56355, 0.41105, 0.19925, 0.00000, 1.03753, 1.00000, 1.50719, 0.54630, 0.41726, 0.04229, 1.00000  
 9.08900, 0.82148, 0.99983, 0.92330, 0.40775, 0.60202, 0.56363, 0.41105, 0.19925, 0.00000, 1.03753, 1.00000, 1.50719, 0.54632, 0.41725, 0.04228, 1.00000  
 9.09000, 0.82142, 0.99985, 0.92332, 0.40768, 0.60149, 0.56372, 0.41105, 0.19925, 0.00000, 1.03752, 1.00000, 1.50719, 0.54634, 0.41724, 0.04226, 1.00000  
 9.09100, 0.82136, 0.99986, 0.92334, 0.40761, 0.60095, 0.56380, 0.41105, 0.19925, 0.00000, 1.03751, 1.00000, 1.50719, 0.54636, 0.41725, 0.04225, 1.00000  
 9.09200, 0.82132, 0.99988, 0.92337, 0.40754, 0.60041, 0.56388, 0.41105, 0.19926, 0.00000, 1.03751, 1.00000, 1.50719, 0.54638, 0.41726, 0.04224, 1.00000  
 9.09300, 0.82128, 0.99990, 0.92339, 0.40746, 0.59987, 0.56396, 0.41105, 0.19927, 0.00000, 1.03750, 1.00000, 1.50719, 0.54640, 0.41727, 0.04222, 1.00000  
 9.09400, 0.82124, 0.99992, 0.92341, 0.40739, 0.59933, 0.56404, 0.41105, 0.19929, 0.00000, 1.03749, 1.00000, 1.50719, 0.54642, 0.41730, 0.04221, 1.00000  
 9.09500, 0.82121, 0.99993, 0.92343, 0.40732, 0.59878, 0.56412, 0.41105, 0.19931, 0.00000, 1.03749, 1.00000, 1.50719, 0.54644, 0.41733, 0.04220, 1.00000  
 9.09600, 0.82119, 0.99995, 0.92346, 0.40725, 0.59823, 0.56420, 0.41105, 0.19933, 0.00000, 1.03748, 1.00000, 1.50719, 0.54646, 0.41737, 0.04220, 1.00000  
 9.09700, 0.82118, 0.99997, 0.92348, 0.40718, 0.59767, 0.56427, 0.41105, 0.19935, 0.00000, 1.03748, 1.00000, 1.50719, 0.54648, 0.41742, 0.04219, 1.00000  
 9.09800, 0.82117, 0.99999, 0.92350, 0.40711, 0.59712, 0.56435, 0.41105, 0.19938, 0.00000, 1.03747, 1.00000, 1.50719, 0.54649, 0.41747, 0.04218, 1.00000  
 9.09900, 0.82117, 1.00000, 0.92352, 0.40704, 0.59655, 0.56442, 0.41105, 0.19941, 0.00000, 1.03747, 1.00000, 1.50719, 0.54651, 0.41753, 0.04217, 1.00000  
 9.10000, 0.82117, 1.00002, 0.92354, 0.40697, 0.59599, 0.56449, 0.41105, 0.19944, 0.00000, 1.03746, 1.00000, 1.50719, 0.54653, 0.41760, 0.04217, 1.00000  
 9.10100, 0.82118, 1.00004, 0.92357, 0.40690, 0.59542, 0.56456, 0.41105, 0.19948, 0.00000, 1.03746, 1.00000, 1.50719, 0.54655, 0.41767, 0.04217, 1.00000  
 9.10200, 0.82120, 1.00006, 0.92359, 0.40683, 0.59485, 0.56463, 0.41105, 0.19952, 0.00000, 1.03745, 1.00000, 1.50719, 0.54656, 0.41776, 0.04216, 1.00000  
 9.10300, 0.82123, 1.00007, 0.92361, 0.40676, 0.59428, 0.56469, 0.41105, 0.19957, 0.00000, 1.03745, 1.00000, 1.50719, 0.54658, 0.41785, 0.04216, 1.00000  
 9.10400, 0.82126, 1.00009, 0.92363, 0.40669, 0.59370, 0.56476, 0.41105, 0.19962, 0.00000, 1.03745, 1.00000, 1.50719, 0.54660, 0.41794, 0.04216, 1.00000  
 9.10500, 0.82130, 1.00011, 0.92366, 0.40662, 0.59313, 0.56482, 0.41105, 0.19967, 0.00000, 1.03744, 1.00000, 1.50719, 0.54661, 0.41805, 0.04216, 1.00000  
 9.10600, 0.82134, 1.00013, 0.92368, 0.40655, 0.59254, 0.56488, 0.41105, 0.19972, 0.00000, 1.03744, 1.00000, 1.50719, 0.54663, 0.41816, 0.04216, 1.00000  
 9.10700, 0.82139, 1.00014, 0.92370, 0.40648, 0.59196, 0.56494, 0.41106, 0.19978, 0.00000, 1.03744, 1.00000, 1.50719, 0.54664, 0.41827, 0.04216, 1.00000  
 9.10800, 0.82145, 1.00016, 0.92372, 0.40641, 0.59137, 0.56500, 0.41106, 0.19985, 0.00000, 1.03744, 1.00000, 1.50719, 0.54666, 0.41840, 0.04216, 1.00000  
 9.10900, 0.82151, 1.00018, 0.92374, 0.40635, 0.59078, 0.56506, 0.41106, 0.19991, 0.00000, 1.03743, 1.00000, 1.50719, 0.54667, 0.41853, 0.04217, 1.00000  
 9.11000, 0.82158, 1.00020, 0.92377, 0.40628, 0.59019, 0.56512, 0.41106, 0.19998, 0.00000, 1.03743, 1.00000, 1.50719, 0.54668, 0.41867, 0.04217, 1.00000  
 9.11100, 0.82166, 1.00021, 0.92379, 0.40621, 0.58959, 0.56517, 0.41106, 0.20005, 0.00000, 1.03743, 1.00000, 1.50719, 0.54670, 0.41881, 0.04218, 1.00000  
 9.11200, 0.82174, 1.00023, 0.92381, 0.40614, 0.58900, 0.56523, 0.41106, 0.20013, 0.00000, 1.03743, 1.00000, 1.50719, 0.54671, 0.41897, 0.04219, 1.00000  
 9.11300, 0.82183, 1.00025, 0.92383, 0.40607, 0.58839, 0.56528, 0.41106, 0.20020, 0.00000, 1.03743, 1.00000, 1.50719, 0.54672, 0.41913, 0.04219, 1.00000  
 9.11400, 0.82193, 1.00026, 0.92386, 0.40600, 0.58779, 0.56533, 0.41106, 0.20029, 0.00000, 1.03743, 1.00000, 1.50719, 0.54674, 0.41929, 0.04220, 1.00000  
 9.11500, 0.82203, 1.00028, 0.92388, 0.40594, 0.58719, 0.56538, 0.41106, 0.20037, 0.00000, 1.03743, 1.00000, 1.50719, 0.54675, 0.41947, 0.04221, 1.00000  
 9.11600, 0.82214, 1.00030, 0.92390, 0.40587, 0.58658, 0.56543, 0.41106, 0.20046, 0.00000, 1.03743, 1.00000, 1.50719, 0.54676, 0.41965, 0.04222, 1.00000  
 9.11700, 0.82226, 1.00032, 0.92392, 0.40580, 0.58597, 0.56547, 0.41106, 0.20055, 0.00000, 1.03743, 1.00000, 1.50719, 0.54677, 0.41984, 0.04223, 1.00000  
 9.11800, 0.82238, 1.00033, 0.92394, 0.40574, 0.58535, 0.56552, 0.41106, 0.20065, 0.00000, 1.03743, 1.00000, 1.50719, 0.54678, 0.42003, 0.04225, 1.00000  
 9.11900, 0.82251, 1.00035, 0.92397, 0.40567, 0.58474, 0.56556, 0.41106, 0.20075, 0.00000, 1.03743, 1.00000, 1.50719, 0.54679, 0.42023, 0.04226, 1.00000  
 9.12000, 0.82264, 1.00037, 0.92399, 0.40560, 0.58412, 0.56560, 0.41106, 0.20085, 0.00000, 1.03743, 1.00000, 1.50719, 0.54680, 0.42044, 0.04227, 1.00000  
 9.12100, 0.82279, 1.00038, 0.92401, 0.40554, 0.58350, 0.56564, 0.41106, 0.20095, 0.00000, 1.03743, 1.00000, 1.50719, 0.54681, 0.42066, 0.04229, 1.00000  
 9.12200, 0.82293, 1.00040, 0.92403, 0.40547, 0.58287, 0.56568, 0.41106, 0.20106, 0.00000, 1.03743, 1.00000, 1.50719, 0.54682, 0.42088, 0.04230, 1.00000  
 9.12300, 0.82309, 1.00042, 0.92405, 0.40540, 0.58225, 0.56572, 0.41106, 0.20117, 0.00000, 1.03743, 1.00000, 1.50719, 0.54683, 0.42111, 0.04232, 1.00000  
 9.12400, 0.82325, 1.00044, 0.92407, 0.40534, 0.58162, 0.56576, 0.41106, 0.20129, 0.00000, 1.03743, 1.00000, 1.50719, 0.54684, 0.42134, 0.04234, 1.00000  
 9.12500, 0.82342, 1.00045, 0.92410, 0.40527, 0.58099, 0.56579, 0.41106, 0.20141, 0.00000, 1.03744, 1.00000, 1.50719, 0.54685, 0.42159, 0.04236, 1.00000  
 9.12600, 0.82359, 1.00047, 0.92412, 0.40521, 0.58036, 0.56582, 0.41106, 0.20153, 0.00000, 1.03744, 1.00000, 1.50719, 0.54686, 0.42184, 0.04238, 1.00000  
 9.12700, 0.82377, 1.00049, 0.92414, 0.40514, 0.57973, 0.56585, 0.41106, 0.20165, 0.00000, 1.03744, 1.00000, 1.50719, 0.54687, 0.42209, 0.04240, 1.00000  
 9.12800, 0.82396, 1.00050, 0.92416, 0.40508, 0.57909, 0.56588, 0.41106, 0.20178, 0.00000, 1.03744, 1.00000, 1.50719, 0.54688, 0.42236, 0.04242, 1.00000  
 9.12900, 0.82415, 1.00052, 0.92418, 0.40502, 0.57845, 0.56591, 0.41106, 0.20191, 0.00000, 1.03745, 1.00000, 1.50719, 0.54688, 0.42263, 0.04244, 1.00000  
 9.13000, 0.82435, 1.00054, 0.92420, 0.40495, 0.57781, 0.56594, 0.41106, 0.20205, 0.00000, 1.03745, 1.00000, 1.50719, 0.54689, 0.42290, 0.04247, 1.00000  
 9.13100, 0.82455, 1.00055, 0.92423, 0.40489, 0.57717, 0.56597, 0.41106, 0.20219, 0.00000, 1.03745, 1.00000, 1.50719, 0.54690, 0.42319, 0.04249, 1.00000  
 9.13200, 0.82477, 1.00057, 0.92425, 0.40482, 0.57653, 0.56599, 0.41106, 0.20233, 0.00000, 1.03746, 1.00000, 1.50719, 0.54690, 0.42348, 0.04252, 1.00000  
 9.13300, 0.82498, 1.00059, 0.92427, 0.40476, 0.57588, 0.56601, 0.41106, 0.20247, 0.00000, 1.03746, 1.00000, 1.50719, 0.54691, 0.42378, 0.04255, 1.00000  
 9.13400, 0.82521, 1.00060, 0.92429, 0.40470, 0.57523, 0.56603, 0.41107, 0.20262, 0.00000, 1.03747, 1.00000, 1.50719, 0.54691, 0.42408, 0.04257, 1.00000  
 9.13500, 0.82544, 1.00062, 0.92431, 0.40464, 0.57458, 0.56605, 0.41107, 0.20277, 0.00000, 1.03747, 1.00000, 1.50719, 0.54692, 0.42439, 0.04260, 1.00000  
 9.13600, 0.82568, 1.00064, 0.92433, 0.40457, 0.57393, 0.56607, 0.41107, 0.20292, 0.00000, 1.03747, 1.00000, 1.50719, 0.54692, 0.42471, 0.04263, 1.00000  
 9.13700, 0.82592, 1.00065, 0.92435, 0.40451, 0.57328, 0.56609, 0.41107, 0.20308, 0.00000, 1.03748, 1.00000, 1.50719, 0.54693, 0.42503, 0.04266, 1.00000  
 9.13800, 0.82617, 1.00067, 0.92438, 0.40445, 0.57262, 0.56610, 0.41107, 0.20324, 0.00000, 1.03748, 1.00000, 1.50719, 0.54693, 0.42536, 0.04269, 1.00000  
 9.13900, 0.82642, 1.00069, 0.92440, 0.40439, 0.57197, 0.56612, 0.41107, 0.20340, 0.00000, 1.03749, 1.00000, 1.50719, 0.54694, 0.42570, 0.04273, 1.00000  
 9.14000, 0.82669, 1.00070, 0.92442, 0.40433, 0.57131, 0.56613, 0.41107, 0.20357, 0.00000, 1.03750, 1.00000, 1.50719, 0.54694, 0.42604, 0.04276, 1.00000  
 9.14100, 0.82695, 1.00072, 0.92444, 0.40427, 0.57065, 0.56614, 0.41107, 0.20374, 0.00000, 1.03750, 1.00000, 1.50719, 0.54694, 0.42639, 0.04279, 1.00000  
 9.14200, 0.82723, 1.00073, 0.92446, 0.40421, 0.56999, 0.56615, 0.41107, 0.20391, 0.00000, 1.03751, 1.00000, 1.50719, 0.54694, 0.42675, 0.04283, 1.00000  
 9.14300, 0.82751, 1.00075, 0.92448, 0.40415, 0.56933, 0.56616, 0.41107, 0.20409, 0.00000, 1.03751, 1.00000, 1.50719, 0.54695, 0.42711, 0.04287, 1.00000  
 9.14400, 0.82779, 1.00077, 0.92450, 0.40409, 0.56866, 0.56616, 0.41107, 0.20427, 0.00000, 1.03752, 1.00000, 1.50719, 0.54695, 0.42748, 0.04290, 1.00000  
