time,v1,v2,v3,i1,i2,i3
0.23655,14962,-7086.4,-7875.5,7792.7,-3690.8,-4101.9
0.2366,14953,-6838.2,-8115.2,7788.2,-3561.5,-4226.7
0.23665,14940,-6587.4,-8352.1,7781,-3431,-4350.1
0.2367,14920,-6334.3,-8586.1,7771.1,-3299.1,-4471.9
0.23675,14896,-6078.8,-8817.2,7758.3,-3166,-4592.3
0.2368,14866,-5821,-9045.2,7742.8,-3031.8,-4711
0.23685,14831,-5561.1,-9270.1,7724.6,-2896.4,-4828.2
0.2369,14791,-5299.2,-9491.7,7703.6,-2760,-4943.6
0.23695,14745,-5035.2,-9710.1,7679.9,-2622.5,-5057.4
0.237,14695,-4769.4,-9925.2,7653.4,-2484.1,-5169.4
0.23705,14639,-4501.8,-10137,7624.3,-2344.7,-5279.6
0.2371,14577,-4232.5,-10345,7592.4,-2204.4,-5387.9
0.23715,14511,-3961.6,-10549,7557.8,-2063.3,-5494.4
0.2372,14439,-3689.2,-10750,7520.5,-1921.4,-5599
0.23725,14362,-3415.3,-10947,7480.5,-1778.8,-5701.7
0.2373,14281,-3140.2,-11140,7437.8,-1635.5,-5802.3
0.23735,14194,-2863.9,-11330,7392.5,-1491.6,-5900.9
0.2374,14102,-2586.4,-11515,7344.6,-1347.1,-5997.5
0.23745,14005,-2307.9,-11697,7294,-1202.1,-6092
0.2375,13902,-2028.6,-11874,7240.9,-1056.5,-6184.3
0.23755,13795,-1748.3,-12047,7185.1,-910.6,-6274.5
0.2376,13683,-1467.4,-12216,7126.8,-764.28,-6362.5
0.23765,13567,-1185.9,-12381,7065.9,-617.63,-6448.3
0.2377,13445,-903.78,-12541,7002.5,-470.72,-6531.8
0.23775,13318,-621.29,-12697,6936.6,-323.59,-6613
0.2378,13187,-338.47,-12848,6868.2,-176.29,-6691.9
0.23785,13051,-55.436,-12995,6797.4,-28.873,-6768.5
0.2379,12910,227.72,-13138,6724.1,118.6,-6842.7
0.23795,12765,510.9,-13276,6648.4,266.09,-6914.5
0.238,12615,793.99,-13409,6570.3,413.54,-6983.8
0.23805,12460,1076.9,-13537,6489.8,560.89,-7050.7
0.2381,12302,1359.5,-13661,6407.1,708.09,-7115.2
0.23815,12138,1641.8,-13780,6322,855.1,-7177.1
0.2382,11970,1923.5,-13894,6234.6,1001.8,-7236.5
0.23825,11798,2204.7,-14003,6145,1148.3,-7293.3
0.2383,11622,2485.2,-14107,6053.2,1294.4,-7347.6
0.23835,11442,2764.9,-14207,5959.2,1440.1,-7399.3
0.2384,11257,3043.8,-14301,5863.1,1585.3,-7448.4
0.23845,11069,3321.6,-14390,5764.9,1730,-7494.9
0.2385,10876,3598.4,-14474,5664.5,1874.2,-7538.7
0.23855,10679,3874,-14553,5562.2,2017.7,-7579.9
0.2386,10479,4148.3,-14627,5457.8,2160.6,-7618.3
0.23865,10275,4421.2,-14696,5351.4,2302.7,-7654.1
0.2387,10067,4692.7,-14759,5243.1,2444.1,-7687.2
0.23875,9855.2,4962.5,-14818,5132.9,2584.7,-7717.6
0.2388,9640.1,5230.8,-14871,5020.9,2724.4,-7745.2
0.23885,9421.5,5497.2,-14919,4907,2863.1,-7770.2
0.2389,9199.4,5761.8,-14961,4791.4,3000.9,-7792.3
0.23895,8974,6024.4,-14998,4674,3137.7,-7811.7
0.239,8745.4,6285,-15030,4554.9,3273.5,-7828.4
0.23905,8513.5,6543.5,-15057,4434.1,3408.1,-7842.2
0.2391,8278.6,6799.7,-15078,4311.8,3541.5,-7853.3
0.23915,8040.7,7053.6,-15094,4187.9,3673.8,-7861.6
0.2392,7799.8,7305.1,-15105,4062.4,3804.7,-7867.1
0.23925,7556,7554.1,-15110,3935.4,3934.4,-7869.9
0.2393,7309.5,7800.4,-15110,3807.1,4062.7,-7869.8
0.23935,7060.4,8044.1,-15104,3677.3,4189.7,-7866.9
0.2394,6808.6,8285,-15094,3546.1,4315.1,-7861.3
0.23945,6554.3,8523.1,-15077,3413.7,4439.1,-7852.8
0.2395,6297.6,8758.2,-15056,3280,4561.6,-7841.6
0.23955,6038.6,8990.3,-15029,3145.1,4682.5,-7827.6
0.2396,5777.4,9219.3,-14997,3009.1,4801.7,-7810.8
0.23965,5514,9445.1,-14959,2871.9,4919.3,-7791.2
0.2397,5248.6,9667.6,-14916,2733.6,5035.2,-7768.8
0.23975,4981.2,9886.7,-14868,2594.4,5149.3,-7743.7
0.2398,4712,10102,-14814,2454.2,5261.7,-7715.8
0.23985,4441,10315,-14756,2313,5372.2,-7685.2
0.2399,4168.3,10523,-14692,2171,5480.9,-7651.9
0.23995,3894.1,10728,-14622,2028.2,5587.6,-7615.8
0.24,3618.4,10929,-14548,1884.6,5692.4,-7577
0.24005,3341.3,11127,-14468,1740.3,5795.2,-7535.5
0.2401,3062.9,11320,-14383,1595.3,5896,-7491.3
0.24015,2783.4,11510,-14293,1449.7,5994.7,-7444.4
0.2402,2502.7,11695,-14198,1303.5,6091.3,-7394.9
0.24025,2221.1,11877,-14098,1156.8,6185.8,-7342.7
0.2403,1938.7,12054,-13993,1009.7,6278.2,-7287.9
0.24035,1655.4,12227,-13883,862.18,6368.3,-7230.5
0.2404,1371.4,12396,-13767,714.29,6456.2,-7170.5
0.24045,1086.9,12560,-13647,566.09,6541.9,-7108
0.2405,801.88,12720,-13522,417.65,6625.2,-7042.9
0.24055,516.49,12876,-13392,269.01,6706.3,-6975.3
0.2406,230.82,13027,-13258,120.22,6784.9,-6905.2
0.24065,-55.024,13174,-13119,-28.659,6861.2,-6832.6
0.2407,-340.94,13315,-12974,-177.58,6935.1,-6757.5
0.24075,-626.84,13453,-12826,-326.48,7006.5,-6680.1
0.2408,-912.6,13585,-12672,-475.31,7075.5,-6600.2
0.24085,-1198.1,13713,-12515,-624.03,7142,-6518
0.2409,-1483.3,13835,-12352,-772.57,7206,-6433.4
0.24095,-1768.1,13953,-12185,-920.89,7267.4,-6346.5
0.241,-2052.3,14066,-12014,-1068.9,7326.3,-6257.4
0.24105,-2335.9,14175,-11839,-1216.6,7382.6,-6166
0.2411,-2618.8,14278,-11659,-1364,7436.3,-6072.3
0.24115,-2900.8,14376,-11475,-1510.8,7487.4,-5976.5
0.2412,-3181.9,14469,-11287,-1657.2,7535.8,-5878.6
0.24125,-3461.9,14557,-11095,-1803.1,7581.6,-5778.5
0.2413,-3740.8,14639,-10898,-1948.4,7624.7,-5676.3
0.24135,-4018.5,14717,-10698,-2093,7665.1,-5572.1
0.2414,-4294.8,14789,-10494,-2236.9,7702.7,-5465.8
0.24145,-4569.7,14856,-10287,-2380.1,7737.7,-5357.6
0.2415,-4843.1,14918,-10075,-2522.5,7769.9,-5247.5
0.24155,-5114.8,14975,-9860,-2664,7799.4,-5135.5
0.2416,-5384.8,15026,-9641.4,-2804.6,7826.2,-5021.5
0.24165,-5653,15072,-9419.2,-2944.3,7850.1,-4905.8
0.2417,-5919.3,15113,-9193.6,-3083,7871.3,-4788.3
0.24175,-6183.5,15148,-8964.6,-3220.6,7889.7,-4669.1
0.2418,-6445.6,15178,-8732.4,-3357.1,7905.3,-4548.2
0.24185,-6705.5,15203,-8497.1,-3492.5,7918,-4425.6
0.2419,-6963.2,15222,-8258.6,-3626.7,7928,-4301.4
0.24195,-7218.4,15236,-8017.1,-3759.6,7935.2,-4175.6
0.242,-7471.1,15244,-7772.7,-3891.2,7939.5,-4048.3
0.24205,-7721.3,15247,-7525.5,-4021.5,7941.1,-3919.5
0.2421,-7968.8,15244,-7275.5,-4150.4,7939.8,-3789.3
0.24215,-8213.6,15236,-7022.9,-4277.9,7935.7,-3657.8
0.2422,-8455.5,15223,-6767.7,-4403.9,7928.8,-3524.8
0.24225,-8694.5,15204,-6510,-4528.4,7919,-3390.6
0.2423,-8930.5,15180,-6249.9,-4651.3,7906.5,-3255.2
0.24235,-9163.4,15151,-5987.5,-4772.6,7891.1,-3118.5
0.2424,-9393.1,15116,-5722.9,-4892.2,7872.9,-2980.7
0.24245,-9619.5,15076,-5456.2,-5010.2,7851.9,-2841.8
0.2425,-9842.6,15030,-5187.4,-5126.4,7828.2,-2701.8
0.24255,-10062,14979,-4916.8,-5240.8,7801.6,-2560.8
0.2426,-10278,14923,-4644.3,-5353.4,7772.3,-2418.9
0.24265,-10491,14861,-4370,-5464.1,7740.2,-2276.1
0.2427,-10700,14794,-4094.2,-5572.9,7705.3,-2132.4
0.24275,-10905,14722,-3816.7,-5679.8,7667.7,-1987.9
0.2428,-11107,14644,-3537.9,-5784.7,7627.3,-1842.7
0.24285,-11304,14562,-3257.7,-5887.5,7584.3,-1696.7
0.2429,-11498,14474,-2976.3,-5988.3,7538.5,-1550.1
0.24295,-11687,14381,-2693.7,-6087,7490,-1403
0.243,-11873,14283,-2410.1,-6183.6,7438.9,-1255.2
0.24305,-12054,14179,-2125.5,-6278,7385.1,-1107
0.2431,-12231,14071,-1840.1,-6370.2,7328.6,-958.37
0.24315,-12404,13958,-1553.9,-6460.2,7269.5,-809.33
0.2432,-12572,13839,-1267.1,-6547.9,7207.9,-659.96
0.24325,-12736,13716,-979.79,-6633.3,7143.6,-510.31
0.2433,-12895,13588,-692.02,-6716.4,7076.8,-360.43
0.24335,-13050,13454,-403.92,-6797.1,7007.5,-210.37
0.2434,-13201,13316,-115.58,-6875.5,6935.7,-60.199
0.24345,-13347,13174,172.88,-6951.4,6861.3,90.043
0.2435,-13488,13026,461.37,-7024.8,6784.5,240.3
0.24355,-13624,12874,749.79,-7095.8,6705.3,390.52
0.2436,-13755,12717,1038,-7164.3,6623.7,540.64
0.24365,-13882,12556,1326,-7230.3,6539.7,690.62
0.2437,-14004,12390,1613.5,-7293.7,6453.3,840.39
0.24375,-14121,12220,1900.6,-7354.6,6364.7,989.92
0.2438,-14233,12045,2187.1,-7412.8,6273.7,1139.1
0.24385,-14339,11867,2472.9,-7468.5,6180.5,1288
0.2439,-14441,11683,2758,-7521.5,6085,1436.4
0.24395,-14538,11496,3042.1,-7571.8,5987.4,1584.4
0.244,-14629,11304,3325.2,-7619.5,5887.6,1731.9
0.24405,-14716,11109,3607.2,-7664.5,5785.7,1878.8
0.2441,-14797,10909,3888.1,-7706.8,5681.7,2025
0.24415,-14873,10705,4167.6,-7746.3,5575.7,2170.6
0.2442,-14944,10498,4445.7,-7783.1,5467.6,2315.5
0.24425,-15009,10287,4722.4,-7817.2,5357.6,2459.6
0.2443,-15069,10072,4997.4,-7848.4,5245.6,2602.8
0.24435,-15124,9852.9,5270.8,-7877,5131.7,2745.2
0.2444,-15173,9630.7,5542.4,-7902.7,5016,2886.6
0.24445,-15217,9405.1,5812,-7925.6,4898.5,3027.1
0.2445,-15256,9176,6079.7,-7945.7,4779.2,3166.5
0.24455,-15289,8943.6,6345.3,-7963,4658.1,3304.9
0.2446,-15317,8707.9,6608.8,-7977.5,4535.4,3442.1
0.24465,-15339,8469.1,6869.9,-7989.1,4411,3578.1
0.2447,-15356,8227.2,7128.7,-7997.9,4285,3712.9
0.24475,-15367,7982.3,7385.1,-8003.9,4157.5,3846.4
0.2448,-15373,7734.5,7638.9,-8007,4028.4,3978.6
0.24485,-15374,7483.9,7890,-8007.2,3897.9,4109.4
0.2449,-15369,7230.5,8138.5,-8004.7,3765.9,4238.8
0.24495,-15359,6974.5,8384.1,-7999.3,3632.6,4366.7
0.245,-15343,6715.9,8626.8,-7991,3497.9,4493.1
0.24505,-15321,6454.9,8866.5,-7979.9,3361.9,4618
0.2451,-15295,6191.5,9103.1,-7966,3224.8,4741.2
0.24515,-15262,5925.9,9336.6,-7949.2,3086.4,4862.8
0.2452,-15225,5658,9566.8,-7929.6,2946.9,4982.7
0.24525,-15182,5388.1,9793.7,-7907.2,2806.3,5100.9
0.2453,-15133,5116.2,10017,-7881.9,2664.7,5217.3
0.24535,-15079,4842.3,10237,-7853.9,2522,5331.8
0.2454,-15020,4566.7,10454,-7823,2378.5,5444.5
0.24545,-14956,4289.4,10666,-7789.4,2234,5555.4
0.2455,-14886,4010.4,10875,-7753,2088.8,5664.2
0.24555,-14810,3730,11080,-7713.8,1942.7,5771.1
0.2456,-14730,3448.1,11282,-7671.9,1795.9,5876
0.24565,-14644,3165,11479,-7627.2,1648.4,5978.8
0.2457,-14553,2880.6,11673,-7579.8,1500.3,6079.5
0.24575,-14457,2595.2,11862,-7529.7,1351.6,6178.1
0.2458,-14356,2308.7,12047,-7476.9,1202.4,6274.5
0.24585,-14249,2021.3,12228,-7421.4,1052.8,6368.7
0.2459,-14138,1733.1,12404,-7363.3,902.68,6460.6
0.24595,-14021,1444.3,12577,-7302.6,752.22,6550.4
0.246,-13899,1154.8,12744,-7239.2,601.46,6637.8
0.24605,-13773,864.84,12908,-7173.3,450.44,6722.8
0.2461,-13641,574.49,13067,-7104.7,299.21,6805.5
0.24615,-13505,283.85,13221,-7033.7,147.84,6885.8
0.2462,-13363,-6.9754,13370,-6960.1,-3.6331,6963.7
0.24625,-13217,-297.88,13515,-6884,-155.15,7039.1
0.2463,-13066,-588.76,13655,-6805.4,-306.65,7112.1
0.24635,-12911,-879.51,13790,-6724.5,-458.08,7182.5
0.2464,-12751,-1170,13921,-6641.1,-609.39,7250.4
0.24645,-12586,-1460.2,14046,-6555.3,-760.53,7315.8
0.2465,-12417,-1750,14167,-6467.1,-911.45,7378.6
0.24655,-12243,-2039.2,14282,-6376.7,-1062.1,7438.7
0.2466,-12065,-2327.8,14393,-6283.9,-1212.4,7496.3
0.24665,-11883,-2615.6,14498,-6188.9,-1362.3,7551.2
0.2467,-11696,-2902.5,14598,-6091.6,-1511.7,7603.4
0.24675,-11505,-3188.6,14694,-5992.2,-1660.7,7652.9
0.2468,-11310,-3473.5,14783,-5890.6,-1809.1,7699.7
0.24685,-11111,-3757.4,14868,-5786.9,-1957,7743.8
0.2469,-10908,-4039.9,14948,-5681.1,-2104.1,7785.2
0.24695,-10701,-4321.1,15022,-5573.2,-2250.6,7823.8
0.247,-10490,-4600.9,15091,-5463.4,-2396.3,7859.7
0.24705,-10275,-4879,15154,-5351.5,-2541.2,7892.7
0.2471,-10056,-5155.6,15212,-5237.8,-2685.2,7923
0.24715,-9834.4,-5430.3,15265,-5122.1,-2828.3,7950.4
0.2472,-9608.8,-5703.3,15312,-5004.6,-2970.5,7975.1
0.24725,-9379.7,-5974.2,15354,-4885.3,-3111.6,7996.9
0.2473,-9147.2,-6243.2,15390,-4764.2,-3251.6,8015.8
0.24735,-8911.4,-6509.9,15421,-4641.3,-3390.6,8031.9
0.2474,-8672.3,-6774.5,15447,-4516.8,-3528.4,8045.2
0.24745,-8430.1,-7036.7,15467,-4390.7,-3664.9,8055.6
0.2475,-8184.9,-7296.4,15481,-4263,-3800.2,8063.2
0.24755,-7936.6,-7553.7,15490,-4133.7,-3934.2,8067.9
0.2476,-7685.5,-7808.3,15494,-4002.9,-4066.8,8069.7
0.24765,-7431.5,-8060.2,15492,-3870.6,-4198,8068.6
0.2477,-7174.9,-8309.4,15484,-3736.9,-4327.8,8064.7
0.24775,-6915.6,-8555.6,15471,-3601.9,-4456.1,8058
0.2478,-6653.8,-8798.9,15453,-3465.5,-4582.8,8048.3
0.24785,-6389.6,-9039.1,15429,-3327.9,-4707.9,8035.8
0.2479,-6123,-9276.1,15399,-3189.1,-4831.3,8020.4
0.24795,-5854.2,-9510,15364,-3049.1,-4953.1,8002.2
0.248,-5583.2,-9740.5,15324,-2907.9,-5073.2,7981.1
0.24805,-5310.2,-9967.6,15278,-2765.7,-5191.5,7957.2
0.2481,-5035.2,-10191,15226,-2622.5,-5307.9,7930.4
0.24815,-4758.3,-10411,15170,-2478.3,-5422.5,7900.8
0.2482,-4479.7,-10628,15107,-2333.2,-5535.3,7868.4
0.24825,-4199.4,-10840,15040,-2187.2,-5646.1,7833.2
0.2483,-3917.5,-11049,14967,-2040.4,-5754.9,7795.2
0.24835,-3634.2,-11254,14889,-1892.8,-5861.6,7754.4
0.2484,-3349.5,-11455,14805,-1744.5,-5966.4,7710.9
0.24845,-3063.5,-11652,14716,-1595.6,-6069,7664.6
0.2485,-2776.4,-11845,14622,-1446,-6169.5,7615.5
0.24855,-2488.2,-12034,14522,-1295.9,-6267.9,7563.8
0.2486,-2199,-12219,14418,-1145.3,-6364,7509.3
0.24865,-1909,-12399,14308,-994.25,-6457.9,7452.2
0.2487,-1618.2,-12575,14193,-842.81,-6549.5,7392.3
0.24875,-1326.7,-12747,14073,-691.02,-6638.9,7329.9
0.2488,-1034.8,-12914,13948,-538.94,-6725.9,7264.8
0.24885,-742.34,-13076,13818,-386.63,-6810.5,7197.1
0.2489,-449.56,-13234,13684,-234.15,-6892.7,7126.8
0.24895,-156.55,-13387,13544,-81.539,-6972.5,7054
0.249,136.59,-13536,13399,71.14,-7049.8,6978.7
0.24905,429.76,-13679,13250,223.83,-7124.7,6900.8
0.2491,722.86,-13818,13095,376.49,-7197,6820.5
0.24915,1015.8,-13952,12936,529.05,-7266.8,6737.8
0.2492,1308.4,-14081,12773,681.46,-7334,6652.6
0.24925,1600.6,-14205,12605,833.67,-7398.7,6565
0.2493,1892.4,-14325,12432,985.63,-7460.7,6475.1
0.24935,2183.6,-14439,12255,1137.3,-7520.1,6382.8
0.2494,2474,-14547,12073,1288.6,-7576.8,6288.3
0.24945,2763.7,-14651,11888,1439.4,-7630.9,6191.4
0.2495,3052.4,-14750,11697,1589.8,-7682.2,6092.4
0.24955,3340.1,-14843,11503,1739.7,-7730.8,5991.2
0.2496,3626.8,-14931,11305,1888.9,-7776.7,5887.8
0.24965,3912.2,-15014,11102,2037.6,-7819.9,5782.3
0.2497,4196.3,-15092,10895,2185.6,-7860.2,5674.7
0.24975,4478.9,-15164,10685,2332.8,-7897.8,5565
0.2498,4760.1,-15231,10471,2479.2,-7932.6,5453.4
0.24985,5039.6,-15292,10252,2624.8,-7964.6,5339.8
0.2499,5317.4,-15348,10031,2769.5,-7993.7,5224.2
0.24995,5593.4,-15398,9805,2913.3,-8020.1,5106.8
0.25,5867.5,-15444,9576,3056,-8043.5,4987.5
0.25005,6139.6,-15483,9343.5,3197.7,-8064.1,4866.4
0.2501,6409.5,-15517,9107.7,3338.3,-8081.9,4743.6
0.25015,6677.3,-15546,8868.5,3477.7,-8096.8,4619
0.2502,6942.7,-15569,8626.1,3616,-8108.8,4492.8
0.25025,7205.7,-15586,8380.6,3753,-8117.9,4364.9
0.2503,7466.2,-15598,8132.1,3888.7,-8124.1,4235.5
0.25035,7724.2,-15605,7880.6,4023,-8127.5,4104.5
0.2504,7979.5,-15606,7626.2,4156,-8128,3972
0.25045,8231.9,-15601,7369,4287.5,-8125.5,3838
0.2505,8481.6,-15591,7109.2,4417.5,-8120.2,3702.7
0.25055,8728.2,-15575,6846.7,4546,-8112,3566
0.2506,8971.9,-15554,6581.8,4672.9,-8100.9,3428
0.25065,9212.4,-15527,6314.5,4798.1,-8086.9,3288.8
0.2507,9449.7,-15494,6044.8,4921.7,-8070,3148.3
0.25075,9683.6,-15457,5772.9,5043.6,-8050.3,3006.7
0.2508,9914.2,-15413,5498.9,5163.7,-8027.7,2864
0.25085,10141,-15364,5222.9,5282,-8002.2,2720.3
0.2509,10365,-15310,4944.9,5398.4,-7973.9,2575.5
0.25095,10585,-15250,4665.1,5513,-7942.7,2429.8
0.251,10801,-15185,4383.6,5625.6,-7908.7,2283.1
0.25105,11014,-15114,4100.5,5736.3,-7871.9,2135.7
0.2511,11222,-15038,3815.8,5844.9,-7832.3,1987.4
0.25115,11427,-14957,3529.7,5951.5,-7789.9,1838.4
0.2512,11627,-14870,3242.2,6056,-7744.7,1688.7
0.25125,11824,-14778,2953.6,6158.4,-7696.7,1538.3
0.2513,12016,-14680,2663.8,6258.6,-7646,1387.4
0.25135,12205,-14578,2373,6356.6,-7592.5,1235.9
0.2514,12388,-14470,2081.3,6452.3,-7536.3,1084
0.25145,12568,-14357,1788.7,6545.8,-7477.5,931.64
0.2515,12743,-14239,1495.5,6637,-7415.9,778.91
0.25155,12914,-14115,1201.7,6725.9,-7351.7,625.86
0.2516,13080,-13987,907.3,6812.3,-7284.9,472.55
0.25165,13241,-13854,612.56,6896.4,-7215.5,319.04
0.2517,13398,-13715,317.52,6978.1,-7143.4,165.38
0.25175,13550,-13572,22.301,7057.2,-7068.9,11.615
0.2518,13697,-13424,-273,7133.9,-6991.8,-142.19
0.25185,13840,-13271,-568.28,7208.1,-6912.1,-295.98
0.2519,13977,-13114,-863.43,7279.7,-6830,-449.7
0.25195,14110,-12951,-1158.3,7348.8,-6745.5,-603.31
0.252,14237,-12784,-1452.9,7415.2,-6658.5,-756.73
0.25205,14360,-12613,-1747.1,7479.1,-6569.2,-909.92
0.2521,14477,-12437,-2040.6,7540.3,-6477.4,-1062.8
0.25215,14590,-12256,-2333.6,7598.8,-6383.4,-1215.4
0.2522,14697,-12071,-2625.7,7654.6,-6287,-1367.6
0.25225,14799,-11882,-2917,7707.7,-6188.4,-1519.3
0.2523,14896,-11688,-3207.4,7758.1,-6087.6,-1670.5
0.25235,14987,-11490,-3496.6,7805.8,-5984.6,-1821.2
0.2524,15073,-11288,-3784.7,7850.6,-5879.4,-1971.2
0.25245,15154,-11082,-4071.6,7892.7,-5772.1,-2120.6
0.2525,15229,-10872,-4357,7932,-5662.8,-2269.3
0.25255,15300,-10659,-4641,7968.5,-5551.3,-2417.2
0.2526,15364,-10441,-4923.3,8002.2,-5437.9,-2564.2
0.25265,15423,-10219,-5204,8033,-5322.6,-2710.4
0.2527,15477,-9994.1,-5482.9,8061,-5205.3,-2855.7
0.25275,15525,-9765.2,-5760,8086.1,-5086.1,-3000
0.2528,15568,-9532.9,-6035,8108.3,-4965.1,-3143.2
0.25285,15605,-9297.1,-6308,8127.6,-4842.2,-3285.4
0.2529,15637,-9057.9,-6578.7,8144.1,-4717.7,-3426.4
0.25295,15663,-8815.5,-6847.2,8157.7,-4591.4,-3566.3
0.253,15683,-8569.8,-7113.4,8168.3,-4463.5,-3704.9
0.25305,15698,-8321.1,-7377,8176.1,-4333.9,-3842.2
0.2531,15707,-8069.3,-7638.2,8181,-4202.8,-3978.2
0.25315,15711,-7814.6,-7896.6,8182.9,-4070.1,-4112.8
0.2532,15709,-7557,-8152.3,8182,-3936,-4246
0.25325,15702,-7296.7,-8405.2,8178.1,-3800.4,-4377.7
0.2533,15689,-7033.8,-8655.1,8171.3,-3663.4,-4507.9
0.25335,15670,-6768.2,-8902,8161.6,-3525.1,-4636.5
0.2534,15646,-6500.2,-9145.8,8149,-3385.5,-4763.4
0.25345,15616,-6229.9,-9386.4,8133.5,-3244.7,-4888.8
0.2535,15581,-5957.2,-9623.7,8115.1,-3102.7,-5012.4
0.25355,15540,-5682.4,-9857.7,8093.8,-2959.6,-5134.2
0.2536,15494,-5405.4,-10088,8069.6,-2815.3,-5254.3
0.25365,15442,-5126.5,-10315,8042.5,-2670.1,-5372.5
0.2537,15384,-4845.7,-10538,8012.6,-2523.8,-5488.8
0.25375,15321,-4563.1,-10758,7979.8,-2376.6,-5603.2
0.2538,15253,-4278.8,-10974,7944.2,-2228.6,-5715.6
0.25385,15179,-3992.9,-11186,7905.7,-2079.7,-5826
0.2539,15100,-3705.6,-11394,7864.4,-1930,-5934.4
0.25395,15015,-3416.8,-11598,7820.3,-1779.6,-6040.7
0.254,14925,-3126.8,-11798,7773.4,-1628.5,-6144.9
0.25405,14830,-2835.6,-11994,7723.7,-1476.9,-6246.9
0.2541,14729,-2543.3,-12186,7671.3,-1324.6,-6346.7
0.25415,14623,-2250,-12373,7616.1,-1171.9,-6444.2
0.2542,14512,-1955.8,-12556,7558.2,-1018.7,-6539.5
0.25425,14395,-1660.9,-12734,7497.6,-865.08,-6632.5
0.2543,14274,-1365.4,-12908,7434.3,-711.14,-6723.2
0.25435,14147,-1069.3,-13078,7368.4,-556.91,-6811.5
0.2544,14016,-772.69,-13243,7299.8,-402.44,-6897.3
0.25445,13879,-475.78,-13403,7228.6,-247.8,-6980.8
0.2545,13737,-178.62,-13559,7154.8,-93.033,-7061.7
0.25455,13591,118.66,-13709,7078.4,61.802,-7140.2
0.2546,13439,415.97,-13855,6999.5,216.65,-7216.2
0.25465,13283,713.2,-13996,6918.1,371.46,-7289.6
0.2547,13122,1010.2,-14132,6834.2,526.17,-7360.4
0.25475,12956,1307,-14263,6747.9,680.73,-7428.6
0.2548,12785,1603.4,-14389,6659.1,835.08,-7494.2
0.25485,12610,1899.2,-14510,6568,989.18,-7557.1
0.2549,12431,2194.5,-14625,6474.5,1143,-7617.4
0.25495,12247,2489,-14736,6378.6,1296.4,-7675
0.255,12059,2782.7,-14841,6280.5,1449.3,-7729.8
0.25505,11866,3075.5,-14941,6180.1,1601.8,-7781.9
0.2551,11669,3367.3,-15036,6077.5,1753.8,-7831.3
0.25515,11468,3657.9,-15125,5972.7,1905.2,-7877.8
0.2552,11262,3947.3,-15209,5865.7,2055.9,-7921.6
0.25525,11053,4235.3,-15288,5756.7,2205.9,-7962.6
0.2553,10839,4522,-15361,5645.5,2355.2,-8000.7
0.25535,10622,4807,-15429,5532.4,2503.7,-8036
0.2554,10401,5090.4,-15491,5417.2,2651.3,-8068.5
0.25545,10176,5372.1,-15548,5300.1,2798,-8098.1
0.2555,9947.6,5651.9,-15600,5181,2943.7,-8124.8
0.25555,9715.5,5929.8,-15645,5060.1,3088.5,-8148.6
0.2556,9479.8,6205.6,-15685,4937.4,3232.1,-8169.5
0.25565,9240.7,6479.3,-15720,4812.9,3374.7,-8187.5
0.2557,8998.3,6750.8,-15749,4686.6,3516,-8202.6
0.25575,8752.6,7019.9,-15772,4558.7,3656.2,-8214.8
0.2558,8503.8,7286.5,-15790,4429,3795.1,-8224.1
0.25585,8251.8,7550.6,-15802,4297.8,3932.6,-8230.5
0.2559,7996.9,7812.1,-15809,4165.1,4068.8,-8233.9
0.25595,7739.1,8070.9,-15810,4030.8,4203.6,-8234.4
0.256,7478.4,8326.8,-15805,3895,4336.9,-8231.9
0.25605,7215,8579.9,-15795,3757.8,4468.7,-8226.5
0.2561,6949,8829.9,-15779,3619.3,4598.9,-8218.2
0.25615,6680.5,9076.9,-15757,3479.4,4727.5,-8207
0.2562,6409.5,9320.6,-15730,3338.3,4854.5,-8192.8
0.25625,6136.2,9561.2,-15697,3196,4979.8,-8175.7
0.2563,5860.7,9798.3,-15659,3052.4,5103.3,-8155.7
0.25635,5582.9,10032,-15615,2907.8,5225,-8132.8
0.2564,5303.2,10262,-15565,2762.1,5344.9,-8107
0.25645,5021.5,10489,-15510,2615.4,5463,-8078.3
0.2565,4737.9,10712,-15450,2467.7,5579.1,-8046.7
0.25655,4452.6,10931,-15384,2319.1,5693.2,-8012.3
0.2566,4165.7,11146,-15312,2169.6,5805.3,-7975
0.25665,3877.2,11358,-15235,2019.4,5915.4,-7934.8
0.2567,3587.2,11565,-15152,1868.3,6023.4,-7891.8
0.25675,3295.9,11768,-15064,1716.6,6129.3,-7846
0.2568,3003.4,11967,-14971,1564.3,6233.1,-7797.3
0.25685,2709.7,12162,-14872,1411.3,6334.6,-7745.9
0.2569,2415,12353,-14768,1257.8,6433.9,-7691.8
0.25695,2119.4,12539,-14659,1103.9,6530.9,-7634.8
0.257,1823,12721,-14544,949.48,6625.7,-7575.2
0.25705,1525.9,12899,-14425,794.72,6718.1,-7512.8
0.2571,1228.1,13071,-14300,639.64,6808.1,-7447.7
0.25715,929.84,13240,-14170,484.29,6895.7,-7380
0.2572,631.19,13403,-14034,328.75,6980.9,-7309.6
0.25725,332.25,13562,-13894,173.05,7063.6,-7236.6
0.2573,33.121,13716,-13749,17.251,7143.8,-7161
0.25735,-266.08,13865,-13599,-138.58,7221.5,-7082.9
0.2574,-565.25,14009,-13444,-294.4,7296.6,-7002.2
