"time","slack.i[1]","slack.i[2]","slack.i[3]","der(slack.i[1])","der(slack.i[2])","der(slack.i[3])","busBar1.v[1]","busBar1.v[2]","busBar1.v[3]","busBar2.v[1]","busBar2.v[2]","busBar2.v[3]","piLine1.v[1]","piLine1.v[2]","piLine1.v[3]"
0.0309,13.02731192018909,-10.74156310819197,-2.285748811997168,1533.715061324768,2777.481980428924,-4311.197041753365,-86248.41621458795,21423.79278047577,64824.62343411209,-86051.42032956195,21688.99363302021,64362.42669654168,-196.9958850260009,-265.2008525444362,462.1967375704044
0.031,13.17423000690449,-10.45856028259597,-2.715669724308521,1404.404999095136,2882.109001394504,-4286.514000489459,-85418.78332064299,18673.5103156363,66745.2730050066,-85235.07600391669,18950.53477250936,66284.54123140726,-183.7073167263006,-277.0244568730595,460.731773599342
0.0311,13.30814671914862,-10.16523612067527,-3.142910598473333,1273.708958617348,2983.89172875464,-4257.600687372244,-84504.85240029526,15904.79935059553,68600.05304969965,-84334.61494881801,16193.37402210562,68141.24092671229,-170.2374514772528,-288.5746715100868,458.812122987365
0.0312,13.42892989729418,-9.861880097963786,-3.567049799330422,1141.755921123979,3082.729715234881,-4224.485636359242,-83507.52539302285,13120.39226880526,70387.13312421751,-83350.92581061125,13420.23236659231,69930.69344401882,-156.5995824115962,-299.8400977870533,456.4396801986877
0.0313,13.53646034292331,-9.548791590228621,-3.987668752694735,1008.676108548674,3178.525419632186,-4187.201528180733,-82427.7865401733,10323.03694388998,72104.74959628323,-82284.97937169207,10633.84656197397,71651.13280971802,-142.8071684812312,-310.8096180839912,453.6167865652096
0.0314,13.63063193647103,-9.226279578029541,-4.404352358441503,874.6008544368423,3271.184303192589,-4145.785157628921,-81266.70141363588,7515.494027826446,73751.20738580934,-81137.82759251862,7836.966434639251,73300.86115787932,-128.8738211172604,-321.4724068128053,450.3462279300147
0.0315,13.711351741944,-8.894662341785082,-4.816689400158912,739.6624748640685,3360.614922787209,-4100.277397651024,-80025.41586425094,4700.534226514034,75324.88163773682,-79910.60257340092,5032.352167602624,74878.25040579823,-114.8132908500265,-331.8179410885896,446.6312319385906
0.0316,13.77854009864013,-8.554267147671204,-5.224272950968923,603.9941377053819,3446.7290211847,-4050.723158890351,-78705.15489099355,1880.935565422427,76824.21932557104,-78604.51543726963,2222.771576539782,76381.74386072974,-100.6394537239248,-341.8360111173556,442.4754648413073
0.0317,13.83213069976362,-8.205429924648566,-5.626700775115085,467.7297312009832,3529.4416141721,-3997.171345373534,-77307.22143204724,-940.5193519841492,78247.74078403132,-77220.85513444518,-589.0026217101205,77809.85775615519,-86.36629760205687,-351.5167302740288,437.8830278761307
0.0318,13.87207065786184,-7.848494932940866,-6.023575724921014,331.0037318387582,3608.671074398394,-3939.674806237098,-75832.99507896147,-3761.046090340594,79594.041169302,-75760.98717059816,-3400.1955454838,79161.18271608191,-72.0079083633027,-360.8505448567939,432.8584532200912
0.0319,13.89832055701434,-7.483814424288978,-6.414506132725364,193.9510718734069,3684.339211954584,-3878.290283827482,-74283.93071516122,-6577.861130282471,80861.7918454436,-74226.35225913684,-6208.032886764652,80434.38514590145,-57.57845602437737,-369.8282435178189,427.4066995421454
0.032,13.91085449174123,-7.111748294327586,-6.799106197413634,56.70700566236974,3756.371351523816,-3813.078357186623,-72661.55708015274,-9388.184615443557,82049.74169559621,-72618.46489944722,-9009.743649091202,81628.2085485383,-43.09218070551287,-378.4409663523547,421.5331470579113
0.0321,13.90966009256304,-6.732663727407644,-7.176996365155429,-80.59302352139542,3824.696406086486,-3744.103382565709,-70967.47526084223,-12189.24309583846,83156.71835668062,-70938.9118822358,-11802.56288219511,82741.47476443078,-28.56337860642816,-386.6802136433507,415.2435922498407
0.0322,13.89473853820785,-6.346934834229312,-7.547803703978595,-217.8135171369173,3889.246947058065,-3671.433429921311,-69203.3571114564,-14978.27226492293,84181.62937637926,-69189.35072355682,-14583.73441067493,83773.08513423167,-14.00638789957156,-394.5378542480012,408.5442421475891
0.0323,13.86610455444874,-5.954942282640608,-7.911162271808158,-354.8190551449951,3949.959270844549,-3595.140215698863,-67370.94360362402,-17752.51968763081,85123.46329125474,-67371.50802904885,-17350.51355400745,84722.02158305628,0.5644254248327343,-402.0061336233593,401.4417081984575
0.0324,13.82378639957121,-5.557072921964382,-8.266713477606826,-491.474429643682,4006.773461696908,-3515.299032052972,-65472.04310824745,-20509.24751669466,85981.29062494203,-65487.17778998295,-20100.16983521686,85587.34762519976,15.13468173550791,-409.0776814778037,393.9429997422703
0.0325,13.76782583648365,-5.153719401223734,-8.614106435259925,-627.6447782088317,4059.633450880974,-3431.988672672834,-63508.5296108588,-23245.73519457069,86754.26480542944,-63538.21961280055,-22829.98967552203,86368.20928832247,29.69000194175169,-415.7455190486544,386.0555171069718
0.0326,13.69827809150344,-4.745279781645111,-8.952998309858364,-763.195717054155,4108.48707200743,-3345.291354953421,-61482.34086222173,-25959.2821383016,87441.62300052326,-61526.55688391231,-25537.27907231254,87063.83595622476,44.21602169057587,-422.0030659890617,377.7870442985004
0.0327,13.61521179986044,-4.332157143822536,-9.283054656037917,-897.9934738682333,4153.286112421869,-3255.292638553345,-59395.47646600685,-28647.21040466382,88042.6868706706,-59454.17487157108,-28219.366257811,87673.54112938204,58.69840556423151,-427.8441468528254,369.1457412885647
0.0328,13.51870893795593,-3.914759189922613,-9.603949748033317,-1031.905019549774,4193.986360875125,-3162.081341325314,-57249.99590542255,-31306.86733297657,88556.86323839905,-57323.1187666219,-30873.60433577873,88196.72310240056,73.12286119935015,-433.2629971978422,360.1401359984884
0.0329,13.40886474246429,-3.493497841333235,-9.915366901131081,-1164.798199582374,4230.547651125029,-3065.749451542727,-55048.01651075561,-33935.62816295527,88983.64467371081,-55135.4916641565,-33497.3738936833,88632.86555783972,87.47515340089012,-438.2542692719726,350.7791158710897
0.033,13.28578761634518,-3.068788832145871,-10.21699878419934,-1296.541864462923,4262.933901582152,-2966.39203711923,-52791.71136981987,-36530.89862503546,89322.60999485527,-52893.45248801121,-36088.08558774419,88981.53807575534,101.7411181913412,-442.8130372912783,341.0719190999371
0.0331,13.14959902186325,-2.641051298876935,-10.50854772298632,-1427.005999110228,4291.113150906283,-2864.107151796056,-50483.30718338294,-39090.11750060129,89573.42468398418,-50599.21386016979,-38643.18269830129,89242.39655847102,115.9066767868499,-446.9348023000057,331.0281255131558
0.0332,13.00043336071428,-2.210707366828918,-10.78972599388538,-1556.061851001604,4315.057589701244,-2758.99573869964,-48125.08206767929,-41610.75914960141,89735.84121728064,-48255.03991715331,-41160.14365297561,89415.18357012887,129.9578494740199,-450.6154966257964,320.6576471517765
0.0333,12.83843784140006,-1.778181733507857,-11.06025610789224,-1683.582057709344,4334.743587623565,-2651.161529914441,-45719.36330618653,-44090.33600304855,89809.69930923503,-45863.24407564006,-43636.48451518815,89499.72859082813,143.880769453528,-453.8514878604037,309.9707184068975
0.0334,12.66377233394021,-1.343901249494306,-11.31987108444594,-1809.440772194964,4350.151716968418,-2540.710944773309,-43268.52505287621,-46526.40101795147,89794.92607082763,-43426.18674936148,-46069.76143548046,89495.94818484191,157.6616964852728,-456.6395824710053,298.9778859857179
0.0335,12.47660921210331,-0.90829449719471,-11.56831471490862,-1933.513787106514,4361.266771756055,-2427.752984649469,-40774.98598921103,-48916.55009225012,89691.53608146109,-40946.2730196695,-48457.57306330693,89403.84608297638,171.2870304584794,-458.9770289431981,287.6899984847114
0.0336,12.27713318329465,-0.471791367882312,-11.80534181541236,-2055.678657372758,4368.077782757016,-2312.399125384331,-38241.20693719821,-51258.42443737439,89499.63137457255,-38425.95026201323,-50797.5629168761,89223.51317888928,184.7433248150192,-460.8615204982852,276.1181956832734
0.0337,12.06554110627218,-0.03482263744602632,-12.03071846882618,-2175.814821025835,4370.578028297973,-2194.763207272211,-35669.68843085525,-53549.71290608356,89219.40133693875,-35867.7057306732,-53087.42170871572,88955.12743938886,198.0172998179551,-462.291197367842,264.2738975498942
0.0338,11.84204179686747,0.4021804587335036,-12.244222255601,-2293.803718105857,4368.765041031642,-2074.96132292593,-33062.96824848485,-55788.15427328948,88851.12252177429,-33274.06410413433,-55324.88962464676,88598.95372878104,211.0958556494879,-463.2646486427257,252.1687929932523
0.0339,11.60685582191524,0.8387866513603113,-12.44564247327559,-2409.528907812947,4362.640610172788,-1953.111702359987,-30423.61890819343,-57971.53946761339,88395.1583758068,-30647.58499354709,-57507.75855396782,88155.34354751487,223.9660853536625,-463.7809136455762,239.8148282919283
0.034,11.36021528158,1.274565062834062,-12.6347803444141,-2522.876183396112,4352.210779742744,-1829.334596346523,-27754.24512912765,-60097.71375147156,87851.95888059918,-27990.86041669921,-59633.87426859164,87624.73468529084,236.6152875715597,-463.8394828799137,227.224195308343
0.0341,11.10236358029803,1.709085632474789,-12.81144921277284,-2633.733684784813,4337.485842714344,-1703.752157929422,-25057.48126093034,-62164.57884754171,87222.06010847201,-25306.51223999868,-61701.13854899779,87007.65078899644,249.030979068335,-463.4402985439156,214.4093194755696
0.0342,10.83355518656783,2.141919540940791,-12.97547472750864,-2741.992009017089,4318.480330806046,-1576.488321789139,-22335.98868395457,-64170.09500951012,86506.08369346464,-22597.1895910108,-63707.51125492746,86304.70084593819,261.2009070562381,-462.5837545826653,201.3828475264454
0.0343,10.55405538182079,2.572639633421137,-13.12669501524198,-2847.544318196872,4295.213000132677,-1447.668681936023,-19592.45318280447,-66112.28303505348,85704.73621785791,-19865.56624409009,-65651.01233875492,85516.57858284494,273.1130612856141,-461.270696298554,188.1576350129617
0.0344,10.26413999861952,3.000820841185884,-13.26496083980546,-2950.286444929603,4267.706812762924,-1317.420367832957,-16829.58229578849,-67989.2262190739,84818.80851486236,-17114.33798168601,-67529.72379955008,84644.0617812361,284.7556858975222,-459.502419523822,174.7467336262634
0.0345,9.964095148442526,3.426040601077636,-13.39013574952017,-3050.116995094034,4235.988914136487,-1185.871919042252,-14050.10264290666,-69799.07224525485,83849.17488816149,-14346.21993392913,-69341.79157590533,83688.01150983445,296.117291022465,-457.2806693495222,161.1633783270372
0.0346,9.65421693933418,3.847879272530979,-13.50209621186517,-3146.937448035131,4200.090605877211,-1053.153157842225,-11256.75723500573,-71540.03501407386,82796.79224907958,-11563.94389913815,-71085.42737571029,82649.37127484841,307.1866641324159,-454.6076383635664,147.420974231165
0.0347,9.334811183674852,4.265920551706511,-13.60073173538139,-3240.652253650801,4160.04731526677,-919.395061615988,-8452.302766758625,-73210.39640546708,81662.69917222568,-8770.25564785073,-72758.91044094371,81529.16608879442,317.9528810921056,-451.4859645233664,133.5330834312626
0.0348,9.006193096383573,4.679751882332332,-13.68594497871596,-3331.168926746922,4115.898560182907,-784.7296334363848,-5639.506896139605,-74808.50797440636,80448.01487054597,-5967.912213085291,-74360.5892458638,80328.50145894906,328.4053169456856,-447.9187285425578,119.5134115969122
0.0349,8.668686983838253,5.088964862847837,-13.75765184668614,-3418.398138293418,4067.687910090349,-649.289771796604,-2821.145513080014,-76332.79257771555,79153.93809079555,-3159.679169480726,-75888.88312686581,79048.56229634656,338.5336564007121,-443.9094508497365,105.3757944489917
0.035,8.322625923824683,5.493155649446464,-13.81578157327114,-3502.253803590204,4015.462943043859,-513.2091394531591,1.210471757627514e-10,-77781.74593052034,77781.74593052019,-348.3279040088714,-77342.28384240603,77690.61174641493,348.3279040089924,-439.4620881143055,91.13418410526356
0.0351,7.968351436825627,5.891925354619175,-13.86027679144482,-3582.653167205228,3959.275198992109,-376.6220317874499,2821.145513079937,-79153.93809079552,76332.79257771556,2463.367119050768,-78719.35706142803,76255.98994237719,357.7783940291688,-434.5810293674876,76.80263533837569
0.0352,7.606213148989193,6.284880440811356,-13.89109358980063,-3659.516884684239,3899.180128365886,-239.6632436819378,5639.506896139686,-80448.014870546,74808.50797440631,5272.631096170033,-80018.74377892993,74746.11268275986,366.8757999696536,-429.2710916160722,62.39529164644773
0.0353,7.236568447084556,6.671633108795247,-13.90820155587984,-3732.769100819306,3835.237037706775,-102.467936886815,8452.302766758707,-81662.69917222572,73210.39640546702,8076.691622969445,-81239.16165710195,73162.47003413258,375.6111437892614,-423.5375151237677,47.92637133444077
0.0354,6.859782125804881,7.051801680380894,-13.91158380618574,-3802.337524519783,3767.509031109559,34.82849341029623,11256.75723500581,-82796.79224907962,71540.0350140738,10872.78143024726,-82379.40629084285,71506.62486059559,383.9758047585565,-417.3859582367731,33.41015347820939
0.0355,6.47622602775924,7.425010975086701,-13.90123700284597,-3868.15350013964,3696.062947912,172.0905522267843,14050.10264290675,-83849.17488816153,69799.07224525479,13658.1411149408,-83438.35239636527,69780.21128142439,391.9615279659465,-410.8224917962652,18.86096383040422
0.0356,6.086278676509667,7.79089268039716,-13.87717135690691,-3930.152075249151,3620.969296739517,309.182778509453,16829.58229578858,-84818.80851486239,67989.22621907383,16430.02186332261,-84414.95492171448,67984.93305839186,399.5604324659689,-403.8535931479128,4.293160681962036
0.0357,5.69032490301199,8.149085715241918,-13.83941061825395,-3988.272064750618,3542.302186052277,445.969878698596,19592.45318280455,-85704.73621785795,66112.28303505341,19185.68816374617,-85308.25007809537,66122.56191434924,406.7650190583845,-396.4861397625791,-10.27887929583085
0.0358,5.288755465835728,8.499236586339695,-13.78799205217544,-4042.456111260894,3460.139250896778,582.3168603641891,22335.98868395465,-86506.08369346468,64170.09500951003,21922.42050626564,-86117.35629102682,64194.93578476119,413.5681776890051,-388.7274024378567,-24.84077525115572
0.0359,4.881966665534151,8.840999737056034,-13.72296640259021,-4092.650741643475,3374.561576052333,718.0891655909599,25057.48126093027,-87222.060108472,62164.57884754176,24637.51806647108,-86841.47507037304,62203.95700390197,419.9631944591856,-380.5850380989577,-39.37815636020969
0.036,4.47035995354123,9.174037888422829,-13.6443978419641,-4138.806419855307,3285.653616336878,853.1528035183198,27754.24512912788,-87851.95888059924,60097.71375147138,27328.30137086872,-87479.89179832432,60151.59042745561,425.9437582591599,-372.0670822749235,-53.87667598422559
0.0361,4.054341535988091,9.498022371993041,-13.55236390798118,-4180.877595805454,3193.503113149827,987.3744826556272,30423.61890819336,-88395.15837580679,57971.53946761345,29992.11494119976,-88031.9764346493,58039.86149344956,431.5039669936014,-363.1819411574834,-68.32202583611797
0.0362,3.634321972826408,9.812633454196972,-13.44695542702341,-4218.822750312771,3098.201007881425,1120.621742431201,33062.96824848478,-88851.12252177428,55788.15427328953,32626.32991507798,-88497.18413846917,55870.8542233912,436.6383334068014,-353.9383833051106,-82.69995010167622
0.0363,3.210715772655329,10.11756065188018,-13.32827642453555,-4252.604436075668,2999.841352183279,1252.763083892461,35669.68843085517,-89219.40133693875,53549.71290608359,35228.34664035771,-88875.05580594737,53646.70916558968,441.3417904974631,-344.3455309913843,-96.99625950608606
0.0364,2.783940983650311,10.4125030387099,-13.19644402236024,-4282.189314750953,2898.521215435195,1383.668099315686,38241.20693719829,-89499.63137457256,51258.4244373743,37795.59724066678,-89165.21852334171,51369.62128267495,445.6096965315082,-334.4128512308525,-111.1968453006484
0.0365,2.354418781004272,10.69716954216097,-13.05158832316529,-4307.54818957195,2794.340588198007,1513.20760137358,40774.98598921096,-89691.53608146109,48916.55009225016,40325.54814961633,-89367.3859351,49041.83778548366,449.437839594626,-324.1501463610912,-125.2876932334984
0.0366,1.922573051274355,10.97127923076294,-12.89385228203736,-4328.656034389543,2687.402284161311,1641.253750228377,43268.52505287628,-89794.92607082763,46526.40101795137,42815.70261110462,-89481.35852639601,46665.65591529143,452.8224417716629,-313.5675444316148,-139.2548973400626
0.0367,1.48882997405842,11.23456159134709,-12.72339156540554,-4345.492018296723,2577.811838498378,1767.680179798564,45719.36330618647,-89809.69930923503,44090.33600304859,45263.60314331883,-89507.02382004436,44243.42067672558,455.7601628676421,-302.6754891906749,-153.084673676989
0.0368,1.053617601407218,11.48675679601028,-12.54037439741752,-4358.039526193686,2465.677403719783,1892.362122473539,48125.08206767936,-89735.84121728064,41610.75914960131,47666.83396397447,-89444.35648750169,41777.52252352721,458.2481037048856,-291.4847297789529,-166.7633739258963
0.0369,0.6173654353889455,11.72761595853394,-12.34498139392294,-4366.286175179279,2351.109642937093,2015.176532241895,50483.30718338301,-89573.42468398418,39090.1175006012,50023.02337439942,-89293.41837386301,39270.39499946358,460.2838089835859,-280.0063101211708,-180.277498862386
0.037,0.1805040042216104,11.95690138000167,-12.13740538422336,-4370.223826903396,2234.2216208815,2136.002206022187,52791.71136982007,-89322.60999485526,36530.89862503522,52329.84610010198,-89054.35843680521,36724.51233670329,461.8652697180878,-268.2515580500476,-193.6137116680693
0.0371,-0.2565355626050866,12.1743867833845,-11.91785122077945,-4369.848595384042,2115.128691909159,2254.719903475393,55048.01651075567,-88983.64467371079,33935.62816295517,54585.0255855576,-88727.41259962504,34142.38701406753,462.9909251980644,-256.232074085754,-206.7588511123613
0.0372,-0.6933219598030915,12.37985753684763,-11.68653557704457,-4365.160850879881,1993.948386280289,2371.212464599447,57249.99590542273,-88556.863238399,31306.86733297633,56786.33624089022,-88312.90351839941,31526.56727750922,463.6596645325044,-243.9597199995915,-219.6999445328984
0.0373,-1.129424131931946,12.57311086556438,-11.4436867336325,-4356.165219620259,1870.800294309607,2485.364925310362,59395.4764660069,-88042.68687067057,28647.21040466372,58931.60563825133,-87811.24026354885,28879.63462529755,463.8708277555706,-231.4466071217175,-232.424220633824
0.0374,-1.564411698799062,12.75395605183151,-11.18954435303251,-4342.870579189263,1745.805948272816,2597.064630916192,61482.34086222191,-87441.62300052321,25959.28213830135,61018.71665574905,-87222.91791614171,26204.20126039269,463.6242064728649,-218.7050843814941,-244.9191220913453
0.0375,-1.997855380192756,12.92221462328441,-10.92435924309168,-4325.290049769074,1619.088702464787,2706.201347304034,63508.52961085887,-86754.2648054294,23245.73519457059,63045.60956679134,-86548.51707930923,23502.90751251792,462.920044067534,-205.7477261201711,-257.1723179473374
0.0376,-2.429327419530055,13.07772052902647,-10.64839310949647,-4303.440981242534,1490.77361155434,2812.66736968754,65472.04310824761,-85981.29062494196,20509.2475166944,65010.28407278247,-85788.70330525137,20778.41923246889,461.7590354651402,-192.5873196905886,-269.1717157744861
0.0377,-2.858402005999865,13.22032030350036,-10.36191829750058,-4277.344936138983,1360.987307227363,2916.357628911657,67370.94360362408,-85123.46329125472,17752.5196876307,66910.80127716942,-84944.22643841142,18033.42516124207,460.1423264546611,-179.2368528432999,-280.9054736113649
0.0378,-3.284655694788238,13.3498732179473,-10.06521752315912,-4247.027667998768,1229.857872746735,3017.169795252816,69203.35711145635,-84181.62937637929,14978.27226492299,68745.28559893421,-84015.91987551705,15270.63427658297,458.0715125221468,-165.7095008622418,-292.3620116599832
0.0379,-3.707667824966651,13.46625141928203,-9.758583594315386,-4212.519096298253,1097.5147170169,3115.004379281445,70967.47526084227,-83156.71835668058,12189.24309583836,70511.92662353204,-83004.69974307153,12492.77311953955,455.5486373102322,-152.0186136090488,-303.5300237011925
0.038,-4.127020934633723,13.56934005627055,-9.442319121636849,-4173.85327681041,964.0884467372139,3209.764830072341,72661.55708015278,-82049.74169559615,9388.184615443453,72208.98088956272,-81911.56399326137,9702.583103698644,452.5761905900581,-138.1777023347822,-314.3984882551904
0.0381,-4.542301172899347,13.65903739287476,-9.116736219975506,-4131.068368004369,829.7107375005662,3301.357630503222,74283.93071516126,-80861.79184544356,6577.861130282367,73834.77360935624,-80737.59141909843,6902.817809742202,449.1571058050176,-124.2004263451236,-324.9566794598359
0.0382,-4.953098708305938,13.73525490865351,-8.782156200347648,-4084.206593381482,694.5142038482898,3389.692389534052,75832.99507896151,-79594.04116930194,3761.04609034049,75387.70032178632,-79483.94058978137,4096.240267995191,445.2947571751865,-110.100579520571,-335.1941776547014
0.0383,-5.359008133281052,13.79791738611617,-8.438909252835135,-4033.314200086992,558.632268680405,3474.68193140689,77307.22143204728,-78247.74078403127,940.5193519840448,76866.22847565179,-78151.84870729924,1285.620231647546,440.9929563954938,-95.89207673202327,-345.1008796635008
0.0384,-5.759628864229051,13.84696298496493,-8.087334120735923,-3978.441412651511,422.1990309340583,3556.242381716987,78705.15489099351,-76824.21932557107,-1880.935565422372,78268.89894218129,-76742.63038552752,-1526.268556653753,436.2559488122206,-81.58894004355534,-354.6670087686186
0.0385,-6.154565536856079,13.88234330311569,-7.727777766259705,-3919.64238386263,285.3491337134976,3634.293250149241,80025.41586425097,-75324.88163773676,-4700.534226514139,79594.3274549739,-75257.67635281548,-4336.651102158334,431.0884092770721,-67.20528492127778,-363.8831243558052
0.0386,-6.543428396347438,13.90402342446634,-7.360595028118945,-3856.975141246589,148.2176313296508,3708.757509917585,81266.70141363583,-73751.20738580936,-7515.49402782639,80841.20597610978,-73698.45207951468,-7142.753896594952,425.4954375260568,-52.75530629468267,-372.7401312314387
0.0387,-6.925833682009081,13.91198195335493,-6.986148271345866,-3790.501529784078,10.93985599560642,3779.561673788343,82427.78654017333,-72104.74959628317,-10323.03694389009,82008.30398702847,-72066.49633173743,-9941.807655290981,419.4825531448587,-38.25326454573951,-381.2292885991064
0.0388,-7.301404005992906,13.90621103567483,-6.604807029681989,-3720.287150866993,-126.3487157219272,3846.635866588412,83507.52539302288,-70387.13312421743,-13120.39226880536,83094.46970290218,-70363.41965278101,-12731.05005012113,413.0556901207019,-23.71347143642197,-389.342218684229
0.0389,-7.669768725731442,13.88671636662319,-6.21694764089183,-3646.401297716282,-263.5125964812,3909.913894197591,84504.85240029529,-68600.05304969958,-15904.79935059563,84098.63120929322,-68590.90277370281,-15507.72843559032,406.2211910020706,-9.150275996769778,-397.0709150053117
0.039,-8.03056430971861,13.85351718508337,-5.82295287536482,-3568.916886830086,-400.4164220271363,3969.333308857441,85418.78332064298,-66745.27300500665,-18673.51031563625,85019.79752002038,-66750.69495465772,-18269.10256536255,398.9858006225986,5.421949651077739,-404.4077502736982
0.0391,-8.383434696273346,13.80664625464131,-5.423211558367997,-3487.910385862579,-536.9250849089343,4024.835470771404,86248.41621458797,-64824.62343411201,-21423.79278047587,85857.05955515937,-64844.61225860139,-21012.44729655791,391.3566594285949,19.98882448937366,-411.3454839179576
0.0392,-8.728031644926913,13.74614983124674,-5.018118186319892,-3403.461738433279,-672.9038675675215,4076.3656060004,86992.93233462656,-62839.99978625979,-24152.9325483667,86609.59103816691,-62874.53575903215,-23735.05527913473,383.34129645965,34.53597277236258,-417.8772692319726
0.0393,-9.064015080094867,13.672087617566,-4.608072537471248,-3315.654285137337,-808.2185753769229,4123.872860514479,87651.59693323495,-60793.36064538339,-26858.23628785148,87276.64931132607,-60842.40968360594,-26434.23962772003,374.9476219088829,49.0490382225471,-423.9966601314518
0.0394,-9.391053426690664,13.58453270406311,-4.193479277372505,-3224.574681298744,-942.735669074739,4167.310350374101,88223.75998797573,-58686.72579722162,-29537.03419075402,87857.57606865917,-58750.23949541988,-29107.33657323914,366.1839193165652,63.51369819825777,-429.6976175148848
0.0395,-9.708823937350317,13.48357149686713,-3.774747559516831,-3130.312811485406,-1076.322396533267,4206.635208018492,88708.85684299204,-56522.17423603203,-32186.68260695993,88351.79800559343,-56600.08991385881,-31751.70809173456,357.0588373986102,77.91567782677157,-434.9745152253636
0.0396,-10.01701301094211,13.36930363249601,-3.352290621553987,-3032.961701035765,-1208.846923609348,4241.808624644749,89106.40876625436,-54301.84211287651,-34804.56665337776,88758.82738471984,-54394.08287695235,-34364.74450776744,347.5813815345173,92.24076407583925,-439.8221456103201
0.0397,-10.31531650206018,13.24184187953899,-2.9265253774789,-2932.617423567639,-1340.17846471601,4272.795888284085,89416.02342201152,-52027.92062749618,-37388.10279451525,89078.26251720001,-52134.39544732314,-36943.86706987674,337.7609048115119,106.474819826959,-444.2357246385145
0.0398,-10.60344002117349,13.10131202735804,-2.4978720061846,-2829.37900675627,-1470.187411483709,4299.566418240271,89637.39525797848,-49702.65386586363,-39934.74139211477,89309.78815912519,-49823.2576636498,-39486.53049547528,327.6070988532883,120.6037977861706,-448.2108966394881
0.0399,-10.88109922515457,12.94785276195111,-2.066753536796588,-2723.348334435252,-1598.745460793365,4322.093795228471,89770.3058068797,-47328.33658553944,-42441.96922134016,89453.17582264122,-47462.950339899,-41990.22548274214,317.129984238476,134.6137543595614,-451.7437385980229
0.04,-11.14802009789171,12.78161552908625,-1.633595431194617,-2614.630046046986,-1725.725741381319,4340.355787428087,89814.62390204988,-44907.31195102492,-44907.31195102487,89508.28400143859,-45055.80281443736,-44452.48118700116,306.3399006112886,148.4908634124367,-454.8307640237035
0.04,-11.14802009789171,12.78161552908625,-1.633595431194617,-2614.630046046986,-1725.725741381319,4340.355787428087,89814.62390204988,-44907.31195102492,-44907.31195102487,89508.28400143859,-45055.80281443736,-44452.48118700116,306.3399006112886,148.4908634124367,-454.8307640237035
