time,v1,v2,v3,i1,i2,i3
0.2205,-644.45,-16457,17102,-335.65,-8571.6,8907.2
0.22067,618.86,-17090,16471,322.32,-8900.9,8578.6
0.22084,1879.5,-17650,15770,978.91,-9192.5,8213.6
0.22102,3132.2,-18134,15002,1631.3,-9445,7813.7
0.22119,4371.5,-18542,14171,2276.8,-9657.4,7380.6
0.22136,5592.3,-18871,13279,2912.7,-9828.8,6916.2
0.22154,6789.3,-19120,12331,3536.1,-9958.5,6422.4
0.22171,7957.5,-19288,11331,4144.5,-10046,5901.4
0.22188,9091.9,-19374,10282,4735.3,-10091,5355.3
0.22206,10188,-19378,9190,5306,-10093,4786.5
0.22223,11240,-19299,8058.9,5854.2,-10052,4197.3
0.2224,12245,-19138,6893.6,6377.5,-9967.9,3590.4
0.22258,13198,-18897,5699,6873.8,-9842,2968.2
0.22275,14094,-18575,4480.2,7340.8,-9674.3,2333.4
0.22292,14931,-18174,3242.5,7776.7,-9465.5,1688.8
0.22309,15705,-17696,1990.9,8179.5,-9216.5,1036.9
0.22327,16412,-17143,730.99,8547.7,-8928.4,380.72
0.22344,17049,-16517,-532.05,8879.5,-8602.4,-277.11
0.22361,17613,-15821,-1792.8,9173.7,-8239.9,-933.76
0.22379,18103,-15057,-3046,9428.9,-7842.4,-1586.4
0.22396,18517,-14230,-4286.2,9644,-7411.7,-2232.4
0.22413,18851,-13343,-5508.2,9818.3,-6949.5,-2868.8
0.22431,19106,-12399,-6706.7,9950.9,-6457.8,-3493.1
0.22448,19279,-11402,-7876.9,10041,-5938.7,-4102.5
0.22465,19371,-10357,-9013.5,10089,-5394.4,-4694.6
0.22483,19380,-9268.2,-10112,10094,-4827.2,-5266.6
0.225,19307,-8139.8,-11167,10056,-4239.5,-5816.4
0.22517,19152,-6977,-12175,9975.3,-3633.8,-6341.4
0.22535,18916,-5784.5,-13132,9852.3,-3012.8,-6839.5
0.22552,18600,-4567.6,-14033,9687.6,-2378.9,-7308.6
0.22569,18205,-3331.2,-14874,9481.7,-1735,-7746.7
0.22587,17732,-2080.8,-15652,9235.6,-1083.7,-8151.9
0.22604,17185,-821.48,-16363,8950.3,-427.85,-8522.5
0.22621,16564,441.27,-17005,8627.1,229.83,-8856.9
0.22639,15873,1702.1,-17575,8267.2,886.53,-9153.7
0.22656,15115,2955.8,-18071,7872.3,1539.5,-9411.8
0.22673,14292,4196.8,-18489,7444,2185.8,-9629.8
0.22691,13409,5420.1,-18829,6984.1,2823,-9807
0.22708,12470,6620.3,-19090,6494.5,3448.1,-9942.6
0.22725,11477,7792.4,-19269,5977.5,4058.6,-10036
0.22742,10435,8931.5,-19367,5435,4651.8,-10087
0.2276,9349.6,10033,-19382,4869.6,5225.3,-10095
0.22777,8224.2,11091,-19315,4283.4,5776.7,-10060
0.22794,7064,12103,-19167,3679.1,6303.5,-9982.7
0.22812,5873.8,13063,-18937,3059.3,6803.6,-9862.9
0.22829,4658.7,13968,-18626,2426.4,7274.8,-9701.2
0.22846,3423.8,14813,-18237,1783.2,7715.2,-9498.4
0.22864,2174.5,15596,-17770,1132.5,8122.8,-9255.3
0.22881,915.93,16312,-17228,477.05,8496,-8973
0.22898,-346.49,16960,-16613,-180.46,8833.1,-8652.6
0.22916,-1607.4,17535,-15927,-837.2,9132.7,-8295.5
0.22933,-2861.5,18036,-15174,-1490.4,9393.7,-7903.3
0.2295,-4103.5,18460,-14357,-2137.2,9614.7,-7477.5
0.22968,-5328,18806,-13478,-2775,9795,-7020
0.22985,-6529.9,19073,-12543,-3401,9933.8,-6532.8
0.23002,-7704.2,19258,-11554,-4012.6,10030,-6017.8
0.2302,-8845.7,19362,-10517,-4607.1,10084,-5477.3
0.23037,-9949.7,19384,-9434.2,-5182.1,10096,-4913.7
0.23054,-11011,19323,-8312,-5735.2,10064,-4329.1
0.23072,-12027,19181,-7154.5,-6263.8,9990.1,-3726.3
0.23089,-12991,18957,-5966.6,-6766,9873.6,-3107.6
0.23106,-13900,18653,-4753.5,-7239.4,9715.2,-2475.8
0.23124,-14750,18270,-3520.3,-7682.1,9515.6,-1833.5
0.23141,-15537,17809,-2272.1,-8092.3,9275.7,-1183.4
0.23158,-16259,17273,-1014.3,-8468.1,8996.4,-528.31
0.23176,-16911,16664,247.72,-8808,8679,129.02
0.23193,-17492,15984,1508.7,-9110.6,8324.8,785.79
0.2321,-17999,15236,2763.3,-9374.6,7935.3,1439.2
0.23227,-18430,14423,4006.1,-9598.8,7512.2,2086.5
0.23245,-18782,13550,5232,-9782.3,7057.3,2725
0.23262,-19055,12619,6435.7,-9924.3,6572.4,3351.9
0.23279,-19247,11635,7612,-10024,6059.7,3964.6
0.23297,-19357,10601,8756.1,-10082,5521.2,4560.5
0.23314,-19385,9522.1,9863,-10096,4959.4,5137
0.23331,-19331,8403.1,10928,-10068,4376.6,5691.8
0.23349,-19195,7248.5,11947,-9997.6,3775.3,6222.4
0.23366,-18978,6063.1,12915,-9884.5,3157.9,6726.6
0.23383,-18681,4852.1,13828,-9729.5,2527.2,7202.3
0.23401,-18304,3620.6,14683,-9533.2,1885.7,7647.5
0.23418,-17849,2373.7,15476,-9296.6,1236.3,8060.3
0.23435,-17319,1116.7,16203,-9020.5,581.63,8438.9
0.23453,-16716,-144.94,16861,-8706.2,-75.488,8781.7
0.2347,-16042,-1406,17448,-8355,-732.27,9087.3
0.23487,-15299,-2661,17960,-7968.5,-1385.9,9354.4
0.23505,-14492,-3904.8,18397,-7548.1,-2033.7,9581.9
0.23522,-13624,-5132,18756,-7095.8,-2672.9,9768.7
0.23539,-12698,-6337.4,19035,-6613.4,-3300.7,9914.1
0.23557,-11718,-7516,19234,-6103,-3914.6,10018
0.23574,-10688,-8662.7,19351,-5566.7,-4511.8,10079
0.23591,-9613.2,-9772.6,19386,-5006.9,-5089.9,10097
0.23609,-8497.6,-10841,19339,-4425.8,-5646.5,10072
0.23626,-7346,-11864,19210,-3826,-6179.1,10005
0.23643,-6163.3,-12836,18999,-3210,-6685.5,9895.5
0.23661,-4954.5,-13754,18709,-2580.4,-7163.6,9744
0.23678,-3724.7,-14614,18338,-1939.9,-7611.3,9551.2
0.23695,-2479.1,-15411,17891,-1291.2,-8026.8,9318
0.23712,-1223.1,-16144,17367,-637.01,-8408.2,9045.3
0.2373,38.148,-16808,16770,19.869,-8754.1,8734.2
0.23747,1299.2,-17401,16101,676.66,-9062.8,8386.2
0.23764,2554.7,-17920,15365,1330.6,-9333.2,8002.6
0.23782,3799.4,-18363,14564,1978.8,-9564,7585.2
0.23799,5027.9,-18728,13700,2618.7,-9754.3,7135.6
0.23816,6235.2,-19014,12779,3247.5,-9903.3,6655.8
0.23834,7416,-19220,11804,3862.5,-10010,6147.8
0.23851,8565.4,-19344,10778,4461.1,-10075,5613.8
0.23868,9678.5,-19386,9707.5,5040.9,-10097,5056
0.23886,10751,-19346,8595.4,5599.3,-10076,4476.8
0.23903,11777,-19224,7447,6133.9,-10013,3878.6
0.2392,12754,-19021,6267,6642.6,-9906.7,3264.1
0.23938,13676,-18737,5060.5,7123.1,-9758.8,2635.7
0.23955,14541,-18374,3832.6,7573.5,-9569.6,1996.1
0.23972,15344,-17933,2588.4,7991.8,-9339.9,1348.1
0.2399,16082,-17416,1333.4,8376.2,-9070.6,694.46
0.24007,16752,-16825,72.653,8725.1,-8763,37.84
0.24024,17351,-16163,-1188.3,9037.1,-8418.2,-618.93
0.24042,17877,-15433,-2444.3,9310.9,-8037.8,-1273.1
0.24059,18327,-14637,-3689.9,9545.2,-7623.3,-1921.8
0.24076,18699,-13779,-4919.8,9739,-7176.6,-2562.4
0.24094,18992,-12863,-6128.9,9891.7,-6699.5,-3192.2
0.24111,19205,-11893,-7312.1,10002,-6194.1,-3808.4
0.24128,19336,-10872,-8464.2,10071,-5662.4,-4408.4
0.24145,19385,-9804.9,-9580.5,10097,-5106.7,-4989.9
0.24163,19353,-8696.6,-10656,10080,-4529.5,-5550.1
0.2418,19238,-7551.4,-11687,10020,-3933,-6086.9
0.24197,19042,-6374.3,-12668,9917.8,-3320,-6597.9
0.24215,18766,-5170.2,-13595,9773.8,-2692.8,-7080.9
0.24232,18410,-3944.3,-14465,9588.3,-2054.3,-7534
0.24249,17976,-2701.7,-15274,9362.3,-1407.1,-7955.2
0.24267,17466,-1447.6,-16018,9096.6,-753.97,-8342.7
0.24284,16882,-187.47,-16694,8792.5,-97.64,-8694.8
0.24301,16226,1073.5,-17300,8451.1,559.1,-9010.2
0.24319,15502,2329.8,-17832,8073.9,1213.5,-9287.4
0.24336,14712,3576.3,-18289,7662.6,1862.7,-9525.3
0.24353,13860,4807.7,-18668,7218.9,2504,-9722.9
0.24371,12950,6018.7,-18968,6744.6,3134.7,-9879.3
0.24388,11984,7204.1,-19188,6241.8,3752.2,-9993.9
0.24405,10968,8359.1,-19327,5712.5,4353.7,-10066
0.24423,9905.5,9478.7,-19384,5159.1,4936.8,-10096
0.2444,8801,10558,-19359,4583.9,5499,-10083
0.24457,7659.3,11593,-19252,3989.2,6038,-10027
0.24475,6485.2,12579,-19064,3377.7,6551.4,-9929.1
0.24492,5283.7,13511,-18795,2751.9,7037,-9788.9
0.24509,4059.8,14386,-18446,2114.5,7492.9,-9607.4
0.24527,2818.8,15201,-18019,1468.1,7917,-9385.1
0.24544,1565.8,15951,-17517,815.55,8307.7,-9123.2
0.24561,306.3,16633,-16940,159.53,8663.1,-8822.7
0.24579,-954.53,17245,-16291,-497.15,8982,-8484.8
0.24596,-2211.3,17785,-15573,-1151.7,9262.8,-8111.1
0.24613,-3458.7,18248,-14790,-1801.4,9504.4,-7703
0.2463,-4691.4,18635,-13944,-2443.5,9705.8,-7262.3
0.24648,-5904.3,18943,-13039,-3075.2,9866.1,-6791
0.24665,-7092.2,19171,-12078,-3693.9,9984.7,-6290.9
0.24682,-8250.1,19317,-11067,-4296.9,10061,-5764.1
0.247,-9373,19382,-10009,-4881.8,10095,-5213.1
0.24717,-10456,19365,-8908.7,-5446,10086,-4639.9
0.24734,-11495,19266,-7770.6,-5987.1,10034,-4047.2
0.24752,-12486,19085,-6599.6,-6503,9940.3,-3437.3
0.24769,-13423,18824,-5400.8,-6991.3,9804.2,-2812.9
0.24786,-14304,18483,-4179.1,-7450,9626.6,-2176.6
0.24804,-15124,18064,-2939.8,-7877.2,9408.4,-1531.1
0.24821,-15881,17569,-1688,-8271.1,9150.3,-879.18
0.24838,-16570,16999,-429.15,-8630,8853.5,-223.52
0.24856,-17189,16357,831.52,-8952.4,8519.3,433.08
0.24873,-17735,15646,2088.7,-9236.9,8149.1,1087.8
0.2489,-18206,14869,3336.9,-9482.4,7744.4,1738
0.24908,-18600,14029,4571.1,-9687.7,7306.9,2380.8
0.24925,-18916,13130,5785.9,-9852.1,6838.6,3013.5
0.24942,-19152,12175,6976.2,-9974.8,6341.3,3633.5
0.2496,-19306,11169,8137,-10055,5817.3,4238
0.24977,-19379,10116,9263.4,-10093,5268.6,4824.7
0.24994,-19370,9019.5,10351,-10089,4697.7,5390.9
0.25012,-19279,7885.2,11394,-10041,4106.9,5934.4
0.25029,-19107,6717.6,12389,-9951.4,3498.7,6452.7
0.25046,-18854,5521.5,13332,-9819.6,2875.8,6943.8
0.25064,-18521,4302.2,14218,-9646.2,2240.7,7405.4
0.25081,-18109,3064.6,15045,-9432,1596.2,7835.8
0.25098,-17622,1814.1,15807,-9177.9,944.87,8233
0.25115,-17059,556.02,16503,-8885,289.59,8595.4
0.25133,-16425,-704.45,17129,-8554.6,-366.9,8921.5
0.2515,-15721,-1961.9,17683,-8188,-1021.8,9209.8
0.25167,-14951,-3211.1,18162,-7786.8,-1672.4,9459.2
0.25185,-14117,-4446.6,18564,-7352.7,-2316,9668.6
0.25202,-13224,-5663.4,18887,-6887.5,-2949.7,9837.2
0.25219,-12275,-6856.2,19131,-6393.2,-3570.9,9964.1
0.25237,-11274,-8020,19294,-5871.9,-4177.1,10049
0.25254,-10225,-9149.8,19375,-5325.7,-4765.5,10091
0.25271,-9133.6,-10241,19375,-4757.1,-5333.9,10091
0.25289,-8003.2,-11289,19292,-4168.3,-5879.6,10048
0.25306,-6839,-12289,19128,-3562,-6400.5,9962.5
0.25323,-5645.9,-13237,18883,-2940.6,-6894.4,9835
0.25341,-4429,-14129,18558,-2306.8,-7359.1,9665.9
0.25358,-3193.3,-14962,18155,-1663.2,-7792.7,9455.9
0.25375,-1944.2,-15731,17675,-1012.6,-8193.3,9206
0.25393,-686.9,-16434,17121,-357.76,-8559.4,8917.1
0.2541,573.31,-17067,16494,298.6,-8889.2,8590.6
0.25427,1831.1,-17628,15797,953.68,-9181.5,8227.8
0.25445,3081.1,-18115,15034,1604.7,-9434.9,7830.2
0.25462,4318,-18525,14207,2249,-9648.5,7399.5
0.25479,5536.7,-18857,13320,2883.7,-9821.3,6937.6
0.25497,6732,-19109,12377,3506.3,-9952.6,6446.4
0.25514,7898.9,-19280,11382,4114,-10042,5927.9
0.25531,9032.3,-19370,10338,4704.3,-10089,5384.4
0.25548,10128,-19378,9250.8,5274.8,-10093,4818.1
0.25566,11180,-19304,8124.5,5822.9,-10054,4231.5
0.25583,12185,-19149,6963.9,6346.5,-9973.5,3627
0.256,13139,-18913,5773.9,6843.2,-9850.4,3007.2
0.25618,14037,-18597,4559.5,7311,-9685.7,2374.7
0.25635,14876,-18202,3325.9,7747.9,-9480.1,1732.2
0.25652,15652,-17730,2078.2,8152,-9234.4,1082.4
0.2567,16362,-17184,821.79,8521.8,-8949.8,428.01
0.25687,17002,-16564,-438.09,8855.5,-8627.3,-228.17
0.25704,17571,-15875,-1696.1,9151.8,-8268.4,-883.39
0.25722,18066,-15119,-2946.9,9409.4,-7874.5,-1534.9
0.25739,18484,-14299,-4185.3,9627.3,-7447.4,-2179.8
0.25756,18825,-13419,-5406,9804.5,-6988.9,-2815.6
0.25774,19085,-12482,-6603.8,9940.3,-6500.8,-3439.5
0.25791,19265,-11492,-7773.7,10034,-5985.3,-4048.8
0.25808,19364,-10454,-8910.7,10086,-5444.5,-4641
0.25826,19381,-9371.1,-10010,10094,-4880.8,-5213.6
0.25843,19316,-8249,-11067,10061,-4296.4,-5764.2
0.2586,19170,-7092.2,-12078,9984.3,-3693.9,-6290.4
0.25878,18942,-5905.4,-13037,9865.8,-3075.7,-6790
0.25895,18635,-4693.7,-13941,9705.7,-2444.7,-7261
0.25912,18249,-3462.2,-14787,9504.6,-1803.2,-7701.3
0.2593,17786,-2216.1,-15569,9263.3,-1154.2,-8109.1
0.25947,17247,-960.68,-16287,8982.9,-500.36,-8482.6
0.25964,16636,298.8,-16935,8664.6,155.63,-8820.3
0.25982,15955,1557,-17512,8309.8,810.94,-9120.7
0.25999,15206,2808.6,-18015,7919.8,1462.8,-9382.6
0.26016,14393,4048.4,-18441,7496.4,2108.5,-9604.9
0.26033,13519,5271,-18790,7041.4,2745.3,-9786.7
0.26051,12589,6471.3,-19060,6556.6,3370.5,-9927.1
0.26068,11605,7644.3,-19249,6044.2,3981.4,-10026
0.26085,10572,8785.1,-19357,5506.2,4575.6,-10082
0.26103,9494.4,9888.7,-19383,4945,5150.4,-10095
0.2612,8376.8,10951,-19327,4362.9,5703.4,-10066
0.26137,7223.9,11966,-19190,3762.5,6232.4,-9994.8
0.26155,6040.5,12931,-18972,3146.1,6735,-9881.1
0.26172,4831.7,13842,-18673,2516.5,7209.2,-9725.7
0.26189,3602.4,14694,-18296,1876.3,7653,-9529.2
0.26207,2358,15484,-17842,1228.1,8064.4,-9292.5
0.26224,1103.6,16208,-17312,574.78,8441.8,-9016.6
0.26241,-155.44,16864,-16709,-80.96,8783.6,-8702.6
0.26259,-1413.8,17449,-16036,-736.35,9088.3,-8351.9
0.26276,-2666.2,17961,-15295,-1388.6,9354.6,-7965.9
0.26293,-3907.2,18396,-14489,-2035,9581.4,-7546.4
0.26311,-5131.8,18754,-13622,-2672.8,9767.8,-7095
0.26328,-6334.7,19033,-12698,-3299.3,9912.9,-6613.6
0.26345,-7510.9,19231,-11720,-3911.9,10016,-6104.3
0.26363,-8655.3,19348,-10693,-4508,10077,-5569.3
0.2638,-9763.2,19384,-9620.8,-5085,10096,-5010.8
0.26397,-10830,19338,-8507.8,-5640.6,10072,-4431.2
0.26415,-11851,19210,-7359,-6172.3,10005,-3832.8
0.26432,-12822,19001,-6179.2,-6678,9896.3,-3218.3
0.26449,-13739,18712,-4973.2,-7155.5,9745.7,-2590.2
0.26467,-14597,18344,-3746.4,-7602.8,9554,-1951.2
0.26484,-15395,17898,-2503.7,-8018,9322,-1304
0.26501,-16127,17377,-1250.5,-8399.4,9050.7,-651.28
0.26518,-16791,16783,8.0155,-8745.3,8741.2,4.1747
0.26536,-17384,16118,1266.4,-9054.4,8394.7,659.6
0.26553,-17904,15385,2519.5,-9325.2,8012.9,1312.2
0.2657,-18349,14587,3761.9,-9556.6,7597.3,1959.3
0.26588,-18716,13727,4988.4,-9747.8,7149.6,2598.1
0.26605,-19004,12810,6193.9,-9897.8,6671.8,3226
0.26622,-19212,11838,7373.2,-10006,6165.9,3840.2
0.2664,-19338,10817,8521.4,-10072,5633.9,4438.2
0.26657,-19384,9750.1,9633.6,-10096,5078.2,5017.5
0.26674,-19347,8642,10705,-10077,4501,5575.6
0.26692,-19229,7497.4,11732,-10015,3904.9,6110.2
0.26709,-19030,6321.3,12709,-9911.3,3292.3,6619
0.26726,-18750,5118.4,13632,-9765.7,2665.9,7099.9
0.26744,-18392,3894.1,14498,-9579,2028.2,7550.8
0.26761,-17955,2653.3,15302,-9351.8,1381.9,7969.9
0.26778,-17444,1401.3,16042,-9085.2,729.86,8355.3
0.26796,-16858,143.48,16715,-8780.2,74.728,8705.5
0.26813,-16201,-1115,17316,-8438.3,-580.71,9019
0.2683,-15477,-2368.7,17845,-8060.7,-1233.7,9294.4
0.26848,-14686,-3612.4,18299,-7649.2,-1881.4,9530.6
0.26865,-13834,-4840.8,18675,-7205.4,-2521.3,9726.7
0.26882,-12924,-6048.9,18973,-6731.2,-3150.4,9881.7
0.269,-11959,-7231.4,19190,-6228.7,-3766.3,9995
0.26917,-10944,-8383.3,19327,-5699.9,-4366.3,10066
0.26934,-9882.3,-9500,19382,-5147,-4947.9,10095
0.26952,-8779.2,-10576,19356,-4572.5,-5508.6,10081
0.26969,-7639.1,-11608,19248,-3978.7,-6046.1,10025
0.26986,-6466.8,-12591,19058,-3368.1,-6558,9926.1
0.27003,-5267.3,-13521,18789,-2743.4,-7042.3,9785.7
0.27021,-4045.5,-14394,18440,-2107,-7496.9,9604
0.27038,-2806.8,-15206,18013,-1461.8,-7919.9,9381.8
0.27055,-1556.2,-15954,17510,-810.5,-8309.5,9120
0.27073,-299.03,-16635,16934,-155.74,-8664,8819.8
0.2709,959.34,-17246,16286,499.66,-8982.1,8482.4
0.27107,2213.7,-17783,15570,1152.9,-9262.2,8109.3
0.27125,3458.6,-18246,14788,1801.4,-9503.3,7701.9
0.27142,4689,-18632,13943,2442.2,-9704.3,7262.2
0.27159,5899.6,-18940,13040,3072.7,-9864.4,6791.8
0.27177,7085.2,-19167,12082,3690.2,-9983,6292.8
0.27194,8241,-19314,11073,4292.2,-10059,5767.2
0.27211,9362.1,-19379,10017,4876.1,-10093,5217.4
0.27229,10444,-19363,8919.5,5439.4,-10085,4645.6
0.27246,11481,-19265,7784,5979.8,-10034,4054.2
0.27263,12470,-19086,6615.8,6495,-9940.7,3445.7
0.27281,13407,-18827,5419.6,6982.8,-9805.5,2822.7
0.27298,14287,-18488,4200.7,7441.1,-9629,2187.9
0.27315,15107,-18071,2964.1,7868.1,-9411.9,1543.8
0.27333,15863,-17578,1715,8261.9,-9155.1,893.2
0.2735,16552,-17011,458.63,8620.9,-8859.8,238.87
0.27367,17172,-16372,-799.6,8943.6,-8527.1,-416.46
0.27385,17719,-15664,-2054.4,9228.5,-8158.5,-1070
0.27402,18191,-14891,-3300.6,9474.6,-7755.5,-1719.1
0.27419,18587,-14054,-4532.8,9680.8,-7319.9,-2360.9
0.27436,18905,-13159,-5746,9846.1,-6853.4,-2992.7
0.27454,19142,-12207,-6934.9,9970,-6358.1,-3611.9
0.27471,19299,-11205,-8094.5,10052,-5835.9,-4215.9
0.27488,19375,-10155,-9220,10091,-5289.2,-4802.1
0.27506,19369,-9062.8,-10307,10088,-4720.2,-5368.1
0.27523,19282,-7932.1,-11350,10043,-4131.3,-5911.4
0.2754,19113,-6768.1,-12345,9954.9,-3525.1,-6429.9
0.27558,18864,-5575.6,-13289,9825.1,-2903.9,-6921.2
0.27575,18536,-4359.5,-14176,9654,-2270.6,-7383.4
0.27592,18129,-3125.2,-15004,9442.1,-1627.7,-7814.4
0.2761,17646,-1877.7,-15768,9190.5,-977.96,-8212.5
0.27627,17088,-622.28,-16466,8900.2,-324.11,-8576.1
0.27644,16459,635.72,-17095,8572.4,331.1,-8903.5
0.27662,15760,1891,-17651,8208.5,984.91,-9193.4
0.27679,14995,3138.3,-18133,7810,1634.6,-9444.5
0.27696,14167,4372.4,-18539,7378.6,2277.3,-9655.9
0.27714,13279,5588.1,-18867,6916.1,2910.5,-9826.6
0.27731,12335,6780.2,-19115,6424.6,3531.3,-9955.9
0.27748,11339,7943.7,-19283,5905.9,4137.3,-10043
0.27766,10296,9073.7,-19370,5362.4,4725.9,-10088
0.27783,9209,10166,-19375,4796.4,5294.5,-10091
0.278,8083.4,11215,-19298,4210.1,5840.9,-10051
0.27818,6923.8,12216,-19140,3606.1,6362.6,-9968.8
0.27835,5735,13167,-18901,2987,6857.6,-9844.5
0.27852,4522.1,14061,-18583,2355.2,7323.6,-9678.8
0.2787,3290.1,14897,-18187,1713.6,7758.8,-9472.4
0.27887,2044.3,15670,-17714,1064.8,8161.3,-9226.1
0.27904,789.96,16377,-17167,411.44,8529.5,-8940.9
0.27921,-467.72,17014,-16547,-243.6,8861.7,-8618.1
0.27939,-1723.4,17581,-15857,-897.61,9156.6,-8259
0.27956,-2971.8,18073,-15101,-1547.8,9413,-7865.1
0.27973,-4207.7,18489,-14281,-2191.5,9629.7,-7438.2
0.27991,-5425.9,18827,-13401,-2826,9805.8,-6979.9
0.28008,-6621.1,19086,-12465,-3448.5,9940.7,-6492.2
0.28025,-7788.5,19265,-11476,-4056.5,10034,-5977.2
0.28043,-8923.1,19362,-10439,-4647.5,10085,-5437.1
0.2806,-10020,19378,-9358.2,-5218.8,10093,-4874
0.28077,-11075,19313,-8237.8,-5768.2,10059,-4290.5
0.28095,-12083,19166,-7082.7,-6293.3,9982.2,-3688.9
0.28112,-13040,18938,-5897.9,-6791.9,9863.7,-3071.8
0.28129,-13943,18631,-4688.2,-7261.8,9703.6,-2441.8
0.28147,-14786,18245,-3458.8,-7701.2,9502.7,-1801.5
0.28164,-15568,17783,-2214.9,-8108.2,9261.8,-1153.6
0.28181,-16284,17245,-961.66,-8481.1,8982,-500.86
0.28199,-16931,16635,295.6,-8818.2,8664.3,153.96
0.28216,-17507,15955,1551.6,-9118.3,8310.2,808.12
0.28233,-18009,15208,2801,-9379.9,7921,1458.9
0.28251,-18436,14397,4038.7,-9602.1,7498.6,2103.5
0.28268,-18785,13526,5259.3,-9783.8,7044.6,2739.2
0.28285,-19055,12597,6457.7,-9924.4,6561,3363.4
0.28303,-19245,11616,7629,-10023,6049.8,3973.4
0.2832,-19353,10585,8768.2,-10080,5513.1,4566.8
0.28337,-19381,9510.1,9870.4,-10094,4953.2,5140.8
0.28355,-19326,8395.2,10931,-10066,4372.5,5693.3
0.28372,-19191,7244.9,11946,-9995.1,3773.4,6221.7
0.28389,-18974,6064.2,12910,-9882.4,3158.4,6724
0.28406,-18678,4857.9,13820,-9728.2,2530.2,7198
0.28424,-18303,3631.2,14672,-9533,1891.3,7641.7
0.28441,-17851,2389.3,15462,-9297.7,1244.4,8053.2
0.28458,-17325,1137.4,16187,-9023.2,592.37,8430.9
0.28476,-16725,-119.37,16844,-8710.8,-62.17,8773
0.28493,-16055,-1375.6,17430,-8361.8,-716.44,9078.3
0.2851,-15317,-2626,17943,-7977.6,-1367.7,9345.3
0.28528,-14515,-3865.3,18380,-7559.9,-2013.2,9573
0.28545,-13652,-5088.3,18740,-7110.3,-2650.2,9760.5
0.28562,-12731,-6290,19021,-6630.8,-3276,9906.9
0.2858,-11757,-7465.1,19222,-6123.5,-3888.1,10012
0.28597,-10734,-8608.8,19342,-5590.4,-4483.8,10074
0.28614,-9664.9,-9716.3,19381,-5033.8,-5060.6,10094
0.28632,-8555.6,-10783,19338,-4456,-5616.1,10072
0.28649,-7410.3,-11804,19214,-3859.5,-6148,10008
0.28666,-6233.8,-12776,19010,-3246.8,-6654,9900.8
0.28684,-5031.2,-13694,18725,-2620.4,-7132.1,9752.5
0.28701,-3807.4,-14554,18361,-1983,-7580.1,9563.1
0.28718,-2567.6,-15353,17920,-1337.3,-7996.2,9333.5
0.28736,-1317,-16087,17404,-685.96,-8378.7,9064.7
0.28753,-60.965,-16754,16815,-31.753,-8726,8757.7
0.2877,1195.4,-17350,16155,622.58,-9036.5,8414
0.28788,2446.6,-17873,15427,1274.3,-9309.1,8034.8
0.28805,3687.6,-18322,14634,1920.6,-9542.5,7621.9
0.28822,4913,-18693,13780,2558.9,-9735.7,7176.9
0.28839,6117.8,-18985,12867,3186.3,-9888.1,6701.7
0.28857,7296.8,-19198,11901,3800.4,-9998.8,6198.4
0.28874,8445.1,-19330,10884,4398.5,-10067,5669
0.28891,9557.9,-19380,9822.3,4978.1,-10094,5115.8
0.28909,10630,-19349,8718.9,5536.7,-10078,4541.1
0.28926,11658,-19237,7578.8,6072.1,-10019,3947.3
0.28943,12637,-19044,6406.8,6581.9,-9918.7,3336.9
0.28961,13563,-18771,5207.9,7064,-9776.5,2712.5
0.28978,14432,-18419,3987.2,7516.4,-9593.1,2076.7
0.28995,15239,-17989,2749.7,7937.2,-9369.4,1432.1
0.29013,15983,-17484,1500.7,8324.7,-9106.3,781.61
0.2903,16660,-16905,245.38,8677.1,-8804.9,127.8
0.29047,17267,-16256,-1010.9,8993.1,-8466.5,-526.53
0.29065,17801,-15538,-2263,9271.2,-8092.6,-1178.6
0.29082,18260,-14754,-3505.5,9510.4,-7684.6,-1825.8
0.29099,18642,-13909,-4733.3,9709.6,-7244.3,-2465.3
0.29117,18946,-13005,-5941.2,9867.9,-6773.6,-3094.4
0.29134,19171,-12047,-7124,9984.8,-6274.4,-3710.4
0.29151,19315,-11038,-8276.9,10060,-5748.9,-4310.9
0.29169,19377,-9982.4,-9395,10092,-5199.2,-4893.2
0.29186,19359,-8885,-10474,10083,-4627.6,-5455
0.29203,19258,-7750.3,-11508,10030,-4036.6,-5993.8
0.29221,19077,-6583.1,-12494,9936.2,-3428.7,-6507.5
0.29238,18816,-5388.2,-13428,9800.1,-2806.3,-6993.7
0.29255,18476,-4170.7,-14305,9622.8,-2172.2,-7450.6
0.29273,18058,-2935.6,-15122,9405.2,-1529,-7876.2
0.2929,17564,-1688.3,-15876,9147.9,-879.32,-8268.6
0.29307,16996,-433.87,-16563,8852.3,-225.98,-8626.3
0.29324,16357,822.35,-17180,8519.5,428.31,-8947.8
0.29342,15650,2075.1,-17725,8150.8,1080.8,-9231.6
0.29359,14876,3319.1,-18195,7748,1728.7,-9476.7
0.29376,14040,4549.2,-18589,7312.5,2369.4,-9681.9
0.29394,13145,5760.1,-18905,6846.4,3000,-9846.4
0.29411,12195,6946.8,-19142,6351.5,3618.1,-9969.6
0.29428,11193,8104.2,-19298,5829.9,4221,-10051
0.29446,10145,9227.7,-19373,5283.9,4806.1,-10090
0.29463,9054,10312,-19366,4715.6,5371,-10087
0.2948,7924.9,11354,-19278,4127.6,5913.3,-10041
0.29498,6762.6,12347,-19110,3522.2,6430.8,-9953
