          time,         v2.im,         v2.re
  7.438200e+00,  11307.386276, -16525.777522
  7.438250e+00,  11320.362095, -16516.891640
  7.438300e+00,  11333.330931, -16507.995570
  7.438350e+00,  11346.292776, -16499.089318
  7.438400e+00,  11359.247622, -16490.172888
  7.438450e+00,  11372.195461, -16481.246286
  7.438500e+00,  11385.136285, -16472.309517
  7.438550e+00,  11398.070086, -16463.362587
  7.438600e+00,  11410.996856, -16454.405503
  7.438650e+00,  11423.916587, -16445.438268
  7.438700e+00,  11436.829272, -16436.460889
  7.438750e+00,  11449.734902, -16427.473371
  7.438800e+00,  11462.633469, -16418.475719
  7.438850e+00,  11475.524965, -16409.467940
  7.438900e+00,  11488.409383, -16400.450039
  7.438950e+00,  11501.286714, -16391.422021
  7.439000e+00,  11514.156950, -16382.383893
  7.439050e+00,  11527.020084, -16373.335658
  7.439100e+00,  11539.876108, -16364.277324
  7.439150e+00,  11552.725013, -16355.208896
  7.439200e+00,  11565.566792, -16346.130378
  7.439250e+00,  11578.401437, -16337.041778
  7.439300e+00,  11591.228940, -16327.943100
  7.439350e+00,  11604.049292, -16318.834351
  7.439400e+00,  11616.862487, -16309.715535
  7.439450e+00,  11629.668516, -16300.586658
  7.439500e+00,  11642.467371, -16291.447726
  7.439550e+00,  11655.259044, -16282.298745
  7.439600e+00,  11668.043528, -16273.139721
  7.439650e+00,  11680.820815, -16263.970658
  7.439700e+00,  11693.590896, -16254.791563
  7.439750e+00,  11706.353764, -16245.602441
  7.439800e+00,  11719.109411, -16236.403298
  7.439850e+00,  11731.857829, -16227.194139
  7.439900e+00,  11744.599011, -16217.974971
  7.439950e+00,  11757.332947, -16208.745799
  7.440000e+00,  11770.059631, -16199.506628
  7.440050e+00,  11782.779055, -16190.257465
  7.440100e+00,  11795.491211, -16180.998314
  7.440150e+00,  11808.196091, -16171.729183
  7.440200e+00,  11820.893686, -16162.450076
  7.440250e+00,  11833.583990, -16153.160999
  7.440300e+00,  11846.266995, -16143.861958
  7.440350e+00,  11858.942692, -16134.552959
  7.440400e+00,  11871.611074, -16125.234007
  7.440450e+00,  11884.272133, -16115.905108
  7.440500e+00,  11896.925862, -16106.566269
  7.440550e+00,  11909.572251, -16097.217494
  7.440600e+00,  11922.211295, -16087.858789
  7.440650e+00,  11934.842984, -16078.490160
  7.440700e+00,  11947.467311, -16069.111614
  7.440750e+00,  11960.084268, -16059.723155
  7.440800e+00,  11972.693848, -16050.324790
  7.440850e+00,  11985.296042, -16040.916524
  7.440900e+00,  11997.890843, -16031.498364
  7.440950e+00,  12010.478244, -16022.070314
  7.441000e+00,  12023.058236, -16012.632381
  7.441050e+00,  12035.630811, -16003.184571
  7.441100e+00,  12048.195962, -15993.726889
  7.441150e+00,  12060.753682, -15984.259342
  7.441200e+00,  12073.303961, -15974.781934
  7.441250e+00,  12085.846794, -15965.294673
  7.441300e+00,  12098.382171, -15955.797563
  7.441350e+00,  12110.910085, -15946.290612
  7.441400e+00,  12123.430529, -15936.773823
  7.441450e+00,  12135.943494, -15927.247204
  7.441500e+00,  12148.448973, -15917.710760
  7.441550e+00,  12160.946959, -15908.164498
  7.441600e+00,  12173.437443, -15898.608422
  7.441650e+00,  12185.920418, -15889.042540
  7.441700e+00,  12198.395876, -15879.466856
  7.441750e+00,  12210.863809, -15869.881377
  7.441800e+00,  12223.324211, -15860.286109
  7.441850e+00,  12235.777072, -15850.681057
  7.441900e+00,  12248.222386, -15841.066228
  7.441950e+00,  12260.660144, -15831.441627
  7.442000e+00,  12273.090339, -15821.807261
  7.442050e+00,  12285.512964, -15812.163135
  7.442100e+00,  12297.928011, -15802.509255
  7.442150e+00,  12310.335471, -15792.845628
  7.442200e+00,  12322.735338, -15783.172258
  7.442250e+00,  12335.127604, -15773.489153
  7.442300e+00,  12347.512261, -15763.796318
  7.442350e+00,  12359.889301, -15754.093759
  7.442400e+00,  12372.258717, -15744.381482
  7.442450e+00,  12384.620501, -15734.659493
  7.442500e+00,  12396.974646, -15724.927799
  7.442550e+00,  12409.321144, -15715.186404
  7.442600e+00,  12421.659987, -15705.435315
  7.442650e+00,  12433.991168, -15695.674539
  7.442700e+00,  12446.314679, -15685.904081
  7.442750e+00,  12458.630512, -15676.123947
  7.442800e+00,  12470.938660, -15666.334143
  7.442850e+00,  12483.239116, -15656.534675
  7.442900e+00,  12495.531871, -15646.725550
  7.442950e+00,  12507.816919, -15636.906772
  7.443000e+00,  12520.094251, -15627.078350
  7.443050e+00,  12532.363860, -15617.240287
  7.443100e+00,  12544.625739, -15607.392592
  7.443150e+00,  12556.879879, -15597.535268
  7.443200e+00,  12569.126274, -15587.668324
  7.443250e+00,  12581.364915, -15577.791764
  7.443300e+00,  12593.595796, -15567.905595
  7.443350e+00,  12605.818908, -15558.009823
  7.443400e+00,  12618.034245, -15548.104454
  7.443450e+00,  12630.241798, -15538.189494
  7.443500e+00,  12642.441560, -15528.264950
  7.443550e+00,  12654.633524, -15518.330826
  7.443600e+00,  12666.817681, -15508.387131
  7.443650e+00,  12678.994025, -15498.433869
  7.443700e+00,  12691.162549, -15488.471047
  7.443750e+00,  12703.323243, -15478.498670
  7.443800e+00,  12715.476102, -15468.516746
  7.443850e+00,  12727.621117, -15458.525280
  7.443900e+00,  12739.758281, -15448.524279
  7.443950e+00,  12751.887586, -15438.513748
  7.444000e+00,  12764.009026, -15428.493694
  7.444050e+00,  12776.122592, -15418.464123
  7.444100e+00,  12788.228277, -15408.425041
  7.444150e+00,  12800.326074, -15398.376454
  7.444200e+00,  12812.415975, -15388.318369
  7.444250e+00,  12824.497973, -15378.250791
  7.444300e+00,  12836.572059, -15368.173728
  7.444350e+00,  12848.638228, -15358.087184
  7.444400e+00,  12860.696471, -15347.991167
  7.444450e+00,  12872.746781, -15337.885683
  7.444500e+00,  12884.789150, -15327.770737
  7.444550e+00,  12896.823571, -15317.646336
  7.444600e+00,  12908.850037, -15307.512487
  7.444650e+00,  12920.868541, -15297.369195
  7.444700e+00,  12932.879074, -15287.216467
  7.444750e+00,  12944.881629, -15277.054310
  7.444800e+00,  12956.876199, -15266.882728
  7.444850e+00,  12968.862777, -15256.701729
  7.444900e+00,  12980.841355, -15246.511319
  7.444950e+00,  12992.811926, -15236.311505
  7.445000e+00,  13004.774482, -15226.102291
  7.445050e+00,  13016.729016, -15215.883686
  7.445100e+00,  13028.675521, -15205.655695
  7.445150e+00,  13040.613989, -15195.418324
  7.445200e+00,  13052.544413, -15185.171579
  7.445250e+00,  13064.466786, -15174.915468
  7.445300e+00,  13076.381100, -15164.649996
  7.445350e+00,  13088.287348, -15154.375170
  7.445400e+00,  13100.185522, -15144.090996
  7.445450e+00,  13112.075615, -15133.797480
  7.445500e+00,  13123.957621, -15123.494629
  7.445550e+00,  13135.831530, -15113.182449
  7.445600e+00,  13147.697337, -15102.860947
  7.445650e+00,  13159.555034, -15092.530128
  7.445700e+00,  13171.404613, -15082.189999
  7.445750e+00,  13183.246068, -15071.840567
  7.445800e+00,  13195.079390, -15061.481838
  7.445850e+00,  13206.904574, -15051.113818
  7.445900e+00,  13218.721610, -15040.736514
  7.445950e+00,  13230.530493, -15030.349933
  7.446000e+00,  13242.331214, -15019.954079
  7.446050e+00,  13254.123767, -15009.548961
  7.446100e+00,  13265.908144, -14999.134584
  7.446150e+00,  13277.684338, -14988.710954
  7.446200e+00,  13289.452341, -14978.278079
  7.446250e+00,  13301.212147, -14967.835965
  7.446300e+00,  13312.963749, -14957.384618
  7.446350e+00,  13324.707138, -14946.924044
  7.446400e+00,  13336.442307, -14936.454250
  7.446450e+00,  13348.169251, -14925.975243
  7.446500e+00,  13359.887960, -14915.487028
  7.446550e+00,  13371.598429, -14904.989613
  7.446600e+00,  13383.300649, -14894.483004
  7.446650e+00,  13394.994613, -14883.967207
  7.446700e+00,  13406.680316, -14873.442229
  7.446750e+00,  13418.357748, -14862.908077
  7.446800e+00,  13430.026903, -14852.364756
  7.446850e+00,  13441.687773, -14841.812273
  7.446900e+00,  13453.340353, -14831.250636
  7.446950e+00,  13464.984633, -14820.679849
  7.447000e+00,  13476.620608, -14810.099921
  7.447050e+00,  13488.248270, -14799.510857
  7.447100e+00,  13499.867611, -14788.912664
  7.447150e+00,  13511.478625, -14778.305348
  7.447200e+00,  13523.081305, -14767.688916
  7.447250e+00,  13534.675643, -14757.063375
  7.447300e+00,  13546.261632, -14746.428731
  7.447350e+00,  13557.839265, -14735.784991
  7.447400e+00,  13569.408535, -14725.132161
  7.447450e+00,  13580.969434, -14714.470247
  7.447500e+00,  13592.521957, -14703.799257
  7.447550e+00,  13604.066094, -14693.119197
  7.447600e+00,  13615.601841, -14682.430074
  7.447650e+00,  13627.129188, -14671.731894
  7.447700e+00,  13638.648129, -14661.024663
  7.447750e+00,  13650.158658, -14650.308389
  7.447800e+00,  13661.660766, -14639.583078
  7.447850e+00,  13673.154447, -14628.848736
  7.447900e+00,  13684.639694, -14618.105371
  7.447950e+00,  13696.116500, -14607.352988
  7.448000e+00,  13707.584857, -14596.591595
  7.448050e+00,  13719.044759, -14585.821198
  7.448100e+00,  13730.496198, -14575.041803
  7.448150e+00,  13741.939167, -14564.253418
  7.448200e+00,  13753.373660, -14553.456050
  7.448250e+00,  13764.799669, -14542.649703
  7.448300e+00,  13776.217187, -14531.834387
  7.448350e+00,  13787.626208, -14521.010106
  7.448400e+00,  13799.026723, -14510.176868
  7.448450e+00,  13810.418727, -14499.334679
  7.448500e+00,  13821.802211, -14488.483546
  7.448550e+00,  13833.177170, -14477.623477
  7.448600e+00,  13844.543596, -14466.754476
  7.448650e+00,  13855.901481, -14455.876552
  7.448700e+00,  13867.250820, -14444.989711
  7.448750e+00,  13878.591605, -14434.093959
  7.448800e+00,  13889.923829, -14423.189304
  7.448850e+00,  13901.247484, -14412.275752
  7.448900e+00,  13912.562565, -14401.353309
  7.448950e+00,  13923.869064, -14390.421983
  7.449000e+00,  13935.166974, -14379.481781
  7.449050e+00,  13946.456288, -14368.532708
  7.449100e+00,  13957.736999, -14357.574772
  7.449150e+00,  13969.009101, -14346.607980
  7.449200e+00,  13980.272585, -14335.632338
  7.449250e+00,  13991.527446, -14324.647853
  7.449300e+00,  14002.773676, -14313.654532
  7.449350e+00,  14014.011269, -14302.652381
  7.449400e+00,  14025.240217, -14291.641408
  7.449450e+00,  14036.460514, -14280.621619
  7.449500e+00,  14047.672152, -14269.593022
  7.449550e+00,  14058.875125, -14258.555622
  7.449600e+00,  14070.069426, -14247.509426
  7.449650e+00,  14081.255048, -14236.454442
  7.449700e+00,  14092.431984, -14225.390676
  7.449750e+00,  14103.600227, -14214.318136
  7.449800e+00,  14114.759770, -14203.236827
  7.449850e+00,  14125.910606, -14192.146757
  7.449900e+00,  14137.052729, -14181.047932
  7.449950e+00,  14148.186131, -14169.940360
  7.450000e+00,  14159.310806, -14158.824047
  7.450050e+00,  14170.426747, -14147.699001
  7.450100e+00,  14181.533947, -14136.565227
  7.450150e+00,  14192.632399, -14125.422733
  7.450200e+00,  14203.722097, -14114.271526
  7.450250e+00,  14214.803033, -14103.111613
  7.450300e+00,  14225.875200, -14091.943000
  7.450350e+00,  14236.938592, -14080.765694
  7.450400e+00,  14247.993203, -14069.579703
  7.450450e+00,  14259.039024, -14058.385033
  7.450500e+00,  14270.076050, -14047.181691
  7.450550e+00,  14281.104273, -14035.969684
  7.450600e+00,  14292.123687, -14024.749019
  7.450650e+00,  14303.134285, -14013.519702
  7.450700e+00,  14314.136060, -14002.281742
  7.450750e+00,  14325.129005, -13991.035144
  7.450800e+00,  14336.113114, -13979.779916
  7.450850e+00,  14347.088380, -13968.516064
  7.450900e+00,  14358.054796, -13957.243596
  7.450950e+00,  14369.012355, -13945.962519
  7.451000e+00,  14379.961050, -13934.672838
  7.451050e+00,  14390.900875, -13923.374563
  7.451100e+00,  14401.831824, -13912.067698
  7.451150e+00,  14412.753888, -13900.752252
  7.451200e+00,  14423.667062, -13889.428231
  7.451250e+00,  14434.571339, -13878.095643
  7.451300e+00,  14445.466712, -13866.754494
  7.451350e+00,  14456.353174, -13855.404791
  7.451400e+00,  14467.230719, -13844.046541
  7.451450e+00,  14478.099339, -13832.679752
  7.451500e+00,  14488.959029, -13821.304430
  7.451550e+00,  14499.809781, -13809.920583
  7.451600e+00,  14510.651590, -13798.528216
  7.451650e+00,  14521.484447, -13787.127339
  7.451700e+00,  14532.308347, -13775.717956
  7.451750e+00,  14543.123282, -13764.300076
  7.451800e+00,  14553.929247, -13752.873706
  7.451850e+00,  14564.726234, -13741.438852
  7.451900e+00,  14575.514237, -13729.995521
  7.451950e+00,  14586.293249, -13718.543722
  7.452000e+00,  14597.063263, -13707.083460
  7.452050e+00,  14607.824273, -13695.614742
  7.452100e+00,  14618.576273, -13684.137577
  7.452150e+00,  14629.319255, -13672.651971
  7.452200e+00,  14640.053213, -13661.157930
  7.452250e+00,  14650.778140, -13649.655463
  7.452300e+00,  14661.494030, -13638.144576
  7.452350e+00,  14672.200876, -13626.625276
  7.452400e+00,  14682.898671, -13615.097571
  7.452450e+00,  14693.587409, -13603.561467
  7.452500e+00,  14704.267084, -13592.016972
  7.452550e+00,  14714.937688, -13580.464093
  7.452600e+00,  14725.599216, -13568.902836
  7.452650e+00,  14736.251659, -13557.333210
  7.452700e+00,  14746.895013, -13545.755220
  7.452750e+00,  14757.529271, -13534.168875
  7.452800e+00,  14768.154425, -13522.574182
  7.452850e+00,  14778.770469, -13510.971147
  7.452900e+00,  14789.377397, -13499.359778
  7.452950e+00,  14799.975203, -13487.740081
  7.453000e+00,  14810.563879, -13476.112065
  7.453050e+00,  14821.143419, -13464.475736
  7.453100e+00,  14831.713816, -13452.831102
  7.453150e+00,  14842.275065, -13441.178169
  7.453200e+00,  14852.827159, -13429.516945
  7.453250e+00,  14863.370090, -13417.847437
  7.453300e+00,  14873.903853, -13406.169652
  7.453350e+00,  14884.428441, -13394.483598
  7.453400e+00,  14894.943847, -13382.789281
  7.453450e+00,  14905.450066, -13371.086709
  7.453500e+00,  14915.947090, -13359.375889
  7.453550e+00,  14926.434914, -13347.656828
  7.453600e+00,  14936.913530, -13335.929534
  7.453650e+00,  14947.382932, -13324.194014
  7.453700e+00,  14957.843114, -13312.450274
  7.453750e+00,  14968.294069, -13300.698323
  7.453800e+00,  14978.735791, -13288.938167
  7.453850e+00,  14989.168273, -13277.169814
  7.453900e+00,  14999.591510, -13265.393271
  7.453950e+00,  15010.005494, -13253.608545
  7.454000e+00,  15020.410219, -13241.815644
  7.454050e+00,  15030.805678, -13230.014574
  7.454100e+00,  15041.191866, -13218.205344
  7.454150e+00,  15051.568776, -13206.387960
  7.454200e+00,  15061.936401, -13194.562429
  7.454250e+00,  15072.294735, -13182.728760
  7.454300e+00,  15082.643772, -13170.886958
  7.454350e+00,  15092.983506, -13159.037033
  7.454400e+00,  15103.313929, -13147.178990
  7.454450e+00,  15113.635036, -13135.312837
  7.454500e+00,  15123.946819, -13123.438582
  7.454550e+00,  15134.249274, -13111.556231
  7.454600e+00,  15144.542393, -13099.665793
  7.454650e+00,  15154.826171, -13087.767274
  7.454700e+00,  15165.100600, -13075.860682
  7.454750e+00,  15175.365674, -13063.946024
  7.454800e+00,  15185.621388, -13052.023308
  7.454850e+00,  15195.867734, -13040.092540
  7.454900e+00,  15206.104707, -13028.153729
  7.454950e+00,  15216.332300, -13016.206881
  7.455000e+00,  15226.550506, -13004.252004
  7.455050e+00,  15236.759321, -12992.289106
  7.455100e+00,  15246.958736, -12980.318193
  7.455150e+00,  15257.148747, -12968.339274
  7.455200e+00,  15267.329346, -12956.352354
  7.455250e+00,  15277.500527, -12944.357443
  7.455300e+00,  15287.662285, -12932.354547
  7.455350e+00,  15297.814612, -12920.343674
  7.455400e+00,  15307.957503, -12908.324831
  7.455450e+00,  15318.090951, -12896.298025
  7.455500e+00,  15328.214951, -12884.263264
  7.455550e+00,  15338.329495, -12872.220555
  7.455600e+00,  15348.434577, -12860.169907
  7.455650e+00,  15358.530192, -12848.111325
  7.455700e+00,  15368.616333, -12836.044818
  7.455750e+00,  15378.692994, -12823.970394
  7.455800e+00,  15388.760169, -12811.888058
  7.455850e+00,  15398.817851, -12799.797820
  7.455900e+00,  15408.866035, -12787.699686
  7.455950e+00,  15418.904713, -12775.593665
  7.456000e+00,  15428.933880, -12763.479762
  7.456050e+00,  15438.953530, -12751.357986
  7.456100e+00,  15448.963657, -12739.228345
  7.456150e+00,  15458.964254, -12727.090845
  7.456200e+00,  15468.955315, -12714.945495
  7.456250e+00,  15478.936834, -12702.792302
  7.456300e+00,  15488.908805, -12690.631273
  7.456350e+00,  15498.871221, -12678.462415
  7.456400e+00,  15508.824077, -12666.285737
  7.456450e+00,  15518.767367, -12654.101246
  7.456500e+00,  15528.701083, -12641.908949
  7.456550e+00,  15538.625221, -12629.708854
  7.456600e+00,  15548.539774, -12617.500968
  7.456650e+00,  15558.444736, -12605.285299
  7.456700e+00,  15568.340100, -12593.061855
  7.456750e+00,  15578.225862, -12580.830642
  7.456800e+00,  15588.102014, -12568.591669
  7.456850e+00,  15597.968550, -12556.344943
  7.456900e+00,  15607.825465, -12544.090472
  7.456950e+00,  15617.672752, -12531.828263
  7.457000e+00,  15627.510405, -12519.558324
  7.457050e+00,  15637.338419, -12507.280662
  7.457100e+00,  15647.156786, -12494.995284
  7.457150e+00,  15656.965502, -12482.702200
  7.457200e+00,  15666.764560, -12470.401415
  7.457250e+00,  15676.553954, -12458.092938
  7.457300e+00,  15686.333677, -12445.776776
  7.457350e+00,  15696.103725, -12433.452937
  7.457400e+00,  15705.864090, -12421.121429
  7.457450e+00,  15715.614768, -12408.782258
  7.457500e+00,  15725.355751, -12396.435433
  7.457550e+00,  15735.087034, -12384.080962
  7.457600e+00,  15744.808611, -12371.718851
  7.457650e+00,  15754.520476, -12359.349109
  7.457700e+00,  15764.222622, -12346.971743
  7.457750e+00,  15773.915044, -12334.586760
  7.457800e+00,  15783.597737, -12322.194170
  7.457850e+00,  15793.270693, -12309.793978
  7.457900e+00,  15802.933907, -12297.386193
  7.457950e+00,  15812.587373, -12284.970822
  7.458000e+00,  15822.231085, -12272.547873
  7.458050e+00,  15831.865037, -12260.117354
  7.458100e+00,  15841.489224, -12247.679272
  7.458150e+00,  15851.103638, -12235.233635
  7.458200e+00,  15860.708275, -12222.780451
  7.458250e+00,  15870.303128, -12210.319728
  7.458300e+00,  15879.888192, -12197.851472
  7.458350e+00,  15889.463460, -12185.375692
  7.458400e+00,  15899.028926, -12172.892396
  7.458450e+00,  15908.584586, -12160.401591
  7.458500e+00,  15918.130432, -12147.903284
  7.458550e+00,  15927.666459, -12135.397485
  7.458600e+00,  15937.192661, -12122.884199
  7.458650e+00,  15946.709032, -12110.363436
  7.458700e+00,  15956.215567, -12097.835202
  7.458750e+00,  15965.712259, -12085.299505
  7.458800e+00,  15975.199103, -12072.756354
  7.458850e+00,  15984.676092, -12060.205756
  7.458900e+00,  15994.143221, -12047.647718
  7.458950e+00,  16003.600484, -12035.082249
  7.459000e+00,  16013.047876, -12022.509356
  7.459050e+00,  16022.485390, -12009.929047
  7.459100e+00,  16031.913020, -11997.341330
  7.459150e+00,  16041.330761, -11984.746212
  7.459200e+00,  16050.738607, -11972.143701
  7.459250e+00,  16060.136552, -11959.533805
  7.459300e+00,  16069.524591, -11946.916532
  7.459350e+00,  16078.902717, -11934.291890
  7.459400e+00,  16088.270924, -11921.659885
  7.459450e+00,  16097.629208, -11909.020527
  7.459500e+00,  16106.977562, -11896.373823
  7.459550e+00,  16116.315980, -11883.719781
  7.459600e+00,  16125.644457, -11871.058408
  7.459650e+00,  16134.962987, -11858.389713
  7.459700e+00,  16144.271564, -11845.713702
  7.459750e+00,  16153.570183, -11833.030385
  7.459800e+00,  16162.858837, -11820.339768
  7.459850e+00,  16172.137521, -11807.641860
  7.459900e+00,  16181.406229, -11794.936669
  7.459950e+00,  16190.664956, -11782.224201
  7.460000e+00,  16199.913696, -11769.504466
  7.460050e+00,  16209.152443, -11756.777471
  7.460100e+00,  16218.381191, -11744.043224
  7.460150e+00,  16227.599935, -11731.301732
  7.460200e+00,  16236.808669, -11718.553004
  7.460250e+00,  16246.007387, -11705.797048
  7.460300e+00,  16255.196084, -11693.033870
  7.460350e+00,  16264.374754, -11680.263480
  7.460400e+00,  16273.543392, -11667.485885
  7.460450e+00,  16282.701991, -11654.701093
  7.460500e+00,  16291.850546, -11641.909111
  7.460550e+00,  16300.989051, -11629.109948
  7.460600e+00,  16310.117501, -11616.303612
  7.460650e+00,  16319.235890, -11603.490110
  7.460700e+00,  16328.344213, -11590.669451
  7.460750e+00,  16337.442464, -11577.841642
  7.460800e+00,  16346.530637, -11565.006691
  7.460850e+00,  16355.608727, -11552.164606
  7.460900e+00,  16364.676727, -11539.315396
  7.460950e+00,  16373.734633, -11526.459067
  7.461000e+00,  16382.782439, -11513.595628
  7.461050e+00,  16391.820140, -11500.725087
  7.461100e+00,  16400.847729, -11487.847452
  7.461150e+00,  16409.865201, -11474.962731
  7.461200e+00,  16418.872551, -11462.070931
  7.461250e+00,  16427.869773, -11449.172061
  7.461300e+00,  16436.856861, -11436.266128
  7.461350e+00,  16445.833810, -11423.353141
  7.461400e+00,  16454.800615, -11410.433108
  7.461450e+00,  16463.757269, -11397.506036
  7.461500e+00,  16472.703768, -11384.571933
  7.461550e+00,  16481.640106, -11371.630808
  7.461600e+00,  16490.566277, -11358.682668
  7.461650e+00,  16499.482276, -11345.727522
  7.461700e+00,  16508.388097, -11332.765377
  7.461750e+00,  16517.283735, -11319.796241
  7.461800e+00,  16526.169185, -11306.820123
  7.461850e+00,  16535.044440, -11293.837030
  7.461900e+00,  16543.909495, -11280.846970
  7.461950e+00,  16552.764346, -11267.849952
  7.462000e+00,  16561.608986, -11254.845984
  7.462050e+00,  16570.443410, -11241.835073
  7.462100e+00,  16579.267612, -11228.817227
  7.462150e+00,  16588.081588, -11215.792455
  7.462200e+00,  16596.885331, -11202.760764
  7.462250e+00,  16605.678836, -11189.722163
  7.462300e+00,  16614.462099, -11176.676660
  7.462350e+00,  16623.235112, -11163.624262
  7.462400e+00,  16631.997872, -11150.564978
  7.462450e+00,  16640.750372, -11137.498815
  7.462500e+00,  16649.492607, -11124.425783
  7.462550e+00,  16658.224573, -11111.345888
  7.462600e+00,  16666.946262, -11098.259140
  7.462650e+00,  16675.657671, -11085.165545
  7.462700e+00,  16684.358793, -11072.065113
  7.462750e+00,  16693.049623, -11058.957850
  7.462800e+00,  16701.730157, -11045.843767
  7.462850e+00,  16710.400388, -11032.722869
  7.462900e+00,  16719.060311, -11019.595166
  7.462950e+00,  16727.709921, -11006.460665
  7.463000e+00,  16736.349212, -10993.319375
  7.463050e+00,  16744.978180, -10980.171304
  7.463100e+00,  16753.596819, -10967.016460
  7.463150e+00,  16762.205123, -10953.854851
  7.463200e+00,  16770.803087, -10940.686484
  7.463250e+00,  16779.390707, -10927.511369
  7.463300e+00,  16787.967976, -10914.329514
  7.463350e+00,  16796.534889, -10901.140926
  7.463400e+00,  16805.091442, -10887.945613
  7.463450e+00,  16813.637628, -10874.743585
  7.463500e+00,  16822.173443, -10861.534848
  7.463550e+00,  16830.698881, -10848.319411
  7.463600e+00,  16839.213937, -10835.097283
  7.463650e+00,  16847.718606, -10821.868471
  7.463700e+00,  16856.212882, -10808.632983
  7.463750e+00,  16864.696761, -10795.390828
  7.463800e+00,  16873.170236, -10782.142014
  7.463850e+00,  16881.633304, -10768.886549
  7.463900e+00,  16890.085958, -10755.624442
  7.463950e+00,  16898.528193, -10742.355699
  7.464000e+00,  16906.960005, -10729.080330
  7.464050e+00,  16915.381387, -10715.798343
  7.464100e+00,  16923.792336, -10702.509746
  7.464150e+00,  16932.192844, -10689.214547
  7.464200e+00,  16940.582909, -10675.912755
  7.464250e+00,  16948.962523, -10662.604377
  7.464300e+00,  16957.331683, -10649.289421
  7.464350e+00,  16965.690382, -10635.967897
  7.464400e+00,  16974.038616, -10622.639812
  7.464450e+00,  16982.376380, -10609.305175
  7.464500e+00,  16990.703668, -10595.963993
  7.464550e+00,  16999.020476, -10582.616274
  7.464600e+00,  17007.326797, -10569.262028
  7.464650e+00,  17015.622628, -10555.901263
  7.464700e+00,  17023.907963, -10542.533986
  7.464750e+00,  17032.182796, -10529.160206
  7.464800e+00,  17040.447123, -10515.779930
  7.464850e+00,  17048.700939, -10502.393169
  7.464900e+00,  17056.944238, -10488.999928
  7.464950e+00,  17065.177016, -10475.600218
  7.465000e+00,  17073.399267, -10462.194046
  7.465050e+00,  17081.610987, -10448.781420
  7.465100e+00,  17089.812169, -10435.362349
  7.465150e+00,  17098.002810, -10421.936841
  7.465200e+00,  17106.182904, -10408.504904
  7.465250e+00,  17114.352446, -10395.066546
  7.465300e+00,  17122.511431, -10381.621777
  7.465350e+00,  17130.659854, -10368.170603
  7.465400e+00,  17138.797710, -10354.713034
  7.465450e+00,  17146.924994, -10341.249077
  7.465500e+00,  17155.041701, -10327.778742
  7.465550e+00,  17163.147826, -10314.302036
  7.465600e+00,  17171.243364, -10300.818967
  7.465650e+00,  17179.328309, -10287.329545
  7.465700e+00,  17187.402658, -10273.833776
  7.465750e+00,  17195.466405, -10260.331670
  7.465800e+00,  17203.519544, -10246.823236
  7.465850e+00,  17211.562072, -10233.308480
  7.465900e+00,  17219.593983, -10219.787412
  7.465950e+00,  17227.615271, -10206.260040
  7.466000e+00,  17235.625933, -10192.726372
  7.466050e+00,  17243.625964, -10179.186417
  7.466100e+00,  17251.615357, -10165.640183
  7.466150e+00,  17259.594109, -10152.087678
  7.466200e+00,  17267.562214, -10138.528910
  7.466250e+00,  17275.519668, -10124.963889
  7.466300e+00,  17283.466465, -10111.392622
  7.466350e+00,  17291.402602, -10097.815118
  7.466400e+00,  17299.328072, -10084.231386
  7.466450e+00,  17307.242870, -10070.641432
  7.466500e+00,  17315.146993, -10057.045267
  7.466550e+00,  17323.040436, -10043.442898
  7.466600e+00,  17330.923192, -10029.834333
  7.466650e+00,  17338.795258, -10016.219582
  7.466700e+00,  17346.656628, -10002.598652
  7.466750e+00,  17354.507298,  -9988.971552
  7.466800e+00,  17362.347263,  -9975.338291
  7.466850e+00,  17370.176519,  -9961.698876
  7.466900e+00,  17377.995059,  -9948.053316
  7.466950e+00,  17385.802880,  -9934.401620
  7.467000e+00,  17393.599976,  -9920.743796
  7.467050e+00,  17401.386343,  -9907.079852
  7.467100e+00,  17409.161976,  -9893.409797
  7.467150e+00,  17416.926870,  -9879.733639
  7.467200e+00,  17424.681021,  -9866.051387
  7.467250e+00,  17432.424423,  -9852.363049
  7.467300e+00,  17440.157072,  -9838.668633
  7.467350e+00,  17447.878964,  -9824.968149
  7.467400e+00,  17455.590092,  -9811.261604
  7.467450e+00,  17463.290453,  -9797.549007
  7.467500e+00,  17470.980042,  -9783.830366
  7.467550e+00,  17478.658854,  -9770.105691
  7.467600e+00,  17486.326884,  -9756.374988
  7.467650e+00,  17493.984127,  -9742.638267
  7.467700e+00,  17501.630580,  -9728.895537
  7.467750e+00,  17509.266237,  -9715.146805
  7.467800e+00,  17516.891093,  -9701.392081
  7.467850e+00,  17524.505144,  -9687.631372
  7.467900e+00,  17532.108384,  -9673.864687
  7.467950e+00,  17539.700811,  -9660.092035
  7.468000e+00,  17547.282418,  -9646.313424
  7.468050e+00,  17554.853200,  -9632.528863
  7.468100e+00,  17562.413155,  -9618.738360
  7.468150e+00,  17569.962275,  -9604.941924
  7.468200e+00,  17577.500558,  -9591.139563
  7.468250e+00,  17585.027998,  -9577.331286
  7.468300e+00,  17592.544591,  -9563.517100
  7.468350e+00,  17600.050332,  -9549.697016
  7.468400e+00,  17607.545216,  -9535.871041
  7.468450e+00,  17615.029239,  -9522.039183
